seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPZ010000073.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAYIPZ010000067.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAYIPZ010000082.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIPZ010000083.1	2781	No terminal repeats	3	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYIPZ010000060.1	19195	No terminal repeats	19	11	0.9998	NA	6	6.5927	T_virB8;T_virB9;T_virB2;T_virB3;virb4	NA
JAYIPZ010000070.1	9826	No terminal repeats	7	11	0.9987	NA	0	1.3549	NA	NA
JAYIPZ010000044.1	32211	No terminal repeats	30	11	0.9979	NA	0	2.0578	NA	NA
JAYIPZ010000061.1	17727	No terminal repeats	4	11	0.9942	NA	0	1.3078	NA	NA
JAYIPZ010000074.1	7853	No terminal repeats	8	11	0.9922	NA	0	0.9301	NA	NA
JAYIPZ010000094.1	1227	No terminal repeats	1	11	0.9888	NA	1	1.1254	MOBH	NA
JAYIPZ010000043.1	35950	No terminal repeats	29	11	0.9869	NA	1	1.6166	NA	NF012174
JAYIPZ010000071.1	9616	No terminal repeats	7	11	0.9281	NA	0	0.2071	NA	NA
JAYIPZ010000065.1	11819	No terminal repeats	9	11	0.9113	NA	0	0.8983	NA	NA
JAYIPZ010000052.1	27325	No terminal repeats	20	11	0.8897	NA	0	0.2089	NA	NF033135
