seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINR010000090.1	3417	No terminal repeats	4	11	1.0000	NA	2	5.9341	MOBQ	NA
JAUINR010000110.1	856	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINR010000083.1	5660	No terminal repeats	8	11	1.0000	NA	0	0.8501	NA	NA
JAUINR010000087.1	4074	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINR010000061.1	17004	No terminal repeats	15	11	1.0000	NA	0	6.9058	NA	NA
JAUINR010000069.1	10222	No terminal repeats	11	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAUINR010000088.1	3915	No terminal repeats	6	11	1.0000	NA	0	3.0199	NA	NA
JAUINR010000079.1	6454	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAUINR010000084.1	4968	No terminal repeats	8	11	0.9999	NA	0	5.0964	G_tfc18;G_tfc19	NA
JAUINR010000074.1	8044	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUINR010000053.1	26086	No terminal repeats	27	11	0.9998	NA	0	1.3797	NA	NA
JAUINR010000115.1	541	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUINR010000093.1	2518	No terminal repeats	2	11	0.9994	NA	1	2.2747	G_tfc22;G_tfc23	NA
JAUINR010000052.1	27101	No terminal repeats	25	11	0.9972	NA	0	1.6063	NA	NA
JAUINR010000075.1	7752	No terminal repeats	6	11	0.9562	NA	0	0.8983	NA	NA
JAUINR010000055.1	23166	No terminal repeats	23	11	0.9528	NA	0	2.1522	NA	NA
JAUINR010000071.1	9651	No terminal repeats	7	11	0.9496	NA	0	0.2071	NA	NA
JAUINR010000085.1	4621	No terminal repeats	4	11	0.8588	NA	0	0.3163	NA	NA
JAUINR010000072.1	8824	No terminal repeats	7	11	0.7936	NA	0	0.3254	NA	NA
JAUINR010000039.1	45582	No terminal repeats	44	11	0.7526	NA	1	0.3168	NA	NA
JAUINR010000037.1	46935	No terminal repeats	40	11	0.7168	NA	0	0.8870	NA	NF012174
