seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITZ010000064.1	3435	No terminal repeats	5	11	1.0000	NA	0	2.5047	NA	NA
JAYITZ010000041.1	47960	No terminal repeats	60	11	0.9999	NA	11	21.7294	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYITZ010000053.1	12552	No terminal repeats	15	11	0.9999	NA	0	1.7183	NA	NA
JAYITZ010000056.1	9199	No terminal repeats	12	11	0.9999	NA	0	2.1498	NA	NA
JAYITZ010000052.1	12824	No terminal repeats	13	11	0.9998	NA	1	2.2177	NA	NA
JAYITZ010000055.1	9761	No terminal repeats	6	11	0.9998	NA	0	3.4237	NA	NA
JAYITZ010000024.1	93325	No terminal repeats	69	11	0.9995	NA	3	6.0337	T_virB6;T_virB6;B_traI	NA
JAYITZ010000038.1	55364	No terminal repeats	47	11	0.9989	NA	2	0.2581	NA	NA
JAYITZ010000065.1	3159	No terminal repeats	4	11	0.9978	NA	0	0.7327	NA	NA
JAYITZ010000030.1	78624	No terminal repeats	70	11	0.9967	NA	1	1.0343	NA	NA
JAYITZ010000034.1	64478	No terminal repeats	50	11	0.9949	NA	1	1.3461	B_traH	NF012174
JAYITZ010000050.1	23893	No terminal repeats	14	11	0.9937	NA	0	1.2991	NA	NA
JAYITZ010000025.1	88219	No terminal repeats	79	11	0.9562	NA	0	0.7824	NA	NF000496
