seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAYIUU010000001.1	287	34	0	1	11	0.2203	0.8666	0.2683	0.0000	0.7317	0.0000	0.1080	0.2718	0.0697	0.0592	0.0000	0.0035	0.0209	0.0000	0.0139	0.4495	0.0627	0.0348	0.8368	0.4482	0.0000	0.0000	0.0000	0.0000	0.0000	89.1997	-154.4999	-343.9015
JAYIUU010000002.1	201	1	0	0	11	0.2850	0.8603	0.2786	0.0000	0.7214	0.0000	0.0597	0.2786	0.0199	0.0398	0.0000	0.0000	0.0100	0.0000	0.0050	0.3582	0.0398	0.0149	0.7833	0.6033	0.0000	0.0000	0.0000	0.0000	0.0000	35.0984	-53.2205	-213.7220
JAYIUU010000003.1	204	0	1	0	11	0.3596	0.8387	0.2255	0.0000	0.7745	0.0000	0.0294	0.2010	0.0196	0.0931	0.0000	0.0000	0.0147	0.0000	0.0196	0.2500	0.0931	0.0343	0.7442	0.6468	0.0000	0.0000	0.0000	0.0019	0.0049	-0.1115	-30.6580	-182.1690
JAYIUU010000004.1	134	4	0	1	11	0.2331	0.8783	0.2985	0.0000	0.7015	0.0000	0.0373	0.2687	0.0448	0.0373	0.0000	0.0000	0.0075	0.0075	0.0000	0.3507	0.0373	0.0149	0.7602	0.6412	0.0000	0.0000	0.0000	0.0000	0.0000	16.9828	-34.0639	-137.0739
JAYIUU010000005.1	150	0	0	0	11	0.3624	0.8737	0.3733	0.0000	0.6267	0.0000	0.0333	0.3733	0.0067	0.0600	0.0000	0.0000	0.0067	0.0000	0.0000	0.4133	0.0600	0.0067	0.7641	0.6409	0.0000	0.0000	0.0000	0.0000	0.0000	20.5450	-25.7253	-203.8537
JAYIUU010000006.1	135	1	1	1	11	0.3209	0.8695	0.3333	0.0000	0.6667	0.0000	0.0889	0.2519	0.0148	0.0593	0.0000	0.0000	0.0148	0.0000	0.0296	0.3556	0.0593	0.0444	0.7663	0.5284	0.0000	0.0000	0.0000	0.0000	0.0074	18.5382	-43.5973	-137.8889
JAYIUU010000007.1	144	1	0	0	11	0.3217	0.8327	0.2500	0.0000	0.7500	0.0000	0.0486	0.2917	0.0139	0.0556	0.0069	0.0000	0.0139	0.0000	0.0139	0.3542	0.0625	0.0278	0.7783	0.6188	0.0000	0.0000	0.0000	0.0000	0.0000	19.0075	-37.5534	-157.9567
JAYIUU010000008.1	157	1	0	13	11	0.2115	0.8786	0.2611	0.0000	0.7389	0.0000	0.0255	0.1656	0.0064	0.0255	0.0000	0.0000	0.0127	0.0510	0.1847	0.1975	0.0255	0.2484	0.2833	0.2149	0.8982	1.0000	1.0000	0.0009	0.0000	-56.7947	-83.6104	-35.0342
JAYIUU010000009.1	112	2	0	0	11	0.3333	0.8407	0.2411	0.0000	0.7589	0.0000	0.0714	0.2857	0.0625	0.0446	0.0089	0.0000	0.0089	0.0000	0.0089	0.4196	0.0536	0.0179	0.7913	0.6051	0.0000	0.0000	0.0000	0.0000	0.0000	26.2642	-45.2865	-130.5824
JAYIUU010000010.1	105	0	1	1	11	0.3846	0.7988	0.3429	0.0000	0.6571	0.0000	0.0476	0.3238	0.0381	0.0381	0.0095	0.0000	0.0381	0.0000	0.0000	0.4095	0.0476	0.0381	0.8015	0.5729	0.0000	0.0000	0.0000	0.0000	0.0000	18.8532	-39.1479	-122.5747
