seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUI010000036.1	15241	No terminal repeats	22	11	1.0000	NA	0	4.9012	NA	NA
JAYIUI010000034.1	24065	No terminal repeats	23	11	1.0000	NA	5	16.9964	G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH;MOBH;T_virB6;B_traI	NA
JAYIUI010000030.1	39107	DTR	45	11	0.9999	NA	11	19.0449	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYIUI010000043.1	2615	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAYIUI010000032.1	34815	No terminal repeats	30	11	0.9999	NA	0	4.9073	NA	NA
JAYIUI010000037.1	14352	No terminal repeats	16	11	0.9998	NA	0	1.7183	NA	NA
JAYIUI010000021.1	81653	No terminal repeats	73	11	0.9966	NA	1	1.2695	NA	NA
JAYIUI010000038.1	9569	No terminal repeats	7	11	0.9631	NA	0	0.2071	NA	NA
JAYIUI010000041.1	4773	No terminal repeats	3	11	0.8449	NA	0	0.3163	NA	NA
JAYIUI010000029.1	46920	No terminal repeats	40	11	0.8267	NA	0	0.6741	NA	NA
