seq_name	chromosome_score	plasmid_score	virus_score
JAYIVW010000001.1	0.9491	0.0473	0.0037
JAYIVW010000002.1	0.9640	0.0330	0.0030
JAYIVW010000003.1	0.9601	0.0369	0.0030
JAYIVW010000004.1	0.9717	0.0258	0.0025
JAYIVW010000005.1	0.9607	0.0358	0.0036
JAYIVW010000006.1	0.9581	0.0388	0.0031
JAYIVW010000007.1	0.6466	0.3477	0.0058
JAYIVW010000008.1	0.9595	0.0373	0.0032
JAYIVW010000009.1	0.9840	0.0143	0.0017
JAYIVW010000010.1	0.9500	0.0463	0.0037
JAYIVW010000011.1	0.9429	0.0529	0.0042
JAYIVW010000012.1	0.9020	0.0917	0.0063
JAYIVW010000013.1	0.9371	0.0577	0.0052
JAYIVW010000014.1	0.9790	0.0192	0.0018
JAYIVW010000015.1	0.9170	0.0781	0.0049
JAYIVW010000016.1	0.9223	0.0733	0.0045
JAYIVW010000017.1	0.9505	0.0462	0.0033
JAYIVW010000018.1	0.8824	0.1116	0.0060
JAYIVW010000019.1	0.9861	0.0125	0.0014
JAYIVW010000020.1	0.9271	0.0685	0.0044
JAYIVW010000021.1	0.9723	0.0254	0.0022
JAYIVW010000022.1	0.9888	0.0098	0.0015
JAYIVW010000023.1	0.1386	0.8575	0.0039
JAYIVW010000024.1	0.9792	0.0181	0.0027
JAYIVW010000025.1	0.9584	0.0387	0.0029
JAYIVW010000026.1	0.9393	0.0560	0.0046
JAYIVW010000027.1	0.9513	0.0444	0.0043
JAYIVW010000028.1	0.9437	0.0525	0.0038
JAYIVW010000029.1	0.0000	0.9999	0.0001
JAYIVW010000030.1	0.9807	0.0173	0.0020
JAYIVW010000031.1	0.0003	0.9996	0.0001
JAYIVW010000032.1	0.9660	0.0312	0.0028
JAYIVW010000033.1	0.8539	0.1379	0.0082
JAYIVW010000034.1	0.5905	0.4009	0.0086
JAYIVW010000035.1	0.8768	0.1161	0.0072
JAYIVW010000036.1	0.9695	0.0280	0.0025
JAYIVW010000037.1	0.0000	1.0000	0.0000
JAYIVW010000038.1	0.0000	1.0000	0.0000
JAYIVW010000039.1	0.9636	0.0335	0.0029
JAYIVW010000040.1	0.0015	0.9984	0.0002
JAYIVW010000041.1	0.9625	0.0327	0.0048
JAYIVW010000042.1	0.9235	0.0688	0.0077
JAYIVW010000043.1	0.9177	0.0774	0.0049
JAYIVW010000044.1	0.9330	0.0630	0.0040
JAYIVW010000045.1	0.0061	0.9932	0.0007
JAYIVW010000046.1	0.9838	0.0148	0.0014
JAYIVW010000047.1	0.0000	0.9996	0.0003
JAYIVW010000048.1	0.9974	0.0018	0.0007
JAYIVW010000049.1	0.0000	1.0000	0.0000
JAYIVW010000050.1	0.9797	0.0184	0.0019
JAYIVW010000051.1	0.0022	0.1930	0.8048
JAYIVW010000052.1	0.0392	0.9022	0.0586
JAYIVW010000053.1	0.0152	0.9815	0.0033
JAYIVW010000054.1	0.0001	0.9999	0.0000
JAYIVW010000055.1	0.0002	0.9996	0.0002
JAYIVW010000056.1	0.0241	0.6169	0.3591
JAYIVW010000057.1	0.9829	0.0157	0.0013
JAYIVW010000058.1	0.0017	0.0734	0.9249
JAYIVW010000059.1	0.9942	0.0053	0.0006
JAYIVW010000060.1	0.0001	0.9998	0.0001
JAYIVW010000061.1	0.0016	0.9983	0.0001
JAYIVW010000062.1	0.0150	0.9834	0.0016
JAYIVW010000063.1	0.3711	0.2682	0.3606
JAYIVW010000064.1	0.1472	0.8298	0.0229
JAYIVW010000065.1	0.1606	0.7027	0.1367
JAYIVW010000066.1	0.4536	0.2980	0.2483
JAYIVW010000067.1	0.8864	0.0856	0.0280
JAYIVW010000068.1	0.7024	0.2750	0.0226
JAYIVW010000069.1	0.0001	0.9997	0.0001
JAYIVW010000070.1	0.5616	0.3126	0.1258
JAYIVW010000071.1	0.5007	0.4061	0.0932
JAYIVW010000072.1	0.9701	0.0248	0.0052
JAYIVW010000073.1	0.3332	0.5317	0.1351
JAYIVW010000074.1	0.3886	0.5905	0.0209
JAYIVW010000075.1	0.9355	0.0330	0.0316
JAYIVW010000076.1	0.1088	0.2415	0.6497
JAYIVW010000077.1	0.8590	0.0474	0.0936
JAYIVW010000078.1	0.3756	0.0447	0.5797
JAYIVW010000079.1	0.0828	0.6829	0.2343
JAYIVW010000080.1	0.8899	0.0531	0.0570
JAYIVW010000081.1	0.1816	0.3062	0.5122
JAYIVW010000082.1	0.7122	0.1194	0.1684
