seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVW010000037.1	40580	No terminal repeats	40	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIVW010000049.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIVW010000038.1	38529	DTR	43	11	1.0000	NA	10	20.0587	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAYIVW010000029.1	56458	No terminal repeats	59	11	0.9999	NA	1	14.4815	MOBQ	NF000496
JAYIVW010000054.1	8475	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIVW010000060.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIVW010000055.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIVW010000040.1	36731	No terminal repeats	29	11	0.9984	NA	0	3.3434	NA	NA
JAYIVW010000061.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYIVW010000045.1	27207	No terminal repeats	25	11	0.9932	NA	0	1.6063	NA	NA
JAYIVW010000062.1	2616	No terminal repeats	3	11	0.9834	NA	0	0.7327	NA	NA
JAYIVW010000053.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
