seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIOA010000117.1	856	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIOA010000119.1	804	No terminal repeats	1	11	1.0000	NA	1	1.4894	MOBQ	NA
JAUIOA010000087.1	5660	No terminal repeats	8	11	1.0000	NA	0	0.8501	NA	NA
JAUIOA010000089.1	4965	ITR	8	11	1.0000	NA	0	5.0964	G_tfc19;G_tfc18	NA
JAUIOA010000093.1	4074	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIOA010000061.1	21068	No terminal repeats	20	11	1.0000	NA	0	9.9257	NA	NA
JAUIOA010000073.1	10222	No terminal repeats	11	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAUIOA010000084.1	6454	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAUIOA010000079.1	8044	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUIOA010000124.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUIOA010000055.1	26086	No terminal repeats	27	11	0.9999	NA	0	1.3797	NA	NA
JAUIOA010000098.1	2518	No terminal repeats	2	11	0.9998	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAUIOA010000053.1	27096	No terminal repeats	25	11	0.9956	NA	0	1.6063	NA	NA
JAUIOA010000080.1	7752	No terminal repeats	6	11	0.9570	NA	0	0.8983	NA	NA
JAUIOA010000057.1	23166	No terminal repeats	23	11	0.9528	NA	0	2.1522	NA	NA
JAUIOA010000074.1	9651	No terminal repeats	7	11	0.9496	NA	0	0.2071	NA	NA
JAUIOA010000040.1	45582	No terminal repeats	44	11	0.9102	NA	1	0.3168	NA	NA
JAUIOA010000091.1	4624	No terminal repeats	4	11	0.8214	NA	0	0.3163	NA	NA
JAUIOA010000076.1	8824	No terminal repeats	7	11	0.7577	NA	0	0.3254	NA	NA
