seq_name	chromosome_score	plasmid_score	virus_score
JAYIOK010000001.1	0.8857	0.1070	0.0073
JAYIOK010000002.1	0.8726	0.1206	0.0068
JAYIOK010000003.1	0.9374	0.0577	0.0050
JAYIOK010000004.1	0.9737	0.0241	0.0022
JAYIOK010000005.1	0.9764	0.0214	0.0022
JAYIOK010000006.1	0.9371	0.0583	0.0046
JAYIOK010000007.1	0.9733	0.0240	0.0026
JAYIOK010000008.1	0.9754	0.0223	0.0023
JAYIOK010000009.1	0.9543	0.0424	0.0033
JAYIOK010000010.1	0.9581	0.0388	0.0031
JAYIOK010000011.1	0.9306	0.0648	0.0046
JAYIOK010000012.1	0.9353	0.0602	0.0045
JAYIOK010000013.1	0.9658	0.0313	0.0029
JAYIOK010000014.1	0.9444	0.0518	0.0038
JAYIOK010000015.1	0.9562	0.0395	0.0043
JAYIOK010000016.1	0.9550	0.0416	0.0034
JAYIOK010000017.1	0.9400	0.0555	0.0046
JAYIOK010000018.1	0.8848	0.1088	0.0065
JAYIOK010000019.1	0.9221	0.0737	0.0043
JAYIOK010000020.1	0.9836	0.0147	0.0016
JAYIOK010000021.1	0.8941	0.0992	0.0067
JAYIOK010000022.1	0.9068	0.0874	0.0058
JAYIOK010000023.1	0.9800	0.0180	0.0020
JAYIOK010000024.1	0.9310	0.0644	0.0046
JAYIOK010000025.1	0.9540	0.0428	0.0033
JAYIOK010000026.1	0.9715	0.0264	0.0022
JAYIOK010000027.1	0.9670	0.0301	0.0029
JAYIOK010000028.1	0.9725	0.0253	0.0022
JAYIOK010000029.1	0.9262	0.0684	0.0055
JAYIOK010000030.1	0.8774	0.1163	0.0063
JAYIOK010000031.1	0.9940	0.0052	0.0008
JAYIOK010000032.1	0.0000	1.0000	0.0000
JAYIOK010000033.1	0.7239	0.2615	0.0146
JAYIOK010000034.1	0.9805	0.0175	0.0020
JAYIOK010000035.1	0.9692	0.0280	0.0028
JAYIOK010000036.1	0.9580	0.0390	0.0030
JAYIOK010000037.1	0.9587	0.0380	0.0033
JAYIOK010000038.1	0.8740	0.1183	0.0077
JAYIOK010000039.1	0.9170	0.0754	0.0076
JAYIOK010000040.1	0.0238	0.9751	0.0010
JAYIOK010000041.1	0.8924	0.1010	0.0066
JAYIOK010000042.1	0.9917	0.0076	0.0007
JAYIOK010000043.1	0.9247	0.0707	0.0046
JAYIOK010000044.1	0.9970	0.0020	0.0009
JAYIOK010000045.1	0.0095	0.0031	0.9873
JAYIOK010000046.1	0.0015	0.9980	0.0004
JAYIOK010000047.1	0.9490	0.0461	0.0050
JAYIOK010000048.1	0.3540	0.6351	0.0109
JAYIOK010000049.1	0.2772	0.7173	0.0055
JAYIOK010000050.1	0.0167	0.9494	0.0339
JAYIOK010000051.1	0.0608	0.9296	0.0096
JAYIOK010000052.1	0.9880	0.0110	0.0010
JAYIOK010000053.1	0.0181	0.9763	0.0057
JAYIOK010000054.1	0.0022	0.6618	0.3359
JAYIOK010000055.1	0.9624	0.0346	0.0030
JAYIOK010000056.1	0.9987	0.0011	0.0002
JAYIOK010000057.1	0.8602	0.1290	0.0108
JAYIOK010000058.1	0.0001	0.9996	0.0003
JAYIOK010000059.1	0.0001	0.9998	0.0001
JAYIOK010000060.1	0.0023	0.9976	0.0001
JAYIOK010000061.1	0.9407	0.0554	0.0038
JAYIOK010000062.1	0.6868	0.1918	0.1215
JAYIOK010000063.1	0.7175	0.1469	0.1356
JAYIOK010000064.1	0.0898	0.8691	0.0411
JAYIOK010000065.1	0.3880	0.5586	0.0535
JAYIOK010000066.1	0.4956	0.3857	0.1188
JAYIOK010000067.1	0.2935	0.6079	0.0986
JAYIOK010000068.1	0.1671	0.6213	0.2116
JAYIOK010000069.1	0.1480	0.0448	0.8072
JAYIOK010000070.1	0.8021	0.1745	0.0234
JAYIOK010000071.1	0.8874	0.0520	0.0606
JAYIOK010000072.1	0.8004	0.0567	0.1429
JAYIOK010000073.1	0.0458	0.6940	0.2602
JAYIOK010000074.1	0.8644	0.0619	0.0737
JAYIOK010000075.1	0.2022	0.6659	0.1319
JAYIOK010000076.1	0.0000	1.0000	0.0000
JAYIOK010000077.1	0.2892	0.0414	0.6694
JAYIOK010000078.1	0.2864	0.0355	0.6781
JAYIOK010000079.1	0.4774	0.1991	0.3235
JAYIOK010000080.1	0.5620	0.0434	0.3946
JAYIOK010000081.1	0.4544	0.0723	0.4733
JAYIOK010000082.1	0.1579	0.1084	0.7336
JAYIOK010000083.1	0.2689	0.0565	0.6746
JAYIOK010000084.1	0.4617	0.0493	0.4890
