seq_name	chromosome_score	plasmid_score	virus_score
JAYIUE010000001.1	0.9997	0.0003	0.0000
JAYIUE010000010.1	0.9997	0.0003	0.0000
JAYIUE010000011.1	0.9995	0.0005	0.0000
JAYIUE010000012.1	1.0000	0.0000	0.0000
JAYIUE010000013.1	0.9999	0.0001	0.0000
JAYIUE010000014.1	1.0000	0.0000	0.0000
JAYIUE010000015.1	0.9999	0.0001	0.0000
JAYIUE010000016.1	0.9998	0.0002	0.0000
JAYIUE010000017.1	0.9997	0.0003	0.0000
JAYIUE010000018.1	0.9996	0.0004	0.0000
JAYIUE010000019.1	1.0000	0.0000	0.0000
JAYIUE010000002.1	1.0000	0.0000	0.0000
JAYIUE010000020.1	1.0000	0.0000	0.0000
JAYIUE010000021.1	0.9966	0.0034	0.0000
JAYIUE010000022.1	0.9993	0.0007	0.0000
JAYIUE010000023.1	0.9995	0.0005	0.0000
JAYIUE010000024.1	0.9999	0.0001	0.0000
JAYIUE010000025.1	0.9996	0.0004	0.0000
JAYIUE010000026.1	0.9998	0.0002	0.0000
JAYIUE010000027.1	1.0000	0.0000	0.0000
JAYIUE010000028.1	1.0000	0.0000	0.0000
JAYIUE010000029.1	0.9999	0.0001	0.0000
JAYIUE010000003.1	0.9999	0.0001	0.0000
JAYIUE010000030.1	0.9966	0.0034	0.0000
JAYIUE010000031.1	0.0001	0.9999	0.0000
JAYIUE010000032.1	0.9911	0.0089	0.0000
JAYIUE010000033.1	0.7609	0.2391	0.0000
JAYIUE010000034.1	0.5401	0.4599	0.0000
JAYIUE010000035.1	0.0004	0.9996	0.0000
JAYIUE010000036.1	0.0001	0.9998	0.0000
JAYIUE010000037.1	0.6672	0.3327	0.0000
JAYIUE010000038.1	0.0023	0.0019	0.9959
JAYIUE010000039.1	0.9996	0.0004	0.0000
JAYIUE010000004.1	1.0000	0.0000	0.0000
JAYIUE010000040.1	1.0000	0.0000	0.0000
JAYIUE010000041.1	0.9998	0.0000	0.0002
JAYIUE010000042.1	0.3073	0.6927	0.0000
JAYIUE010000043.1	0.9301	0.0694	0.0005
JAYIUE010000044.1	0.6023	0.1542	0.2436
JAYIUE010000045.1	0.6123	0.3876	0.0000
JAYIUE010000046.1	0.9999	0.0001	0.0000
JAYIUE010000047.1	0.7471	0.1831	0.0698
JAYIUE010000048.1	0.1907	0.1974	0.6119
JAYIUE010000049.1	0.0106	0.9298	0.0597
JAYIUE010000005.1	1.0000	0.0000	0.0000
JAYIUE010000050.1	1.0000	0.0000	0.0000
JAYIUE010000051.1	0.9827	0.0032	0.0141
JAYIUE010000052.1	0.0642	0.8457	0.0902
JAYIUE010000053.1	0.9858	0.0132	0.0011
JAYIUE010000054.1	0.0021	0.9838	0.0141
JAYIUE010000055.1	0.0005	0.9995	0.0000
JAYIUE010000056.1	0.0039	0.8776	0.1186
JAYIUE010000057.1	0.0003	0.9996	0.0000
JAYIUE010000058.1	0.0002	0.9997	0.0001
JAYIUE010000059.1	0.0855	0.9144	0.0001
JAYIUE010000006.1	1.0000	0.0000	0.0000
JAYIUE010000060.1	0.7664	0.1056	0.1280
JAYIUE010000061.1	0.7435	0.0495	0.2070
JAYIUE010000062.1	0.6263	0.3717	0.0020
JAYIUE010000063.1	0.8323	0.1628	0.0049
JAYIUE010000064.1	0.9104	0.0385	0.0511
JAYIUE010000065.1	0.6351	0.1344	0.2305
JAYIUE010000066.1	0.5395	0.0243	0.4362
JAYIUE010000007.1	0.9999	0.0001	0.0000
JAYIUE010000008.1	1.0000	0.0000	0.0000
JAYIUE010000009.1	0.9998	0.0002	0.0000
