seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAUINE010000001.1	224	5	0	0	11	0.2466	0.8644	0.2991	0.0000	0.7009	0.0000	0.0625	0.2812	0.0312	0.0848	0.0000	0.0045	0.0223	0.0000	0.0179	0.3750	0.0893	0.0402	0.7986	0.5765	0.0000	0.0000	0.0000	0.0000	0.0000	28.0254	-72.4002	-265.1688
JAUINE010000002.1	198	2	1	1	11	0.3198	0.8691	0.2879	0.0000	0.7121	0.0000	0.0808	0.2273	0.0101	0.0556	0.0000	0.0000	0.0152	0.0000	0.0303	0.3182	0.0556	0.0455	0.7667	0.5129	0.0000	0.0000	0.0000	0.0000	0.0051	24.4742	-59.2447	-183.2683
JAUINE010000003.1	189	30	1	1	11	0.2021	0.8564	0.2804	0.0000	0.7196	0.0000	0.1376	0.2698	0.0847	0.0106	0.0053	0.0000	0.0159	0.0000	0.0159	0.4921	0.0159	0.0317	0.9299	0.2182	0.0000	0.0000	0.0000	0.0000	0.0053	84.8169	-129.1174	-209.3442
JAUINE010000004.1	158	0	1	0	11	0.3758	0.8750	0.3671	0.0000	0.6329	0.0000	0.0316	0.3544	0.0127	0.0570	0.0063	0.0000	0.0063	0.0000	0.0000	0.3987	0.0633	0.0063	0.7641	0.6409	0.0000	0.0000	0.0000	0.0000	0.0000	19.9996	-26.5882	-206.7449
JAUINE010000005.1	134	3	1	1	11	0.3308	0.8840	0.3209	0.0000	0.6791	0.0000	0.0224	0.3209	0.0299	0.0299	0.0075	0.0000	0.0149	0.0075	0.0000	0.3731	0.0373	0.0224	0.7989	0.5895	0.0000	0.0000	0.0000	0.0000	0.0000	20.7969	-38.4114	-147.1982
JAUINE010000006.1	160	3	6	0	11	0.2767	0.8708	0.2750	0.0000	0.7250	0.0000	0.1250	0.3250	0.0250	0.0312	0.0125	0.0000	0.0187	0.0000	0.0187	0.4750	0.0437	0.0375	0.8544	0.4815	0.0000	0.0000	0.0000	0.0000	0.0187	53.8814	-81.4749	-201.1935
JAUINE010000007.1	134	0	0	0	11	0.2632	0.8663	0.2910	0.0000	0.7090	0.0000	0.0821	0.2687	0.0149	0.0448	0.0000	0.0000	0.0149	0.0000	0.0075	0.3657	0.0448	0.0224	0.7871	0.6022	0.0000	0.0000	0.0000	0.0000	0.0000	24.5823	-39.1258	-144.5807
JAUINE010000008.1	151	3	0	0	11	0.2267	0.8585	0.2649	0.0000	0.7351	0.0000	0.0464	0.2252	0.0331	0.0397	0.0132	0.0066	0.0265	0.0066	0.0066	0.3046	0.0596	0.0397	0.8249	0.5339	0.0000	0.0000	0.0000	0.0000	0.0000	16.4552	-47.6703	-135.1732
JAUINE010000009.1	141	1	0	0	11	0.2571	0.8834	0.2979	0.0000	0.7021	0.0000	0.0780	0.3262	0.0284	0.0071	0.0213	0.0000	0.0000	0.0000	0.0000	0.4326	0.0284	0.0000	0.8124	0.5831	0.0000	0.0000	0.0000	0.0000	0.0000	34.5603	-41.8974	-169.8647
JAUINE010000010.1	112	1	0	1	11	0.3333	0.8568	0.2411	0.0000	0.7589	0.0000	0.0536	0.2857	0.0357	0.0179	0.0089	0.0000	0.0000	0.0089	0.0268	0.3750	0.0268	0.0357	0.7747	0.5944	0.0000	0.0000	0.0000	0.0000	0.0000	11.8745	-32.5682	-112.6171
JAUINE010000011.1	116	2	0	0	11	0.3478	0.8351	0.2672	0.0000	0.7328	0.0000	0.0690	0.2845	0.0603	0.0345	0.0086	0.0000	0.0086	0.0000	0.0086	0.4138	0.0431	0.0172	0.7913	0.6051	0.0000	0.0000	0.0000	0.0000	0.0000	26.7484	-45.7707	-130.7612
JAUINE010000012.1	117	1	0	0	11	0.2328	0.8819	0.3419	0.0000	0.6581	0.0000	0.0427	0.2906	0.0085	0.0513	0.0000	0.0000	0.0171	0.0000	0.0085	0.3419	0.0513	0.0256	0.7724	0.5981	0.0000	0.0000	0.0000	0.0001	0.0000	14.1901	-27.2585	-123.9141
JAUINE010000013.1	104	0	0	0	11	0.2913	0.8753	0.3173	0.0000	0.6827	0.0000	0.0769	0.3173	0.0288	0.0192	0.0000	0.0000	0.0577	0.0000	0.0096	0.4231	0.0192	0.0673	0.8171	0.4486	0.0000	0.0000	0.0002	0.0000	0.0000	29.5004	-57.3664	-116.1306
JAUINE010000014.1	109	2	0	0	11	0.2500	0.8558	0.2661	0.0000	0.7339	0.0000	0.0917	0.3028	0.0550	0.0367	0.0000	0.0000	0.0183	0.0000	0.0092	0.4495	0.0367	0.0275	0.8050	0.5465	0.0000	0.0000	0.0000	0.0000	0.0092	28.2016	-49.5242	-131.1455
JAUINE010000015.1	81	1	0	0	11	0.3500	0.8459	0.2346	0.0000	0.7654	0.0000	0.0247	0.3210	0.0247	0.0370	0.0000	0.0000	0.0000	0.0000	0.0123	0.3704	0.0370	0.0123	0.7704	0.6281	0.0000	0.0000	0.0000	0.0017	0.0000	9.9959	-17.0110	-90.6619
JAUINE010000016.1	77	0	0	0	11	0.3684	0.9036	0.3377	0.0000	0.6623	0.0000	0.0130	0.3506	0.0390	0.0519	0.0000	0.0000	0.0000	0.0130	0.0260	0.4026	0.0519	0.0390	0.7782	0.6091	0.0000	0.0000	0.0000	0.0017	0.0000	6.2634	-20.4805	-92.9127
JAUINE010000017.1	79	1	0	0	11	0.1923	0.8822	0.3924	0.0000	0.6076	0.0000	0.0506	0.3924	0.0253	0.0506	0.0000	0.0000	0.0000	0.0000	0.0000	0.4684	0.0506	0.0000	0.7721	0.6354	0.0000	0.0000	0.0000	0.0007	0.0000	13.2842	-17.8799	-113.1787
JAUINE010000018.1	74	0	1	1	11	0.3836	0.7984	0.3243	0.0000	0.6757	0.0000	0.0270	0.3243	0.0541	0.0405	0.0135	0.0000	0.0541	0.0000	0.0000	0.4054	0.0541	0.0541	0.7870	0.5938	0.0000	0.0000	0.0001	0.0005	0.0000	8.0779	-28.3726	-86.8126
JAUINE010000019.1	78	0	0	0	11	0.4545	0.7921	0.3462	0.0000	0.6538	0.0000	0.0256	0.2436	0.0128	0.0128	0.0000	0.0000	0.0000	0.0000	0.0000	0.2821	0.0128	0.0000	0.7562	0.6544	0.0000	0.0000	0.0001	0.0433	0.0000	5.6052	-7.5794	-65.3268
JAUINE010000020.1	78	1	3	0	11	0.2597	0.8492	0.3462	0.0000	0.6538	0.0000	0.1667	0.3205	0.0513	0.0256	0.0385	0.0000	0.0000	0.0000	0.0000	0.5385	0.0641	0.0000	0.8958	0.4444	0.0000	0.0000	0.0000	0.0000	0.0000	31.5871	-36.6406	-111.7549
JAUINE010000021.1	65	0	1	0	11	0.2656	0.8658	0.2923	0.0000	0.7077	0.0000	0.0308	0.1692	0.0000	0.1077	0.0000	0.0000	0.0154	0.0000	0.0308	0.2000	0.1077	0.0462	0.6672	0.6109	0.0000	0.0002	0.0011	0.1436	0.0000	-1.6338	-9.2213	-52.1993
JAUINE010000022.1	78	1	0	0	11	0.2597	0.8198	0.2308	0.0000	0.7692	0.0000	0.0385	0.3590	0.0000	0.0128	0.0128	0.0000	0.0128	0.0000	0.0256	0.3974	0.0256	0.0385	0.7729	0.6190	0.0000	0.0000	0.0000	0.0025	0.0000	6.9100	-17.9804	-89.0408
JAUINE010000023.1	74	3	0	0	11	0.2603	0.8698	0.2297	0.0000	0.7703	0.0000	0.0541	0.3108	0.0405	0.0135	0.0000	0.0000	0.0000	0.0000	0.0000	0.4054	0.0135	0.0000	0.8021	0.5972	0.0000	0.0000	0.0001	0.0001	0.0000	18.3406	-23.1335	-81.5504
JAUINE010000024.1	74	0	1	0	11	0.4384	0.8024	0.2297	0.0000	0.7703	0.0000	0.0000	0.2027	0.0000	0.1892	0.0000	0.0000	0.0135	0.0000	0.0405	0.2027	0.1892	0.0541	0.5995	0.7673	0.0000	0.0001	0.0000	0.9884	0.0135	-15.2940	1.4857	-78.6538
JAUINE010000025.1	67	1	0	0	11	0.3030	0.8483	0.2836	0.0000	0.7164	0.0000	0.0597	0.3433	0.0299	0.0896	0.0000	0.0000	0.0000	0.0000	0.0000	0.4328	0.0896	0.0000	0.7780	0.6283	0.0000	0.0000	0.0000	0.0012	0.0000	12.5583	-15.6549	-96.4236
JAUINE010000026.1	57	0	0	0	11	0.2857	0.8578	0.2281	0.0000	0.7719	0.0000	0.0351	0.2982	0.0000	0.0526	0.0351	0.0000	0.0000	0.0000	0.0175	0.3333	0.0877	0.0175	0.6584	0.7435	0.0000	0.0000	0.0000	0.3438	0.0000	-0.5324	-3.2443	-66.0359
