seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINS010000087.1	3487	No terminal repeats	4	11	1.0000	NA	2	5.9341	MOBQ	NA
JAUINS010000101.1	1111	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINS010000080.1	5660	No terminal repeats	8	11	1.0000	NA	0	0.8501	NA	NA
JAUINS010000057.1	21068	No terminal repeats	20	11	1.0000	NA	0	9.9257	NA	NA
JAUINS010000066.1	10222	No terminal repeats	11	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAUINS010000085.1	3819	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUINS010000077.1	6454	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAUINS010000081.1	4968	No terminal repeats	8	11	0.9999	NA	0	5.0964	G_tfc18;G_tfc19	NA
JAUINS010000071.1	8044	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUINS010000112.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUINS010000052.1	26086	No terminal repeats	27	11	0.9998	NA	0	1.3797	NA	NA
JAUINS010000090.1	2518	No terminal repeats	2	11	0.9994	NA	1	2.2747	G_tfc22;G_tfc23	NA
JAUINS010000050.1	27101	No terminal repeats	25	11	0.9972	NA	0	1.6063	NA	NA
JAUINS010000054.1	23166	No terminal repeats	23	11	0.9778	NA	0	2.1522	NA	NA
JAUINS010000072.1	7752	No terminal repeats	6	11	0.9570	NA	0	0.8983	NA	NA
JAUINS010000067.1	9651	No terminal repeats	7	11	0.9559	NA	0	0.2071	NA	NA
JAUINS010000039.1	45582	No terminal repeats	44	11	0.9102	NA	1	0.3168	NA	NA
JAUINS010000068.1	8824	No terminal repeats	7	11	0.7936	NA	0	0.3254	NA	NA
JAUINS010000082.1	4621	No terminal repeats	4	11	0.7420	NA	0	0.3163	NA	NA
