seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQF010000077.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAYIQF010000070.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIQF010000085.1	4621	No terminal repeats	5	11	0.9992	NA	0	0.7327	NA	NA
JAYIQF010000074.1	9826	No terminal repeats	8	11	0.9979	NA	0	1.3549	NA	NA
JAYIQF010000048.1	32211	No terminal repeats	30	11	0.9979	NA	0	2.0578	NA	NA
JAYIQF010000063.1	17730	No terminal repeats	4	11	0.9942	NA	0	1.3078	NA	NA
JAYIQF010000078.1	7874	No terminal repeats	9	11	0.9902	NA	0	0.9301	NA	NA
JAYIQF010000098.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAYIQF010000046.1	35951	No terminal repeats	29	11	0.9866	NA	1	1.6166	NA	NF012174
JAYIQF010000075.1	9616	No terminal repeats	7	11	0.9471	NA	0	0.2071	NA	NA
JAYIQF010000069.1	11822	No terminal repeats	9	11	0.8998	NA	0	0.8983	NA	NA
JAYIQF010000055.1	27325	No terminal repeats	20	11	0.8897	NA	0	0.2089	NA	NF033135
JAYIQF010000071.1	10958	No terminal repeats	8	11	0.7896	NA	0	0.3312	NA	NA
