seq_name	chromosome_score	plasmid_score	virus_score
JAYINS010000001.1	0.3987	0.5606	0.0406
JAYINS010000002.1	0.4781	0.4988	0.0232
JAYINS010000003.1	0.4817	0.4934	0.0250
JAYINS010000004.1	0.4535	0.5236	0.0229
JAYINS010000005.1	0.4584	0.5232	0.0184
JAYINS010000006.1	0.4225	0.5531	0.0244
JAYINS010000007.1	0.4856	0.4914	0.0230
JAYINS010000008.1	0.4867	0.5025	0.0108
JAYINS010000009.1	0.4342	0.5412	0.0246
JAYINS010000010.1	0.3661	0.5700	0.0639
JAYINS010000011.1	0.4229	0.5172	0.0599
JAYINS010000012.1	0.4713	0.5045	0.0242
JAYINS010000013.1	0.4256	0.5311	0.0434
JAYINS010000014.1	0.4414	0.5346	0.0241
JAYINS010000015.1	0.5464	0.4278	0.0258
JAYINS010000016.1	0.4098	0.5778	0.0124
JAYINS010000017.1	0.3713	0.5951	0.0337
JAYINS010000018.1	0.5140	0.4568	0.0292
JAYINS010000019.1	0.4612	0.5001	0.0388
JAYINS010000020.1	0.3786	0.6004	0.0210
JAYINS010000021.1	0.5213	0.4176	0.0611
JAYINS010000022.1	0.4954	0.4918	0.0128
JAYINS010000023.1	0.5093	0.4722	0.0185
JAYINS010000024.1	0.5594	0.3956	0.0450
JAYINS010000025.1	0.4372	0.5257	0.0372
JAYINS010000026.1	0.5529	0.4403	0.0069
JAYINS010000027.1	0.4516	0.4884	0.0600
JAYINS010000028.1	0.4524	0.5053	0.0423
JAYINS010000029.1	0.4222	0.5569	0.0209
JAYINS010000030.1	0.3794	0.6019	0.0188
JAYINS010000031.1	0.4991	0.4796	0.0214
JAYINS010000032.1	0.3850	0.5681	0.0469
JAYINS010000033.1	0.4738	0.5184	0.0078
JAYINS010000034.1	0.3976	0.5870	0.0154
JAYINS010000035.1	0.3974	0.5904	0.0122
JAYINS010000036.1	0.4505	0.5344	0.0152
JAYINS010000037.1	0.4840	0.4741	0.0418
JAYINS010000038.1	0.5120	0.4846	0.0034
JAYINS010000039.1	0.4117	0.5481	0.0402
JAYINS010000040.1	0.4677	0.5171	0.0152
JAYINS010000041.1	0.4034	0.5369	0.0597
JAYINS010000042.1	0.5124	0.4393	0.0483
JAYINS010000043.1	0.6027	0.3875	0.0098
JAYINS010000044.1	0.4194	0.4986	0.0820
JAYINS010000045.1	0.4200	0.5480	0.0321
JAYINS010000046.1	0.4386	0.5164	0.0450
JAYINS010000047.1	0.4217	0.5392	0.0390
JAYINS010000048.1	0.4452	0.5463	0.0085
JAYINS010000049.1	0.4623	0.4903	0.0473
JAYINS010000050.1	0.3764	0.5753	0.0483
JAYINS010000051.1	0.4707	0.5131	0.0162
JAYINS010000052.1	0.5061	0.4904	0.0035
JAYINS010000053.1	0.2965	0.6873	0.0161
