seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYING010000075.1	9518	No terminal repeats	13	11	1.0000	NA	1	8.5990	MOBH;G_tfc19;G_tfc18;G_tfc22	NA
JAYING010000073.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYING010000038.1	48341	DTR	58	11	0.9999	NA	12	20.8450	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAYING010000042.1	44830	No terminal repeats	47	11	0.9999	NA	1	2.0518	MOBQ	NA
JAYING010000034.1	50259	No terminal repeats	30	11	0.9998	NA	0	2.5220	NA	NF033135
JAYING010000088.1	1926	No terminal repeats	3	11	0.9993	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAYING010000051.1	32228	No terminal repeats	29	11	0.9989	NA	0	2.0578	NA	NA
JAYING010000069.1	15348	No terminal repeats	9	11	0.9980	NA	0	1.9003	NA	NA
JAYING010000058.1	24625	No terminal repeats	23	11	0.9964	NA	0	1.6620	NA	NF033105
JAYING010000050.1	35976	No terminal repeats	28	11	0.9898	NA	1	1.6166	NA	NF012174
JAYING010000052.1	31321	No terminal repeats	26	11	0.9791	NA	0	0.8914	NA	NA
JAYING010000061.1	23103	No terminal repeats	23	11	0.9500	NA	0	2.1522	NA	NA
JAYING010000076.1	8600	No terminal repeats	7	11	0.8513	NA	0	0.3254	NA	NA
