seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIMR010000032.1	40579	No terminal repeats	40	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIMR010000043.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIMR010000049.1	8475	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAYIMR010000058.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIMR010000052.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIMR010000059.1	3103	No terminal repeats	5	11	0.9987	NA	0	0.7327	NA	NA
JAYIMR010000034.1	36739	No terminal repeats	29	11	0.9983	NA	0	3.3434	NA	NA
JAYIMR010000060.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIMR010000038.1	27371	No terminal repeats	26	11	0.9915	NA	0	1.6063	NA	NA
JAYIMR010000036.1	35019	No terminal repeats	27	11	0.9866	NA	1	2.9471	NA	NA
JAYIMR010000048.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
JAYIMR010000055.1	5668	No terminal repeats	3	11	0.9494	NA	0	1.3652	NA	NA
