seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWO010000085.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIWO010000023.1	71860	No terminal repeats	67	11	1.0000	NA	17	9.4033	MOBT;G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIWO010000065.1	19930	No terminal repeats	25	11	1.0000	NA	2	9.8486	T_virB3	NA
JAYIWO010000075.1	10219	No terminal repeats	10	11	0.9998	NA	0	1.8417	NA	NA
JAYIWO010000081.1	8214	No terminal repeats	7	11	0.9998	NA	0	1.9003	NA	NA
JAYIWO010000046.1	38301	No terminal repeats	39	11	0.9998	NA	0	9.4956	NA	NA
JAYIWO010000080.1	8913	No terminal repeats	8	11	0.9996	NA	0	0.8399	NA	NA
JAYIWO010000061.1	25280	No terminal repeats	23	11	0.9996	NA	0	2.4834	NA	NA
JAYIWO010000074.1	10293	No terminal repeats	12	11	0.9995	NA	0	1.1242	NA	NA
JAYIWO010000020.1	80517	No terminal repeats	72	11	0.9950	NA	1	1.2695	NA	NA
JAYIWO010000070.1	14852	No terminal repeats	12	11	0.9858	NA	0	1.1230	NA	NA
JAYIWO010000069.1	14996	No terminal repeats	18	11	0.9568	NA	0	0.8214	NA	NA
JAYIWO010000059.1	26746	No terminal repeats	23	11	0.7267	NA	0	0.3193	NA	NA
