seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYINR010000038.1	28861	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYINR010000039.1	27780	No terminal repeats	29	11	1.0000	NA	1	11.7221	NA	NA
JAYINR010000055.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYINR010000037.1	36638	DTR	48	11	0.9999	NA	10	16.4485	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAYINR010000053.1	5554	No terminal repeats	8	11	0.9998	NA	0	0.3559	NA	NA
JAYINR010000050.1	6249	No terminal repeats	9	11	0.9993	NA	0	1.1242	NA	NA
JAYINR010000042.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYINR010000035.1	44668	No terminal repeats	37	11	0.9983	NA	0	3.3434	NA	NA
JAYINR010000056.1	3061	No terminal repeats	3	11	0.9968	NA	2	2.6906	virb4;T_virB6	NA
JAYINR010000048.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
