seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPI010000101.1	514	No terminal repeats	1	11	1.0000	NA	1	1.4894	MOBQ	NA
JAUIPI010000066.1	7824	No terminal repeats	5	11	0.9999	NA	0	2.9080	NA	NA
JAUIPI010000033.1	53492	No terminal repeats	36	11	0.9999	NA	0	4.5131	NA	NF033135
JAUIPI010000052.1	18779	No terminal repeats	11	11	0.9999	NA	0	3.4237	NA	NA
JAUIPI010000067.1	6326	No terminal repeats	4	11	0.9999	NA	0	1.7183	NA	NA
JAUIPI010000042.1	29959	No terminal repeats	20	11	0.9998	NA	1	3.2008	B_traH	NA
JAUIPI010000048.1	24877	No terminal repeats	20	11	0.9996	NA	0	2.1984	NA	NA
JAUIPI010000071.1	5939	No terminal repeats	6	11	0.9996	NA	0	1.5922	NA	NA
JAUIPI010000029.1	66325	No terminal repeats	60	11	0.9995	NA	0	1.8122	NA	NA
JAUIPI010000041.1	30211	No terminal repeats	34	11	0.9993	NA	0	6.4225	NA	NA
JAUIPI010000064.1	8932	No terminal repeats	8	11	0.9984	NA	0	2.5828	NA	NA
JAUIPI010000076.1	4505	No terminal repeats	5	11	0.9978	NA	0	0.7327	NA	NA
JAUIPI010000079.1	3581	No terminal repeats	5	11	0.9978	NA	1	1.4894	MOBQ	NA
JAUIPI010000074.1	5144	No terminal repeats	4	11	0.9713	NA	0	0.2071	NA	NA
JAUIPI010000069.1	6029	No terminal repeats	4	11	0.9229	NA	0	1.1813	NA	NF012174
JAUIPI010000081.1	2865	No terminal repeats	1	11	0.8694	NA	0	0.2908	NA	NA
