seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBEFUT010000001.1	337	1	0	0	11	0.3274	0.8670	0.3234	0.0000	0.6766	0.0000	0.0564	0.3116	0.0178	0.0504	0.0059	0.0000	0.0030	0.0030	0.0030	0.3858	0.0564	0.0089	0.7728	0.6222	0.0000	0.0000	0.0000	0.0000	0.0000	50.8292	-70.0790	-404.6793
JBEFUT010000002.1	331	7	2	1	11	0.3182	0.8508	0.2900	0.0000	0.7100	0.0000	0.0544	0.2236	0.0181	0.0665	0.0121	0.0000	0.0091	0.0000	0.0181	0.2961	0.0785	0.0272	0.7598	0.6237	0.0000	0.0000	0.0000	0.0000	0.0030	29.3808	-68.9356	-316.2997
JBEFUT010000003.1	272	5	1	0	11	0.2804	0.8529	0.2868	0.0000	0.7132	0.0000	0.0588	0.2647	0.0331	0.0588	0.0000	0.0037	0.0221	0.0000	0.0110	0.3566	0.0625	0.0331	0.7905	0.5799	0.0000	0.0000	0.0000	0.0000	0.0037	37.8303	-84.4453	-290.9066
JBEFUT010000004.1	235	7	6	0	11	0.2607	0.8759	0.2809	0.0000	0.7191	0.0000	0.0979	0.3149	0.0383	0.0383	0.0128	0.0000	0.0170	0.0000	0.0128	0.4511	0.0511	0.0298	0.8301	0.5227	0.0000	0.0000	0.0000	0.0000	0.0128	64.3686	-102.7150	-292.4154
JBEFUT010000005.1	265	2	0	1	11	0.2765	0.8729	0.2981	0.0000	0.7019	0.0000	0.0642	0.3019	0.0264	0.0491	0.0075	0.0038	0.0075	0.0000	0.0113	0.3925	0.0604	0.0189	0.8124	0.5684	0.0000	0.0000	0.0000	0.0000	0.0000	51.4869	-82.2924	-308.8936
JBEFUT010000006.1	193	1	0	0	11	0.1875	0.8894	0.3316	0.0000	0.6684	0.0000	0.0363	0.3834	0.0311	0.0363	0.0000	0.0000	0.0052	0.0000	0.0104	0.4508	0.0363	0.0155	0.7833	0.6170	0.0000	0.0000	0.0000	0.0000	0.0000	36.7686	-57.7352	-255.5113
JBEFUT010000007.1	178	1	1	0	11	0.2994	0.8586	0.2753	0.0000	0.7247	0.0000	0.0730	0.2809	0.0225	0.0562	0.0056	0.0000	0.0112	0.0000	0.0056	0.3764	0.0618	0.0169	0.7768	0.6216	0.0000	0.0000	0.0000	0.0000	0.0000	27.0119	-45.8419	-204.3103
JBEFUT010000008.1	206	25	3	0	11	0.2244	0.8561	0.2767	0.0000	0.7233	0.0000	0.1214	0.2476	0.0437	0.0485	0.0049	0.0000	0.0097	0.0000	0.0194	0.4126	0.0534	0.0291	0.8573	0.4388	0.0000	0.0000	0.0000	0.0000	0.0049	65.2075	-96.4711	-226.1664
JBEFUT010000009.1	206	3	0	0	11	0.2732	0.8432	0.2670	0.0000	0.7330	0.0000	0.0680	0.3107	0.0388	0.0437	0.0049	0.0000	0.0097	0.0000	0.0097	0.4175	0.0485	0.0194	0.7806	0.6010	0.0000	0.0000	0.0000	0.0000	0.0049	39.1909	-67.0467	-248.4268
JBEFUT010000010.1	191	3	0	0	11	0.2421	0.8887	0.2984	0.0000	0.7016	0.0000	0.0419	0.2932	0.0105	0.0524	0.0105	0.0052	0.0105	0.0000	0.0105	0.3455	0.0681	0.0209	0.8046	0.5761	0.0000	0.0000	0.0000	0.0000	0.0000	22.9318	-43.0699	-209.2179
JBEFUT010000011.1	144	4	1	1	11	0.3427	0.8679	0.3264	0.0000	0.6736	0.0000	0.0208	0.2847	0.0278	0.0417	0.0069	0.0000	0.0139	0.0069	0.0000	0.3333	0.0486	0.0208	0.7856	0.5825	0.0000	0.0000	0.0000	0.0000	0.0000	19.1814	-36.7959	-146.6076
JBEFUT010000012.1	113	0	2	2	11	0.3304	0.8158	0.2655	0.0000	0.7345	0.0000	0.0354	0.2743	0.0442	0.0531	0.0088	0.0000	0.0354	0.0088	0.0088	0.3540	0.0619	0.0531	0.7855	0.5805	0.0000	0.0000	0.0000	0.0000	0.0000	9.5765	-38.4742	-117.3439
JBEFUT010000013.1	113	0	0	0	11	0.3661	0.8369	0.3186	0.0000	0.6814	0.0000	0.0354	0.3097	0.0088	0.0973	0.0265	0.0000	0.0000	0.0000	0.0000	0.3540	0.1239	0.0000	0.7084	0.7039	0.0000	0.0000	0.0000	0.1234	0.0000	3.2941	-5.4210	-149.2734
JBEFUT010000014.1	106	0	1	0	11	0.2857	0.8734	0.3208	0.0000	0.6792	0.0000	0.0660	0.3302	0.0283	0.0283	0.0000	0.0000	0.0566	0.0000	0.0094	0.4245	0.0283	0.0660	0.8110	0.4579	0.0000	0.0000	0.0000	0.0000	0.0000	27.9929	-55.8589	-123.5265
JBEFUT010000015.1	102	2	0	0	11	0.3069	0.8216	0.2647	0.0000	0.7353	0.0000	0.0686	0.2941	0.0490	0.0392	0.0098	0.0000	0.0196	0.0000	0.0098	0.4118	0.0490	0.0294	0.7837	0.6074	0.0000	0.0000	0.0000	0.0000	0.0000	20.7299	-39.5080	-117.5795
JBEFUT010000016.1	81	1	0	0	11	0.3000	0.8511	0.3086	0.0000	0.6914	0.0000	0.0494	0.2716	0.0494	0.0000	0.0123	0.0000	0.0000	0.0000	0.0000	0.3704	0.0123	0.0000	0.8041	0.5944	0.0000	0.0000	0.0000	0.0004	0.0000	14.0427	-20.3269	-79.2505
JBEFUT010000017.1	88	0	0	0	11	0.2644	0.8546	0.3409	0.0000	0.6591	0.0000	0.0682	0.3068	0.0114	0.0568	0.0000	0.0000	0.0000	0.0000	0.0000	0.3864	0.0568	0.0000	0.7781	0.6282	0.0000	0.0000	0.0000	0.0003	0.0000	15.5075	-17.3976	-106.5087
JBEFUT010000018.1	70	0	0	0	11	0.4493	0.8032	0.3714	0.0000	0.6286	0.0000	0.0286	0.2857	0.0143	0.0143	0.0000	0.0000	0.0000	0.0000	0.0000	0.3286	0.0143	0.0000	0.7561	0.6545	0.0000	0.0000	0.0000	0.0394	0.0000	5.8033	-7.7775	-68.4261
JBEFUT010000019.1	78	1	0	0	11	0.2597	0.8267	0.2051	0.0000	0.7949	0.0000	0.0385	0.3462	0.0000	0.0128	0.0128	0.0000	0.0128	0.0000	0.0385	0.3846	0.0256	0.0513	0.7729	0.6045	0.0000	0.0000	0.0001	0.0022	0.0000	5.4914	-19.9983	-84.2413
JBEFUT010000020.1	49	0	0	1	11	0.2917	0.8330	0.2653	0.0000	0.7347	0.0000	0.0408	0.3265	0.0204	0.1020	0.0204	0.0000	0.0204	0.0000	0.0000	0.3878	0.1224	0.0204	0.6584	0.7102	0.0000	0.0000	0.0000	0.2606	0.0000	0.1814	-5.7313	-69.1555
JBEFUT010000021.1	50	0	0	1	11	0.3469	0.8678	0.1800	0.0000	0.8200	0.0000	0.0600	0.2600	0.0000	0.0400	0.0200	0.0000	0.0000	0.0000	0.0800	0.3200	0.0600	0.0800	0.7433	0.6200	0.0000	0.0005	0.0096	0.0490	0.0000	-1.4847	-12.9092	-45.8619
