seq_name	chromosome_score	plasmid_score	virus_score
JAYIRC010000001.1	0.9603	0.0368	0.0029
JAYIRC010000002.1	0.9555	0.0413	0.0031
JAYIRC010000003.1	0.9670	0.0302	0.0028
JAYIRC010000004.1	0.9692	0.0282	0.0026
JAYIRC010000005.1	0.9417	0.0546	0.0037
JAYIRC010000006.1	0.9413	0.0546	0.0041
JAYIRC010000007.1	0.9038	0.0907	0.0055
JAYIRC010000008.1	0.9500	0.0463	0.0037
JAYIRC010000009.1	0.9082	0.0857	0.0061
JAYIRC010000010.1	0.9371	0.0578	0.0051
JAYIRC010000011.1	0.9485	0.0475	0.0039
JAYIRC010000012.1	0.9647	0.0322	0.0030
JAYIRC010000013.1	0.8986	0.0957	0.0057
JAYIRC010000014.1	0.9384	0.0572	0.0043
JAYIRC010000015.1	0.9519	0.0445	0.0036
JAYIRC010000016.1	0.9017	0.0927	0.0055
JAYIRC010000017.1	0.9790	0.0185	0.0025
JAYIRC010000018.1	0.9409	0.0546	0.0045
JAYIRC010000019.1	0.8585	0.1345	0.0070
JAYIRC010000020.1	0.9482	0.0489	0.0028
JAYIRC010000021.1	0.9743	0.0231	0.0025
JAYIRC010000022.1	0.9908	0.0079	0.0012
JAYIRC010000023.1	0.7706	0.2227	0.0067
JAYIRC010000024.1	0.9722	0.0255	0.0022
JAYIRC010000025.1	0.9948	0.0045	0.0007
JAYIRC010000026.1	0.9378	0.0579	0.0043
JAYIRC010000027.1	0.9624	0.0349	0.0026
JAYIRC010000028.1	0.9571	0.0396	0.0033
JAYIRC010000029.1	0.9817	0.0165	0.0018
JAYIRC010000030.1	0.9512	0.0446	0.0042
JAYIRC010000031.1	0.9794	0.0186	0.0020
JAYIRC010000032.1	0.9664	0.0308	0.0028
JAYIRC010000033.1	0.8958	0.0979	0.0063
JAYIRC010000034.1	0.9793	0.0190	0.0017
JAYIRC010000035.1	0.0000	1.0000	0.0000
JAYIRC010000036.1	0.9352	0.0605	0.0043
JAYIRC010000037.1	0.0020	0.9978	0.0002
JAYIRC010000038.1	0.8880	0.1058	0.0062
JAYIRC010000039.1	0.9268	0.0659	0.0073
JAYIRC010000040.1	0.9177	0.0774	0.0049
JAYIRC010000041.1	0.9643	0.0332	0.0025
JAYIRC010000042.1	0.9627	0.0344	0.0029
JAYIRC010000043.1	0.9685	0.0293	0.0022
JAYIRC010000044.1	0.0079	0.9914	0.0007
JAYIRC010000045.1	0.9525	0.0425	0.0051
JAYIRC010000046.1	0.9771	0.0210	0.0019
JAYIRC010000047.1	0.9139	0.0763	0.0098
JAYIRC010000048.1	0.7275	0.2621	0.0104
JAYIRC010000049.1	0.9974	0.0021	0.0005
JAYIRC010000050.1	0.0000	1.0000	0.0000
JAYIRC010000051.1	0.9546	0.0416	0.0039
JAYIRC010000052.1	0.9429	0.0524	0.0047
JAYIRC010000053.1	0.0001	0.9999	0.0000
JAYIRC010000054.1	0.0289	0.9658	0.0053
JAYIRC010000055.1	0.0107	0.1561	0.8332
JAYIRC010000056.1	0.9801	0.0184	0.0015
JAYIRC010000057.1	0.0024	0.6000	0.3976
JAYIRC010000058.1	0.0017	0.0734	0.9249
JAYIRC010000059.1	0.0003	0.9996	0.0002
JAYIRC010000060.1	0.9976	0.0021	0.0003
JAYIRC010000061.1	0.0037	0.9898	0.0065
JAYIRC010000062.1	0.1331	0.8492	0.0177
JAYIRC010000063.1	0.1606	0.7027	0.1367
JAYIRC010000064.1	0.2839	0.6286	0.0875
JAYIRC010000065.1	0.4536	0.2980	0.2483
JAYIRC010000066.1	0.5426	0.3026	0.1548
JAYIRC010000067.1	0.0001	0.9997	0.0001
JAYIRC010000068.1	0.1897	0.7358	0.0746
JAYIRC010000069.1	0.5521	0.3711	0.0768
JAYIRC010000070.1	0.9416	0.0409	0.0175
JAYIRC010000071.1	0.0614	0.1964	0.7422
