seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQS010000066.1	3528	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAYIQS010000050.1	16200	No terminal repeats	12	11	0.9999	NA	0	2.2605	NA	NA
JAYIQS010000033.1	60376	No terminal repeats	63	11	0.9999	NA	1	15.9379	MOBQ	NF000496
JAYIQS010000064.1	3660	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIQS010000044.1	28138	No terminal repeats	23	11	0.9997	NA	1	7.7567	NA	NA
JAYIQS010000067.1	3413	No terminal repeats	3	11	0.9996	NA	0	1.6693	NA	NA
JAYIQS010000065.1	3642	No terminal repeats	5	11	0.9992	NA	0	1.1242	NA	NA
JAYIQS010000051.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYIQS010000058.1	8342	No terminal repeats	7	11	0.9865	NA	0	0.3254	NA	NA
JAYIQS010000059.1	7280	No terminal repeats	11	11	0.9859	NA	0	1.1627	NA	NA
