seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAYIUD010000001.1	455	4	0	18	11	0.2665	0.8585	0.2637	0.0000	0.7363	0.0000	0.0593	0.2615	0.0264	0.0418	0.0000	0.0022	0.0110	0.0352	0.0527	0.3473	0.0440	0.0989	0.7603	0.5430	0.0000	0.0000	0.0000	0.0000	0.0022	-5.8757	-180.5015	-409.7462
JAYIUD010000010.1	100	0	1	0	11	0.4444	0.8630	0.4000	0.0000	0.6000	0.0000	0.0200	0.3900	0.0200	0.0600	0.0100	0.0000	0.0100	0.0000	0.0000	0.4300	0.0700	0.0100	0.7657	0.6252	0.0000	0.0000	0.0000	0.0006	0.0000	12.5256	-19.1143	-141.5195
JAYIUD010000011.1	107	0	0	0	11	0.3679	0.8511	0.3084	0.0000	0.6916	0.0000	0.0280	0.3364	0.0000	0.0935	0.0187	0.0000	0.0000	0.0000	0.0000	0.3645	0.1121	0.0000	0.6719	0.7406	0.0000	0.0000	0.0000	0.2029	0.0000	2.7361	-2.7361	-144.9818
JAYIUD010000012.1	86	1	0	1	11	0.3176	0.8732	0.3605	0.0000	0.6395	0.0000	0.0116	0.2558	0.0349	0.0116	0.0000	0.0000	0.0233	0.0116	0.0000	0.3023	0.0116	0.0349	0.7745	0.5492	0.0000	0.0000	0.0012	0.0004	0.0000	9.2874	-25.7185	-69.8021
JAYIUD010000013.1	95	1	3	0	11	0.2872	0.8539	0.3263	0.0000	0.6737	0.0000	0.1368	0.3263	0.0421	0.0316	0.0316	0.0000	0.0000	0.0000	0.0000	0.5053	0.0632	0.0000	0.8234	0.5671	0.0000	0.0000	0.0000	0.0000	0.0000	30.9035	-35.9570	-133.2620
JAYIUD010000014.1	98	3	5	0	11	0.2371	0.8875	0.1837	0.0000	0.8163	0.0000	0.1224	0.3367	0.0306	0.0408	0.0204	0.0000	0.0000	0.0000	0.0000	0.4898	0.0612	0.0000	0.8535	0.5212	0.0000	0.0000	0.0000	0.0000	0.0000	35.7692	-40.8727	-135.7154
JAYIUD010000015.1	106	1	0	1	11	0.2571	0.8668	0.3208	0.0000	0.6792	0.0000	0.0472	0.2736	0.0189	0.0849	0.0000	0.0000	0.0189	0.0000	0.0283	0.3396	0.0849	0.0472	0.7862	0.5542	0.0000	0.0000	0.0000	0.0000	0.0000	13.2521	-34.3882	-113.9797
JAYIUD010000016.1	98	3	1	0	11	0.3608	0.8743	0.2959	0.0000	0.7041	0.0000	0.0306	0.3776	0.0306	0.0612	0.0102	0.0102	0.0000	0.0000	0.0000	0.4388	0.0816	0.0000	0.7914	0.6113	0.0000	0.0000	0.0000	0.0001	0.0000	15.2311	-23.1117	-137.6137
JAYIUD010000017.1	99	0	0	0	11	0.3061	0.8437	0.2222	0.0000	0.7778	0.0000	0.0606	0.1919	0.0202	0.0303	0.0000	0.0000	0.0101	0.0000	0.0000	0.2727	0.0303	0.0101	0.8233	0.5510	0.0000	0.0000	0.0001	0.0001	0.0000	17.3844	-23.0611	-77.9413
JAYIUD010000018.1	75	1	0	0	11	0.2027	0.8726	0.3600	0.0000	0.6400	0.0000	0.0400	0.4000	0.0133	0.0533	0.0000	0.0000	0.0000	0.0000	0.0000	0.4533	0.0533	0.0000	0.7690	0.6393	0.0000	0.0000	0.0000	0.0038	0.0000	10.4370	-12.8421	-107.6753
JAYIUD010000019.1	74	0	0	0	11	0.3562	0.8849	0.2838	0.0000	0.7162	0.0000	0.0135	0.2973	0.0541	0.0811	0.0000	0.0000	0.0000	0.0135	0.0270	0.3649	0.0811	0.0405	0.7645	0.6079	0.0000	0.0000	0.0000	0.0067	0.0000	2.8553	-19.2386	-84.0284
JAYIUD010000002.1	181	2	1	1	11	0.3056	0.8736	0.3149	0.0000	0.6851	0.0000	0.0884	0.2376	0.0110	0.0497	0.0000	0.0000	0.0166	0.0000	0.0276	0.3370	0.0497	0.0442	0.7789	0.5070	0.0000	0.0000	0.0000	0.0000	0.0055	28.9552	-60.2891	-173.5059
JAYIUD010000020.1	70	0	0	0	11	0.3043	0.7901	0.2143	0.0000	0.7857	0.0000	0.0429	0.3000	0.0000	0.0286	0.0000	0.0000	0.0143	0.0286	0.0000	0.3429	0.0286	0.0429	0.7674	0.6216	0.0000	0.0000	0.0001	0.0062	0.0000	4.8192	-14.8209	-71.7703
JAYIUD010000021.1	95	1	0	0	11	0.2447	0.8368	0.3158	0.0000	0.6842	0.0000	0.0947	0.2947	0.0105	0.0000	0.0000	0.0000	0.0105	0.0000	0.0211	0.4000	0.0000	0.0316	0.8591	0.4482	0.0000	0.0000	0.0005	0.0000	0.0105	28.5823	-40.6728	-94.4333
JAYIUD010000022.1	71	4	0	0	11	0.2000	0.8703	0.3099	0.0000	0.6901	0.0000	0.0423	0.2676	0.0704	0.0563	0.0000	0.0000	0.0141	0.0000	0.0000	0.3803	0.0563	0.0141	0.7700	0.6135	0.0000	0.0000	0.0000	0.0007	0.0000	11.3565	-22.1094	-80.3976
JAYIUD010000023.1	88	0	0	0	11	0.2874	0.8244	0.3750	0.0000	0.6250	0.0000	0.0909	0.3182	0.0227	0.0341	0.0000	0.0000	0.0000	0.0000	0.0000	0.4318	0.0341	0.0000	0.7929	0.6093	0.0000	0.0000	0.0000	0.0000	0.0000	21.6695	-25.6865	-108.1998
JAYIUD010000024.1	65	0	0	1	11	0.3438	0.8616	0.2769	0.0000	0.7231	0.0000	0.0923	0.2769	0.0154	0.0308	0.0000	0.0000	0.0000	0.0000	0.0615	0.3846	0.0308	0.0615	0.8011	0.4976	0.0000	0.0000	0.0069	0.0001	0.0000	10.9702	-26.8164	-64.6705
JAYIUD010000025.1	69	0	3	0	11	0.2794	0.8648	0.1449	0.0000	0.8551	0.0000	0.0290	0.2464	0.0000	0.0580	0.0870	0.0000	0.0000	0.0000	0.0000	0.2754	0.1449	0.0000	0.6431	0.7657	0.0000	0.0000	0.0000	0.9576	0.0000	-6.3443	6.0337	-77.5900
JAYIUD010000026.1	73	0	0	2	11	0.3056	0.8070	0.3014	0.0000	0.6986	0.0000	0.0548	0.2877	0.0685	0.0411	0.0000	0.0000	0.0411	0.0137	0.0137	0.4110	0.0411	0.0685	0.8046	0.5259	0.0000	0.0000	0.0037	0.0000	0.0000	14.0374	-39.2288	-78.2164
JAYIUD010000027.1	78	2	0	0	11	0.3377	0.8266	0.3077	0.0000	0.6923	0.0000	0.0000	0.2179	0.0256	0.1154	0.0385	0.0000	0.0000	0.0000	0.0000	0.2436	0.1538	0.0000	0.6613	0.7501	0.0000	0.0000	0.0000	0.7610	0.0000	-2.9008	0.7824	-82.8809
JAYIUD010000028.1	65	0	0	0	11	0.3750	0.8608	0.2462	0.0000	0.7538	0.0000	0.0154	0.2000	0.0154	0.0615	0.0000	0.0000	0.0154	0.0000	0.0000	0.2308	0.0615	0.0154	0.7639	0.6272	0.0000	0.0000	0.0012	0.0316	0.0000	4.7237	-10.5863	-51.7987
JAYIUD010000029.1	81	0	0	0	11	0.3125	0.8275	0.2716	0.0000	0.7284	0.0000	0.0494	0.2469	0.0247	0.0741	0.0123	0.0000	0.0123	0.0000	0.0123	0.3210	0.0864	0.0247	0.7773	0.6262	0.0000	0.0000	0.0000	0.0010	0.0000	9.6559	-20.6609	-84.6626
