seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWB010000077.1	6269	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIWB010000082.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIWB010000059.1	19930	No terminal repeats	25	11	1.0000	NA	2	9.8486	T_virB3	NA
JAYIWB010000022.1	73524	No terminal repeats	61	11	1.0000	NA	17	27.3399	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIWB010000069.1	10721	No terminal repeats	5	11	0.9998	NA	1	2.4488	NA	NA
JAYIWB010000042.1	38301	No terminal repeats	39	11	0.9998	NA	0	9.4956	NA	NA
JAYIWB010000074.1	8576	No terminal repeats	8	11	0.9997	NA	0	0.8399	NA	NA
JAYIWB010000072.1	9009	No terminal repeats	9	11	0.9996	NA	0	0.9870	NA	NA
JAYIWB010000070.1	9773	No terminal repeats	12	11	0.9973	NA	0	1.1242	NA	NA
JAYIWB010000065.1	13715	No terminal repeats	12	11	0.9962	NA	0	1.1230	NA	NA
JAYIWB010000045.1	36150	No terminal repeats	28	11	0.9704	NA	0	2.2085	NA	NA
JAYIWB010000079.1	5068	No terminal repeats	7	11	0.9478	NA	0	0.2071	NA	NA
JAYIWB010000064.1	14824	No terminal repeats	18	11	0.9354	NA	0	0.8214	NA	NA
JAYIWB010000056.1	26746	No terminal repeats	23	11	0.7267	NA	0	0.3193	NA	NA
