seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOX010000067.1	432	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYIOX010000028.1	57431	No terminal repeats	61	11	1.0000	NA	18	42.4991	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIOX010000033.1	38839	DTR	49	11	0.9999	NA	10	15.0803	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIOX010000052.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOX010000048.1	6174	No terminal repeats	5	11	0.9996	NA	1	3.4366	T_virB6	NA
JAYIOX010000051.1	3640	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAYIOX010000040.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYIOX010000054.1	2580	No terminal repeats	3	11	0.9976	NA	2	2.6906	virb4;T_virB6	NA
JAYIOX010000036.1	33304	No terminal repeats	29	11	0.9408	NA	0	3.0122	NA	NA
JAYIOX010000044.1	8971	No terminal repeats	7	11	0.9004	NA	0	0.3254	NA	NA
JAYIOX010000045.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
