seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIMM010000043.1	31038	No terminal repeats	32	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIMM010000049.1	16099	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIMM010000054.1	9697	No terminal repeats	9	11	0.9999	NA	0	4.1208	NA	NA
JAYIMM010000063.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIMM010000058.1	8041	No terminal repeats	7	11	0.9999	NA	0	1.7141	NA	NA
JAYIMM010000030.1	62295	No terminal repeats	66	11	0.9998	NA	1	15.9379	MOBQ	NF000496
JAYIMM010000057.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIMM010000039.1	36739	No terminal repeats	30	11	0.9982	NA	0	3.3434	NA	NA
JAYIMM010000064.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIMM010000041.1	35017	No terminal repeats	27	11	0.9960	NA	1	2.9471	NA	NA
JAYIMM010000065.1	2616	No terminal repeats	3	11	0.9938	NA	0	0.7327	NA	NA
JAYIMM010000059.1	7975	No terminal repeats	7	11	0.9930	NA	0	1.6106	NA	NA
JAYIMM010000045.1	27371	No terminal repeats	26	11	0.9871	NA	0	1.6063	NA	NA
JAYIMM010000051.1	14386	No terminal repeats	18	11	0.9847	NA	0	0.1473	NA	NA
JAYIMM010000055.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
