JAYIQV010000001.1_tRNA1_Thr	130250	130325
JAYIQV010000004.1_tRNA1_Phe	144214	144289
JAYIQV010000004.1_tRNA2_Pro	173504	173580
JAYIQV010000013.1_tRNA1_Met	255	330
JAYIQV010000014.1_tRNA1_Gln	72748	72822
JAYIQV010000014.1_tRNA2_Met	72877	72953
JAYIQV010000019.1_tRNA1_Lys	2182	2257
JAYIQV010000020.1_tRNA1_Ser	3456	3545
JAYIQV010000021.1_tRNA1_Arg	95731	95807
JAYIQV010000021.1_tRNA2_Arg	95904	95980
JAYIQV010000023.1_tRNA1_Thr	123	198
JAYIQV010000023.1_tRNA2_Gly	232	305
JAYIQV010000023.1_tRNA3_Tyr	335	420
JAYIQV010000023.1_tRNA4_Gln	4254	4330
JAYIQV010000025.1_tRNA1_Asp	1	75
JAYIQV010000025.1_tRNA2_Asp	172	248
JAYIQV010000025.1_tRNA3_Val	278	352
JAYIQV010000025.1_tRNA4_Leu	7094	7178
JAYIQV010000025.1_tRNA5_Lys	7256	7331
JAYIQV010000025.1_tRNA6_His	7415	7491
JAYIQV010000025.1_tRNA7_Arg	7523	7599
JAYIQV010000025.1_tRNA8_Pro	7643	7719
