JAYIVM010000001.1_tRNA1_Leu	2696	2782
JAYIVM010000001.1_tRNA2_Phe	350114	350189
JAYIVM010000001.1_tRNA3_Pro	379405	379481
JAYIVM010000006.1_tRNA1_Lys	167652	167727
JAYIVM010000011.1_tRNA1_Leu	104482	104568
JAYIVM010000012.1_tRNA1_Leu	65894	65980
JAYIVM010000016.1_tRNA1_???	35870	35942
JAYIVM010000018.1_tRNA1_Ser	7021	7113
JAYIVM010000029.1_tRNA1_Glu	3421	3496
JAYIVM010000029.1_tRNA2_Ala	3550	3625
JAYIVM010000029.1_tRNA3_Glu	4383	4458
JAYIVM010000029.1_tRNA4_Ala	4506	4581
JAYIVM010000037.1_tRNA1_Leu	14934	15018
