seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINE010000091.1	859	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINE010000077.1	3568	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JAUINE010000065.1	9675	No terminal repeats	10	11	1.0000	NA	2	8.9978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAUINE010000076.1	4074	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINE010000062.1	11700	ITR	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAUINE010000054.1	18421	No terminal repeats	21	11	0.9999	NA	0	4.3206	NA	NA
JAUINE010000043.1	38118	DTR	41	11	0.9999	NA	10	18.0227	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAUINE010000093.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUINE010000024.1	84375	No terminal repeats	74	11	0.9995	NA	1	1.4857	NA	NA
JAUINE010000060.1	13911	No terminal repeats	9	11	0.9797	NA	0	0.8983	NA	NA
JAUINE010000066.1	9651	No terminal repeats	7	11	0.9583	NA	0	0.2071	NA	NA
JAUINE010000073.1	5416	No terminal repeats	3	11	0.9147	NA	0	1.3652	NA	NA
JAUINE010000029.1	66334	No terminal repeats	63	11	0.8220	NA	0	0.8536	NA	NF000496
