seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIOY010000102.1	332	No terminal repeats	1	11	1.0000	NA	1	1.7183	T_virB6	NA
JAYIOY010000056.1	15933	No terminal repeats	10	11	0.9999	NA	0	3.7449	NA	NA
JAYIOY010000049.1	22445	No terminal repeats	24	11	0.9999	NA	0	4.3011	NA	NA
JAYIOY010000053.1	18779	No terminal repeats	11	11	0.9998	NA	0	3.4237	NA	NA
JAYIOY010000073.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIOY010000047.1	24698	No terminal repeats	19	11	0.9998	NA	1	0.6329	B_traH	NA
JAYIOY010000060.1	8875	No terminal repeats	10	11	0.9997	NA	0	1.6693	NA	NA
JAYIOY010000067.1	5029	No terminal repeats	5	11	0.9996	NA	1	3.4366	T_virB6	NA
JAYIOY010000044.1	28158	No terminal repeats	31	11	0.9996	NA	0	6.4225	NA	NA
JAYIOY010000026.1	66963	No terminal repeats	61	11	0.9994	NA	0	1.8122	NA	NA
JAYIOY010000069.1	4497	No terminal repeats	5	11	0.9994	NA	0	1.1349	NA	NA
JAYIOY010000046.1	26206	No terminal repeats	17	11	0.9992	NA	0	1.6359	NA	NF033135
JAYIOY010000057.1	12314	No terminal repeats	13	11	0.9990	NA	0	1.3549	NA	NA
JAYIOY010000055.1	16059	No terminal repeats	14	11	0.9905	NA	0	0.9910	NA	NA
JAYIOY010000061.1	6524	ITR	8	11	0.9831	NA	0	0.2071	NA	NA
JAYIOY010000063.1	5994	No terminal repeats	4	11	0.9221	NA	0	1.1813	NA	NF012174
JAYIOY010000050.1	20782	No terminal repeats	19	11	0.7208	NA	0	0.6901	NA	NA
