gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYIMT010000010.1|provirus_84604_125019_81	84604	84816	213	1	0.582	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_82	85038	85262	225	-1	0.582	11	GGAGG	GENOMAD.213896.VV	0.0001681	40	0	0	0	1	NA	NA	NA	PF05930;COG3311;TIGR01764	Predicted DNA-binding transcriptional regulator AlpA
JAYIMT010000010.1|provirus_84604_125019_83	85249	85473	225	-1	0.640	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_84	85473	85664	192	-1	0.547	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_85	85661	86917	1257	-1	0.647	11	GGAGG	GENOMAD.223838.VP	8.179e-12	70	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_86	86921	87829	909	-1	0.667	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_87	87851	89197	1347	-1	0.633	11	GGxGG	GENOMAD.166800.VP	8.344e-61	220	0	0	0	1246	Caudoviricetes	NA	NA	COG4643	Uncharacterized domain associated with phage/plasmid primase
JAYIMT010000010.1|provirus_84604_125019_88	89194	89637	444	-1	0.581	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_89	89659	90204	546	-1	0.650	11	AGGAG	GENOMAD.020301.CC	3.254e-05	46	0	0	0	1	NA	NA	NA	PF07603	NA
JAYIMT010000010.1|provirus_84604_125019_90	90201	90494	294	-1	0.687	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_91	90491	90655	165	-1	0.685	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_92	90652	91020	369	-1	0.688	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_93	91017	91283	267	-1	0.693	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_94	91280	91531	252	-1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_95	91528	92028	501	-1	0.719	11	GGxGG	GENOMAD.187827.VV	4.93e-57	196	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_96	92032	92325	294	-1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_97	92449	93105	657	1	0.589	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_98	93116	93541	426	-1	0.610	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_99	93591	94259	669	-1	0.629	11	None	GENOMAD.162059.VP	6.13e-22	97	0	0	1	1246	Caudoviricetes	NA	NA	PF04860;TIGR01537;COG4695	phage portal protein, HK97 family
JAYIMT010000010.1|provirus_84604_125019_100	94339	94578	240	1	0.629	11	GGA/GAG/AGG	GENOMAD.206545.VV	3.667e-06	45	0	0	0	1	NA	NA	NA	PF11242;COG5352;TIGR00721;K13583	DNA-binding transcriptional regulator, XRE family
JAYIMT010000010.1|provirus_84604_125019_101	94717	95190	474	1	0.694	11	GGA/GAG/AGG	GENOMAD.220574.VP	8.861e-20	88	0	0	1	1246	Caudoviricetes	NA	NA	PF06892	Phage regulatory protein CII (CP76)
JAYIMT010000010.1|provirus_84604_125019_102	95190	95465	276	1	0.674	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIMT010000010.1|provirus_84604_125019_103	95477	95686	210	1	0.671	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
