seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYISE010000078.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYISE010000027.1	65472	No terminal repeats	55	11	1.0000	NA	17	25.6641	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYISE010000058.1	20035	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JAYISE010000043.1	41074	No terminal repeats	51	11	0.9998	NA	9	21.3615	T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;MOBP1	NA
JAYISE010000068.1	10219	No terminal repeats	10	11	0.9998	NA	0	1.8417	NA	NA
JAYISE010000072.1	8214	No terminal repeats	7	11	0.9998	NA	0	1.9003	NA	NA
JAYISE010000044.1	38481	No terminal repeats	40	11	0.9998	NA	0	9.4956	NA	NA
JAYISE010000071.1	8913	No terminal repeats	8	11	0.9996	NA	0	0.8399	NA	NA
JAYISE010000054.1	25296	No terminal repeats	23	11	0.9994	NA	0	2.4834	NA	NA
JAYISE010000067.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JAYISE010000074.1	7383	No terminal repeats	9	11	0.9980	NA	0	0.8214	NA	NA
JAYISE010000022.1	80530	No terminal repeats	72	11	0.9928	NA	1	1.2695	NA	NA
JAYISE010000063.1	14851	No terminal repeats	12	11	0.9859	NA	0	1.1230	NA	NA
JAYISE010000053.1	26746	No terminal repeats	23	11	0.7267	NA	0	0.3193	NA	NA
