seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUW010000039.1	38567	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIUW010000054.1	16098	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIUW010000062.1	8475	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAYIUW010000041.1	37414	No terminal repeats	49	11	0.9999	NA	10	19.6633	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYIUW010000071.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIUW010000055.1	12910	No terminal repeats	13	11	0.9999	NA	0	2.7907	NA	NA
JAYIUW010000029.1	71706	No terminal repeats	69	11	0.9998	NA	3	7.4027	I_trbA;I_traW;I_traY	NA
JAYIUW010000050.1	22095	No terminal repeats	24	11	0.9998	NA	0	2.6118	NA	NA
JAYIUW010000031.1	69547	No terminal repeats	79	11	0.9998	NA	6	18.9949	I_traK;I_traI;I_traM;I_traN;traU	NA
JAYIUW010000066.1	5336	No terminal repeats	8	11	0.9998	NA	0	1.5596	NA	NA
JAYIUW010000048.1	25300	No terminal repeats	23	11	0.9994	NA	0	2.4834	NA	NA
JAYIUW010000067.1	5266	No terminal repeats	8	11	0.9986	NA	0	0.7327	NA	NA
JAYIUW010000072.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIUW010000046.1	27384	No terminal repeats	26	11	0.9913	NA	0	1.6063	NA	NA
JAYIUW010000061.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
