seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPQ010000096.1	855	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIPQ010000072.1	7989	No terminal repeats	9	11	1.0000	NA	1	7.8663	G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIPQ010000078.1	4074	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIPQ010000068.1	8628	No terminal repeats	10	11	0.9999	NA	2	5.1548	T_virB6;B_traI	NA
JAYIPQ010000052.1	25288	No terminal repeats	29	11	0.9999	NA	0	4.2564	NA	NA
JAYIPQ010000043.1	32552	No terminal repeats	28	11	0.9997	NA	0	2.0578	NA	NA
JAYIPQ010000067.1	8952	No terminal repeats	7	11	0.9997	NA	0	0.4902	NA	NA
JAYIPQ010000085.1	1926	No terminal repeats	3	11	0.9993	NA	1	2.2747	G_tfc22;G_tfc23	NA
JAYIPQ010000049.1	26340	No terminal repeats	22	11	0.9900	NA	0	0.7394	NA	NA
JAYIPQ010000042.1	33133	No terminal repeats	26	11	0.9816	NA	0	1.8773	NA	NA
JAYIPQ010000073.1	7624	No terminal repeats	6	11	0.9613	NA	0	0.3254	NA	NA
JAYIPQ010000040.1	36175	No terminal repeats	29	11	0.9496	NA	1	1.6166	NA	NF012174
JAYIPQ010000066.1	9614	No terminal repeats	7	11	0.9468	NA	0	0.2071	NA	NA
JAYIPQ010000064.1	11819	No terminal repeats	9	11	0.8894	NA	0	0.8983	NA	NA
JAYIPQ010000023.1	66367	No terminal repeats	63	11	0.8147	NA	0	0.8536	NA	NF000496
