JAYIPB010000001.1_tRNA1_Thr	77951	78026
JAYIPB010000001.1_tRNA2_Val	253446	253520
JAYIPB010000003.1_tRNA1_Lys	117020	117095
JAYIPB010000006.1_tRNA1_Gly	37842	37915
JAYIPB010000008.1_tRNA1_Ala	165440	165515
JAYIPB010000009.1_tRNA1_Val	11041	11115
JAYIPB010000009.1_tRNA2_Asn	13968	14044
JAYIPB010000009.1_tRNA3_Met	44057	44133
JAYIPB010000009.1_tRNA4_Leu	59288	59372
JAYIPB010000013.1_tRNA1_Arg	94735	94811
JAYIPB010000013.1_tRNA2_Arg	94908	94984
JAYIPB010000018.1_tRNA1_Thr	44967	45042
JAYIPB010000029.1_tRNA1_Gln	21589	21663
JAYIPB010000029.1_tRNA2_Met	21718	21794
JAYIPB010000031.1_tRNA1_Phe	5313	5388
JAYIPB010000031.1_tRNA2_Pro	34588	34664
JAYIPB010000034.1_tRNA1_???	3829	3901
JAYIPB010000037.1_tRNA1_Thr	123	198
JAYIPB010000037.1_tRNA2_Gly	232	305
JAYIPB010000037.1_tRNA3_Tyr	335	420
JAYIPB010000037.1_tRNA4_Gln	4254	4330
