gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
27_1	3	836	834	1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_2	1183	1584	402	1	0.674	11	None	GENOMAD.141865.PV	4.991e-66	220	0	0	0	1	NA	NA	NA	PF20090	NA
27_3	2186	2818	633	1	0.684	11	GGAG/GAGG	GENOMAD.023008.PP	3.134e-117	372	0	1	0	1	NA	NA	NA	PF02387	NA
27_4	3455	3964	510	1	0.722	11	GGA/GAG/AGG	GENOMAD.117306.PV	5.087e-32	124	0	1	0	1	NA	NA	NA	PF11740	Plasmid replication region DNA-binding N-term
27_5	4088	4726	639	1	0.654	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_6	4723	5058	336	1	0.634	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_7	4935	5207	273	-1	0.586	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_8	5331	5795	465	1	0.609	11	GGA/GAG/AGG	GENOMAD.158926.PC	6.907e-11	62	0	0	0	1	NA	NA	NA	PF11000	NA
27_9	5800	6396	597	1	0.591	11	GGAG/GAGG	GENOMAD.130054.PC	1.021e-08	57	0	1	0	1	NA	NA	NA	PF10502;COG4959;TIGR02771;K12062	Type IV secretory pathway, protease TraF
27_10	6389	6979	591	1	0.611	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_11	7279	10233	2955	1	0.639	11	GGAG/GAGG	GENOMAD.127324.PC	3.358e-28	126	0	0	0	1	NA	NA	NA	PF11843	NA
27_12	10237	12294	2058	1	0.631	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_13	12291	12782	492	1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_14	12779	13792	1014	1	0.626	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_15	14005	14319	315	1	0.597	11	GGA/GAG/AGG	GENOMAD.116477.PC	4.661e-29	112	0	1	0	1	NA	T_virB2	NA	PF04956;K20528;COG3838	Type IV secretory pathway, VirB2 components (pilins)
27_16	14321	14587	267	1	0.573	11	3Base/5BMM	GENOMAD.127310.PC	6.075e-27	105	0	1	0	1	NA	T_virB3	NA	PF05101;COG5268;K03198	Type IV secretory pathway, TrbD component
27_17	14652	17222	2571	1	0.623	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_18	17241	18020	780	1	0.582	11	GGAG/GAGG	GENOMAD.115261.PC	1.715e-14	76	0	1	0	1	NA	T_virB5	NA	TIGR02780;COG5314;K20266	P-type conjugative transfer protein TrbJ
27_19	18017	18355	339	1	0.578	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_20	18375	19853	1479	1	0.616	11	GGA/GAG/AGG	GENOMAD.116928.PC	8.524e-32	134	0	1	0	1	NA	T_virB6	NA	COG3846;K07344	Type IV secretory pathway, TrbL components
27_21	19860	20570	711	1	0.612	11	GGA/GAG/AGG	GENOMAD.123484.PC	9.173e-36	138	0	1	0	1	NA	T_virB8	NA	PF04335;K20531;COG3701;TIGR03781	Type IV secretory pathway, TrbF components
27_22	20597	21589	993	1	0.639	11	GGA/GAG/AGG	GENOMAD.109592.PC	1.429e-09	62	0	1	0	1	NA	T_virB9	NA	PF03524;K03204;TIGR02781;COG3504	P-type conjugative transfer protein VirB9
27_23	21605	22957	1353	1	0.644	11	GGAG/GAGG	GENOMAD.111807.PC	2.4e-35	144	0	1	0	1	NA	T_virB10	NA	PF03743;COG2948	Type IV secretory pathway, VirB10 components
27_24	23028	23336	309	1	0.579	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_25	23347	23586	240	1	0.579	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_26	23659	23907	249	1	0.647	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_27	23910	26081	2172	1	0.650	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_28	26169	26348	180	1	0.583	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_29	26351	26596	246	1	0.630	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_30	26613	27026	414	1	0.553	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_31	27086	27331	246	1	0.679	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_32	27517	27813	297	1	0.569	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_33	27876	28121	246	1	0.577	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
27_34	28168	28308	141	1	0.567	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
