system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
7,CP168194.1,SoFic,CP168194.1_249,PDLC03963,SoFic__SoFic,SoFic,5.9e-122,7.4e-122,0.906,0.978,299158,300312,+,-,249,4063,"PDLC03963,SoFic__SoFic, 1, 7.4e-122, 0.906, 0.978","PDLC03963, SoFic__SoFic, 7.4e-122, 0.906, 0.978"
2,CP168194.1,Helicase-DUF2290,CP168194.1_625,PDLC02998,DUF2290,DUF2290,5.6e-16,1.9e-15,0.718,0.759,743793,744440,-,-,625,4063,"PDLC02998,DUF2290, 1, 1.9e-15, 0.718, 0.759 | PDLC02999,DUF2290_Pers, 1, 3.8e-12, 0.787, 0.766","PDLC02998, DUF2290, 1.9e-15, 0.718, 0.759 | PDLC02999, DUF2290_Pers, 3.8e-12, 0.787, 0.766"
2,CP168194.1,Helicase-DUF2290,CP168194.1_626,PDLC03002,Helicase,Helicase,1.3999999999999996e-126,1.7999999999999996e-126,0.954,0.965,744441,746516,-,-,626,4063,"PDLC03002,Helicase, 1, 1.8e-126, 0.954, 0.965","PDLC03002, Helicase, 1.8e-126, 0.954, 0.965"
8,CP168194.1,hma,CP168194.1_1158,PDLC00659,HmaA_00001,HmaA,0,0,0.994,0.915,1363340,1366594,+,-,1158,4063,"PDLC00659,HmaA_00001, 1, 0, 0.994, 0.915","PDLC00659, HmaA_00001, 0, 0.994, 0.915"
8,CP168194.1,hma,CP168194.1_1161,PDLC00660,HmaB_00001,HmaB,0,0,0.997,0.998,1367401,1370328,+,-,1161,4063,"PDLC00660,HmaB_00001, 1, 0, 0.997, 0.998 | PDLC00661,HmaB_00002, 1, 0, 0.996, 0.998","PDLC00660, HmaB_00001, 0, 0.997, 0.998 | PDLC00661, HmaB_00002, 0, 0.996, 0.998"
1,CP168194.1,HEC-05,CP168194.1_1163,PDLC04151,HEC-05_WP_156276309.1,HEC-05,8.699999999999999e-98,5.699999999999999e-97,0.964,0.948,1371739,1373469,+,-,1163,4063,"PDLC04153,HEC-05_WP_034450126.1, 1, 3.8e-13, 0.173, 0.169 | PDLC04153,HEC-05_WP_034450126.1, 2, 1.5e-09, 0.586, 0.57 | PDLC04152,HEC-05_WP_212883090.1, 1, 3.5e-11, 0.161, 0.2 | PDLC04152,HEC-05_WP_212883090.1, 2, 9.9e-26, 0.584, 0.576 | PDLC04151,HEC-05_WP_156276309.1, 1, 5.7e-97, 0.964, 0.948 | PDLC04150,HEC-05_WP_096029243.1, 1, 3e-60, 0.951, 0.979","PDLC04151, HEC-05_WP_156276309.1, 5.7e-97, 0.964, 0.948 | PDLC04150, HEC-05_WP_096029243.1, 3e-60, 0.951, 0.979 | PDLC04152, HEC-05_WP_212883090.1, 9.9e-26, 0.584, 0.576 | PDLC04153, HEC-05_WP_034450126.1, 3.8e-13, 0.173, 0.169"
8,CP168194.1,hma,CP168194.1_1164,PDLC00662,HmaC_00001,HmaC,0,0,0.998,0.998,1373447,1376263,+,-,1164,4063,"PDLC00662,HmaC_00001, 1, 0, 0.998, 0.998","PDLC00662, HmaC_00001, 0, 0.998, 0.998"
5,CP168194.1,PDC-S08,CP168194.1_1597,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,2.1999999999999993e-127,0.981,0.935,1892215,1893180,+,-,1597,4063,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2.2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2.2e-127, 0.981, 0.935"
6,CP168194.1,PDC-S55,CP168194.1_1599,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,3.7999999999999995e-37,4.6e-37,0.942,0.984,1893988,1894554,-,-,1599,4063,"PDLC05037,PDC-S55_WP_162277864.1, 1, 4.6e-37, 0.942, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 4.6e-37, 0.942, 0.984"
3,CP168194.1,PDC-M30,CP168194.1_2179,PDLC04566,PDC-M30A_WP_135777948.1,PDC-M30A,2.4e-22,3.3e-22,0.649,0.694,2673787,2675067,-,-,2179,4063,"PDLC04567,PDC-M30A_WP_062231940.1, 1, 1.1e-07, 0.642, 0.709 | PDLC04568,PDC-M30A_WP_118866106.1, 1, 9.9e-11, 0.646, 0.677 | PDLC04566,PDC-M30A_WP_135777948.1, 1, 3.3e-22, 0.649, 0.694","PDLC04566, PDC-M30A_WP_135777948.1, 3.3e-22, 0.649, 0.694 | PDLC04568, PDC-M30A_WP_118866106.1, 9.9e-11, 0.646, 0.677 | PDLC04567, PDC-M30A_WP_062231940.1, 1.1e-07, 0.642, 0.709"
3,CP168194.1,PDC-M30,CP168194.1_2180,PDLC04569,PDC-M30B_WP_013406987.1,PDC-M30B,7.099999999999998e-112,7.699999999999998e-112,0.96,0.963,2675151,2675900,-,-,2180,4063,"PDLC04569,PDC-M30B_WP_013406987.1, 1, 7.7e-112, 0.96, 0.963","PDLC04569, PDC-M30B_WP_013406987.1, 7.7e-112, 0.96, 0.963"
