system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
2,JBEGGJ010000001.1,kiwa,JBEGGJ010000001.1_116,PDLC00215,KwaA_00009,KwaA,4.599999999999999e-75,5.0999999999999995e-75,0.985,0.974,138659,139243,+,-,116,140,"PDLC00214,KwaA_00008, 1, 0.00031, 0.744, 0.773 | PDLC00207,KwaA_00001, 1, 0.037, 0.738, 0.737 | PDLC00215,KwaA_00009, 1, 5.1e-75, 0.985, 0.974 | PDLC00220,KwaA_00014, 1, 4.4e-06, 0.436, 0.419 | PDLC00216,KwaA_00010, 1, 6.3e-10, 0.533, 0.613 | PDLC00208,KwaA_00002, 1, 1.8e-15, 0.938, 0.932 | PDLC00212,KwaA_00006, 1, 1.1e-12, 0.836, 0.805 | PDLC00217,KwaA_00011, 1, 5.3e-12, 0.769, 0.756 | PDLC00219,KwaA_00013, 1, 3.4e-08, 0.815, 0.809 | PDLC00221,KwaA_00015, 1, 4.7e-10, 0.497, 0.549 | PDLC00213,KwaA_00007, 1, 6.6e-14, 0.749, 0.751","PDLC00215, KwaA_00009, 5.1e-75, 0.985, 0.974 | PDLC00208, KwaA_00002, 1.8e-15, 0.938, 0.932 | PDLC00213, KwaA_00007, 6.6e-14, 0.749, 0.751 | PDLC00212, KwaA_00006, 1.1e-12, 0.836, 0.805 | PDLC00217, KwaA_00011, 5.3e-12, 0.769, 0.756"
2,JBEGGJ010000001.1,kiwa,JBEGGJ010000001.1_117,PDLC00237,KwaB_00016,KwaB,3.699999999999999e-129,4.2999999999999985e-129,0.974,0.99,139240,140169,+,-,117,140,"PDLC00224,KwaB_00003, 1, 0.00044, 0.423, 0.414 | PDLC00235,KwaB_00014, 1, 5.9e-57, 0.977, 0.978 | PDLC00228,KwaB_00007, 1, 6.9e-06, 0.816, 0.837 | PDLC00223,KwaB_00002, 1, 2.1e-07, 0.594, 0.566 | PDLC00230,KwaB_00009, 1, 0.0025, 0.665, 0.646 | PDLC00233,KwaB_00012, 1, 870, 0.074, 0.072 | PDLC00233,KwaB_00012, 2, 3.3e-06, 0.352, 0.334 | PDLC00233,KwaB_00012, 3, 0.0018, 0.113, 0.109 | PDLC00231,KwaB_00010, 1, 6.7e-05, 0.51, 0.515 | PDLC00237,KwaB_00016, 1, 4.3e-129, 0.974, 0.99","PDLC00237, KwaB_00016, 4.3e-129, 0.974, 0.99 | PDLC00235, KwaB_00014, 5.9e-57, 0.977, 0.978 | PDLC00223, KwaB_00002, 2.1e-07, 0.594, 0.566 | PDLC00233, KwaB_00012, 3.3e-06, 0.352, 0.334 | PDLC00228, KwaB_00007, 6.9e-06, 0.816, 0.837"
1,JBEGGJ010000001.1,RM_type_III,JBEGGJ010000001.1_135,PDLC03636,MTase_III_00005,MTase_III,6.199999999999999e-97,7.8e-97,0.776,0.682,164027,165526,+,-,135,140,"PDLC03640,MTase_III_00009, 1, 2.5e-13, 0.084, 0.064 | PDLC03640,MTase_III_00009, 2, 4.9e-13, 0.114, 0.087 | PDLC03640,MTase_III_00009, 3, 4.9e-07, 0.152, 0.124 | PDLC03640,MTase_III_00009, 4, 85, 0.126, 0.101 | PDLC03634,MTase_III_00003, 1, 4.3e-13, 0.086, 0.074 | PDLC03634,MTase_III_00003, 2, 2.7e-36, 0.566, 0.409 | PDLC03638,MTase_III_00007, 1, 3.7e-27, 0.254, 0.157 | PDLC03638,MTase_III_00007, 2, 8.9e-28, 0.222, 0.141 | PDLC03646,MTase_III_00015, 1, 1.2e-17, 0.202, 0.096 | PDLC03646,MTase_III_00015, 2, 0.49, 0.104, 0.056 | PDLC03639,MTase_III_00008, 1, 4e-15, 0.254, 0.207 | PDLC03639,MTase_III_00008, 2, 8.8, 0.086, 0.067 | PDLC03639,MTase_III_00008, 3, 0.14, 0.064, 0.05 | PDLC03633,MTase_III_00002, 1, 0.0011, 0.072, 0.058 | PDLC03633,MTase_III_00002, 2, 3.2e-05, 0.098, 0.08 | PDLC03633,MTase_III_00002, 3, 1.5e-13, 0.132, 0.106 | PDLC03632,MTase_III_00001, 1, 47, 0.028, 0.014 | PDLC03632,MTase_III_00001, 2, 6e-07, 0.178, 0.085 | PDLC03632,MTase_III_00001, 3, 3.5e-10, 0.14, 0.069 | PDLC03636,MTase_III_00005, 1, 7.8e-97, 0.776, 0.682 | PDLC03644,MTase_III_00013, 1, 4.6e-45, 0.28, 0.293 | PDLC03644,MTase_III_00013, 2, 5.2e-73, 0.422, 0.404 | PDLC03637,MTase_III_00006, 1, 5.5e-21, 0.31, 0.327 | PDLC03637,MTase_III_00006, 2, 0.0056, 0.076, 0.068 | PDLC03645,MTase_III_00014, 1, 9.7e-11, 0.196, 0.148 | PDLC03645,MTase_III_00014, 2, 26, 0.056, 0.039 | PDLC03635,MTase_III_00004, 1, 3e-81, 0.762, 0.535 | PDLC03642,MTase_III_00011, 1, 1.8e-20, 0.292, 0.286 | PDLC03642,MTase_III_00011, 2, 1.2, 0.092, 0.081 | PDLC03641,MTase_III_00010, 1, 1.4e-08, 0.082, 0.062 | PDLC03641,MTase_III_00010, 2, 4.4e-28, 0.572, 0.377 | PDLC03643,MTase_III_00012, 1, 1.1e-08, 0.162, 0.17 | PDLC03643,MTase_III_00012, 2, 7.8, 0.068, 0.073","PDLC03636, MTase_III_00005, 7.8e-97, 0.776, 0.682 | PDLC03635, MTase_III_00004, 3e-81, 0.762, 0.535 | PDLC03644, MTase_III_00013, 5.2e-73, 0.422, 0.404 | PDLC03634, MTase_III_00003, 2.7e-36, 0.566, 0.409 | PDLC03641, MTase_III_00010, 4.4e-28, 0.572, 0.377"
1,JBEGGJ010000001.1,RM_type_III,JBEGGJ010000001.1_136,PDLC03650,REase_III_00004,REase_III,1.7999999999999996e-185,3.9999999999999987e-185,0.992,0.994,165529,168180,+,-,136,140,"PDLC03647,REase_III_00001, 1, 1.7e-05, 0.06, 0.054 | PDLC03648,REase_III_00002, 1, 3.1, 0.057, 0.057 | PDLC03648,REase_III_00002, 2, 0.00016, 0.066, 0.067 | PDLC03648,REase_III_00002, 3, 290, 0.064, 0.064 | PDLC03652,REase_III_00006, 1, 0.63, 0.077, 0.079 | PDLC03652,REase_III_00006, 2, 2.5, 0.054, 0.059 | PDLC03650,REase_III_00004, 1, 4e-185, 0.992, 0.994 | PDLC03653,REase_III_00007, 1, 4.9e-15, 0.114, 0.112 | PDLC03653,REase_III_00007, 2, 8e-38, 0.27, 0.287 | PDLC03653,REase_III_00007, 3, 21, 0.081, 0.088 | PDLC03649,REase_III_00003, 1, 26, 0.061, 0.057 | PDLC03649,REase_III_00003, 2, 0.036, 0.052, 0.047","PDLC03650, REase_III_00004, 4e-185, 0.992, 0.994 | PDLC03653, REase_III_00007, 8e-38, 0.27, 0.287 | PDLC03647, REase_III_00001, 1.7e-05, 0.06, 0.054 | PDLC03648, REase_III_00002, 0.00016, 0.066, 0.067 | PDLC03649, REase_III_00003, 0.036, 0.052, 0.047"
3,JBEGGJ010000013.1,PDC-S73,JBEGGJ010000013.1_33,PDLC05079,PDC-S73_WP_007181323.1,PDC-S73,5.399999999999999e-164,6.3999999999999985e-164,0.792,0.815,37344,39677,+,-,33,60,"PDLC05079,PDC-S73_WP_007181323.1, 1, 6.4e-164, 0.792, 0.815","PDLC05079, PDC-S73_WP_007181323.1, 6.4e-164, 0.792, 0.815"
4,JBEGGJ010000016.1,PT_SspABCD,JBEGGJ010000016.1_13,PDLC02759,SspA_00001,SspA,7.299999999999999e-117,8.3e-117,0.949,0.992,19407,20588,-,-,13,48,"PDLC02759,SspA_00001, 1, 8.3e-117, 0.949, 0.992","PDLC02759, SspA_00001, 8.3e-117, 0.949, 0.992"
4,JBEGGJ010000016.1,PT_SspABCD,JBEGGJ010000016.1_14,PDLC02782,SspD_00001,SspD,1.1999999999999996e-134,1.2999999999999996e-134,0.982,0.996,20590,21426,-,-,14,48,"PDLC02782,SspD_00001, 1, 1.3e-134, 0.982, 0.996","PDLC02782, SspD_00001, 1.3e-134, 0.982, 0.996"
4,JBEGGJ010000016.1,PT_SspABCD,JBEGGJ010000016.1_15,PDLC02780,SspC_00011,SspC,0,0,0.94,0.973,21419,24655,-,-,15,48,"PDLC02771,SspC_00002, 1, 27, 0.042, 0.056 | PDLC02771,SspC_00002, 2, 1.2e-12, 0.083, 0.111 | PDLC02771,SspC_00002, 3, 0.015, 0.044, 0.056 | PDLC02771,SspC_00002, 4, 7.5e-16, 0.269, 0.345 | PDLC02774,SspC_00005, 1, 2.6e-137, 0.937, 0.964 | PDLC02778,SspC_00009, 1, 2.2e-163, 0.923, 0.981 | PDLC02776,SspC_00007, 1, 4.5e-102, 0.924, 0.948 | PDLC02770,SspC_00001, 1, 7.3e-175, 0.927, 0.975 | PDLC02781,SspC_00012, 1, 2.9e-177, 0.933, 0.953 | PDLC02779,SspC_00010, 1, 2.4e-205, 0.921, 0.978 | PDLC02775,SspC_00006, 1, 4.3e-147, 0.922, 0.97 | PDLC02780,SspC_00011, 1, 0, 0.94, 0.973 | PDLC02772,SspC_00003, 1, 2.1e-127, 0.917, 0.922 | PDLC02773,SspC_00004, 1, 1.6e-85, 0.889, 0.956 | PDLC02777,SspC_00008, 1, 2e-110, 0.934, 0.952","PDLC02780, SspC_00011, 0, 0.94, 0.973 | PDLC02779, SspC_00010, 2.4e-205, 0.921, 0.978 | PDLC02781, SspC_00012, 2.9e-177, 0.933, 0.953 | PDLC02770, SspC_00001, 7.3e-175, 0.927, 0.975 | PDLC02778, SspC_00009, 2.2e-163, 0.923, 0.981"
4,JBEGGJ010000016.1,PT_SspABCD,JBEGGJ010000016.1_16,PDLC02769,SspB_00010,SspB,1.9e-105,2.3999999999999998e-105,0.901,0.986,24735,25670,-,-,16,48,"PDLC02768,SspB_00009, 1, 2.6e-66, 0.946, 0.983 | PDLC02764,SspB_00005, 1, 4.4e-50, 0.888, 0.967 | PDLC02765,SspB_00006, 1, 5.9e-38, 0.894, 0.962 | PDLC02767,SspB_00008, 1, 3.7e-29, 0.894, 0.976 | PDLC02769,SspB_00010, 1, 2.4e-105, 0.901, 0.986 | PDLC02762,SspB_00003, 1, 2.4e-28, 0.901, 0.945 | PDLC02763,SspB_00004, 1, 5.6e-23, 0.897, 0.925 | PDLC02766,SspB_00007, 1, 7.6e-71, 0.897, 0.982 | PDLC02761,SspB_00002, 1, 0.00017, 0.205, 0.188 | PDLC02761,SspB_00002, 2, 1.6e-21, 0.686, 0.671 | PDLC02760,SspB_00001, 1, 1.2e-40, 0.894, 0.989","PDLC02769, SspB_00010, 2.4e-105, 0.901, 0.986 | PDLC02766, SspB_00007, 7.6e-71, 0.897, 0.982 | PDLC02768, SspB_00009, 2.6e-66, 0.946, 0.983 | PDLC02764, SspB_00005, 4.4e-50, 0.888, 0.967 | PDLC02760, SspB_00001, 1.2e-40, 0.894, 0.989"
5,JBEGGJ010000018.1,SoFic,JBEGGJ010000018.1_21,PDLC03963,SoFic__SoFic,SoFic,1.4e-122,1.7e-122,0.906,0.978,20781,21935,-,-,21,62,"PDLC03963,SoFic__SoFic, 1, 1.7e-122, 0.906, 0.978","PDLC03963, SoFic__SoFic, 1.7e-122, 0.906, 0.978"
