system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
3,JBEGEZ010000004.1,VSPR,JBEGEZ010000004.1_41,PDLC03326,MTase_II_00112,MTase_II,2.799999999999999e-175,3.199999999999999e-175,0.889,0.988,48727,50106,-,-,41,107,"PDLC03326,MTase_II_00112, 1, 3.2e-175, 0.889, 0.988 | PDLC03384,MTase_II_00170, 1, 1e-18, 0.541, 0.629 | PDLC03384,MTase_II_00170, 2, 740, 0.1, 0.127 | PDLC03307,MTase_II_00093, 1, 4.8e-31, 0.391, 0.521 | PDLC03307,MTase_II_00093, 2, 2.1e-10, 0.115, 0.139 | PDLC03304,MTase_II_00090, 1, 1.1e-19, 0.402, 0.438 | PDLC03304,MTase_II_00090, 2, 2e-05, 0.124, 0.146 | PDLC03272,MTase_II_00058, 1, 4.6e-60, 0.841, 0.808 | PDLC03381,MTase_II_00167, 1, 1.6e-24, 0.465, 0.53 | PDLC03381,MTase_II_00167, 2, 5.5e-10, 0.124, 0.144 | PDLC03254,MTase_II_00040, 1, 3.3e-07, 0.365, 0.422 | PDLC03374,MTase_II_00160, 1, 0.17, 0.193, 0.188 | PDLC03374,MTase_II_00160, 2, 91, 0.065, 0.062 | PDLC03374,MTase_II_00160, 3, 1, 0.087, 0.085 | PDLC03324,MTase_II_00110, 1, 1.2e-15, 0.363, 0.392 | PDLC03324,MTase_II_00110, 2, 8, 0.133, 0.174 | PDLC03277,MTase_II_00063, 1, 5.1e-06, 0.233, 0.137 | PDLC03277,MTase_II_00063, 2, 590, 0.063, 0.035 | PDLC03368,MTase_II_00154, 1, 4.1e-12, 0.404, 0.459 | PDLC03368,MTase_II_00154, 2, 0.0011, 0.12, 0.131 | PDLC03225,MTase_II_00011, 1, 1.8e-20, 0.28, 0.226 | PDLC03225,MTase_II_00011, 2, 3.6e-05, 0.174, 0.117 | PDLC03225,MTase_II_00011, 3, 6.6e-15, 0.135, 0.101 | PDLC03378,MTase_II_00164, 1, 4.2e-78, 0.807, 0.945 | PDLC03279,MTase_II_00065, 1, 1.5e-24, 0.367, 0.286 | PDLC03279,MTase_II_00065, 2, 1.4e-05, 0.122, 0.095 | PDLC03237,MTase_II_00023, 1, 1.5e-44, 0.402, 0.182 | PDLC03237,MTase_II_00023, 2, 1.7e-11, 0.113, 0.05 | PDLC03343,MTase_II_00129, 1, 3.4e-29, 0.452, 0.444 | PDLC03343,MTase_II_00129, 2, 2.8e-11, 0.18, 0.167 | PDLC03370,MTase_II_00156, 1, 1.4e-07, 0.228, 0.284 | PDLC03370,MTase_II_00156, 2, 210, 0.063, 0.075 | PDLC03242,MTase_II_00028, 1, 4.1e-20, 0.391, 0.413 | PDLC03242,MTase_II_00028, 2, 0.27, 0.093, 0.105 | PDLC03234,MTase_II_00020, 1, 2.6e-86, 0.809, 0.96 | PDLC03269,MTase_II_00055, 1, 6.5e-31, 0.391, 0.391 | PDLC03269,MTase_II_00055, 2, 1.3e-05, 0.096, 0.101 | PDLC03329,MTase_II_00115, 1, 7.4e-16, 0.365, 0.43 | PDLC03329,MTase_II_00115, 2, 500, 0.091, 0.106 | PDLC03329,MTase_II_00115, 3, 88, 0.091, 0.106 | PDLC03223,MTase_II_00009, 1, 4.7e-12, 0.3, 0.326 | PDLC03223,MTase_II_00009, 2, 0.61, 0.078, 0.075 | PDLC03223,MTase_II_00009, 3, 2.8e-07, 0.115, 0.115 | PDLC03243,MTase_II_00029, 1, 4.7e-19, 0.367, 0.435 | PDLC03243,MTase_II_00029, 2, 0.2, 0.1, 0.122 | PDLC03217,MTase_II_00003, 1, 1.9e-18, 0.391, 0.24 | PDLC03217,MTase_II_00003, 2, 0.0011, 0.141, 0.092 | PDLC03232,MTase_II_00018, 1, 1e-04, 0.067, 0.069 | PDLC03232,MTase_II_00018, 2, 1.8e-18, 0.228, 0.254 | PDLC03232,MTase_II_00018, 3, 2e-12, 0.196, 0.187 | PDLC03361,MTase_II_00147, 1, 1.9e-19, 0.372, 0.431 | PDLC03361,MTase_II_00147, 2, 0.00085, 0.113, 0.123 | PDLC03286,MTase_II_00072, 1, 4.1e-26, 0.37, 0.903 | PDLC03286,MTase_II_00072, 2, 2800, 0.037, 0.092 | PDLC03220,MTase_II_00006, 1, 1.8e-17, 0.359, 0.32 | PDLC03220,MTase_II_00006, 2, 0.0069, 0.109, 0.097 | PDLC03330,MTase_II_00116, 1, 5.4e-24, 0.367, 0.381 | PDLC03330,MTase_II_00116, 2, 5.4e-06, 0.111, 0.119 | PDLC03388,MTase_II_00174, 1, 1.1e-08, 0.2, 0.261 | PDLC03355,MTase_II_00141, 1, 2.9e-30, 0.798, 0.947 | PDLC03270,MTase_II_00056, 1, 1.4e-30, 0.367, 0.515 | PDLC03270,MTase_II_00056, 2, 7.5e-06, 0.109, 0.162 | PDLC03231,MTase_II_00017, 1, 2.1e-19, 0.38, 0.414 | PDLC03231,MTase_II_00017, 2, 2.6e-05, 0.115, 0.109","PDLC03326, MTase_II_00112, 3.2e-175, 0.889, 0.988 | PDLC03234, MTase_II_00020, 2.6e-86, 0.809, 0.96 | PDLC03378, MTase_II_00164, 4.2e-78, 0.807, 0.945 | PDLC03272, MTase_II_00058, 4.6e-60, 0.841, 0.808 | PDLC03237, MTase_II_00023, 1.5e-44, 0.402, 0.182"
3,JBEGEZ010000004.1,VSPR,JBEGEZ010000004.1_42,PDLC03397,NEase_II_00006,Vsr,6.2e-29,6.7e-29,0.848,0.75,50179,50592,+,-,42,107,"PDLC03397,NEase_II_00006, 1, 6.7e-29, 0.848, 0.75","PDLC03397, NEase_II_00006, 6.7e-29, 0.848, 0.75"
2,JBEGEZ010000004.1,PDC-S15,JBEGEZ010000004.1_44,PDLC04938,PDC-S15_WP_206299025.1,PDC-S15,7.1e-46,7.699999999999999e-45,0.974,0.75,51753,52436,+,-,44,107,"PDLC04940,PDC-S15_WP_171589529.1, 1, 99, 0.096, 0.079 | PDLC04940,PDC-S15_WP_171589529.1, 2, 9.2e-07, 0.149, 0.118 | PDLC04940,PDC-S15_WP_171589529.1, 3, 6.2, 0.11, 0.093 | PDLC04932,PDC-S15_WP_133278023.1, 1, 4.3e-07, 0.14, 0.099 | PDLC04932,PDC-S15_WP_133278023.1, 2, 20, 0.132, 0.093 | PDLC04939,PDC-S15_WP_062551951.1, 1, 9.7e-07, 0.346, 0.16 | PDLC04939,PDC-S15_WP_062551951.1, 2, 0.0063, 0.294, 0.123 | PDLC04929,PDC-S15_WP_220077086.1, 1, 3.3e-10, 0.355, 0.273 | PDLC04929,PDC-S15_WP_220077086.1, 2, 0.77, 0.294, 0.205 | PDLC04936,PDC-S15_WP_128888168.1, 1, 3.6e-20, 0.417, 0.317 | PDLC04936,PDC-S15_WP_128888168.1, 2, 3.2e-12, 0.333, 0.253 | PDLC04935,PDC-S15_WP_222037022.1, 1, 5.2e-07, 0.425, 0.196 | PDLC04938,PDC-S15_WP_206299025.1, 1, 7.7e-45, 0.974, 0.75 | PDLC04937,PDC-S15_WP_009831833.1, 1, 2.1e-33, 0.934, 0.803 | PDLC04926,PDC-S15_WP_154556443.1, 1, 7e-11, 0.377, 0.307 | PDLC04926,PDC-S15_WP_154556443.1, 2, 0.0011, 0.211, 0.16 | PDLC04934,PDC-S15_WP_134723796.1, 1, 1.7e-11, 0.917, 0.514 | PDLC04933,PDC-S15_WP_099753261.1, 1, 2.1e-17, 0.368, 0.294 | PDLC04933,PDC-S15_WP_099753261.1, 2, 9.3e-10, 0.325, 0.273 | PDLC04930,PDC-S15_WP_155658167.1, 1, 2.7e-11, 0.373, 0.242 | PDLC04930,PDC-S15_WP_155658167.1, 2, 1.6e-05, 0.32, 0.203 | PDLC04931,PDC-S15_WP_226691295.1, 1, 1.6e-08, 0.443, 0.401 | PDLC04931,PDC-S15_WP_226691295.1, 2, 0.0014, 0.281, 0.252 | PDLC04927,PDC-S15_WP_113621235.1, 1, 1.2e-14, 0.395, 0.211 | PDLC04927,PDC-S15_WP_113621235.1, 2, 0.00096, 0.285, 0.185","PDLC04938, PDC-S15_WP_206299025.1, 7.7e-45, 0.974, 0.75 | PDLC04937, PDC-S15_WP_009831833.1, 2.1e-33, 0.934, 0.803 | PDLC04936, PDC-S15_WP_128888168.1, 3.6e-20, 0.417, 0.317 | PDLC04933, PDC-S15_WP_099753261.1, 2.1e-17, 0.368, 0.294 | PDLC04927, PDC-S15_WP_113621235.1, 1.2e-14, 0.395, 0.211"
1,JBEGEZ010000004.1,PD-Lambda-1,JBEGEZ010000004.1_50,PDLC03976,PD-Lambda-1_WP_005960421.1,PD-Lambda-1,1.8999999999999997e-111,2.7999999999999996e-111,0.92,0.829,58344,59651,+,-,50,107,"PDLC03977,PD-Lambda-1_WP_082363513.1, 1, 1.2e-102, 0.881, 0.794 | PDLC03976,PD-Lambda-1_WP_005960421.1, 1, 2.8e-111, 0.92, 0.829","PDLC03976, PD-Lambda-1_WP_005960421.1, 2.8e-111, 0.92, 0.829 | PDLC03977, PD-Lambda-1_WP_082363513.1, 1.2e-102, 0.881, 0.794"
4,JBEGEZ010000005.1,SoFic,JBEGEZ010000005.1_65,PDLC03963,SoFic__SoFic,SoFic,1.0999999999999997e-121,1.2999999999999997e-121,0.906,0.978,74075,75229,-,-,65,107,"PDLC03963,SoFic__SoFic, 1, 1.3e-121, 0.906, 0.978","PDLC03963, SoFic__SoFic, 1.3e-121, 0.906, 0.978"
6,JBEGEZ010000008.1,RM_type_I,JBEGEZ010000008.1_84,PDLC03029,MTase_I_00012,MTase_I,6.299999999999997e-266,6.999999999999996e-266,0.995,0.995,94145,96331,+,-,84,90,"PDLC03028,MTase_I_00011, 1, 1.2e-30, 0.645, 0.362 | PDLC03031,MTase_I_00014, 1, 9.8e-44, 0.647, 0.556 | PDLC03021,MTase_I_00004, 1, 5.4e-31, 0.469, 0.633 | PDLC03020,MTase_I_00003, 1, 17, 0.045, 0.08 | PDLC03020,MTase_I_00003, 2, 1.1e-13, 0.362, 0.607 | PDLC03038,MTase_I_00021, 1, 1.5e-28, 0.588, 0.438 | PDLC03029,MTase_I_00012, 1, 7e-266, 0.995, 0.995 | PDLC03027,MTase_I_00010, 1, 140, 0.04, 0.036 | PDLC03027,MTase_I_00010, 2, 1.9e-38, 0.413, 0.341 | PDLC03018,MTase_I_00001, 1, 0.0021, 0.118, 0.097 | PDLC03018,MTase_I_00001, 2, 3.1, 0.04, 0.039 | PDLC03039,MTase_I_00022, 1, 4.1e-26, 0.46, 0.432 | PDLC03036,MTase_I_00019, 1, 4.1e-13, 0.373, 0.398 | PDLC03035,MTase_I_00018, 1, 4.4e-31, 0.447, 0.456 | PDLC03022,MTase_I_00005, 1, 2.2e-39, 0.608, 0.504 | PDLC03026,MTase_I_00009, 1, 6.8e-29, 0.469, 0.647 | PDLC03033,MTase_I_00016, 1, 3.7e-23, 0.425, 0.536 | PDLC03025,MTase_I_00008, 1, 1.1e-16, 0.395, 0.459 | PDLC03019,MTase_I_00002, 1, 16, 0.051, 0.04 | PDLC03019,MTase_I_00002, 2, 3.9e-29, 0.402, 0.282 | PDLC03030,MTase_I_00013, 1, 0.011, 0.092, 0.109 | PDLC03030,MTase_I_00013, 2, 610, 0.03, 0.033 | PDLC03032,MTase_I_00015, 1, 7.3e-26, 0.425, 0.284","PDLC03029, MTase_I_00012, 7e-266, 0.995, 0.995 | PDLC03031, MTase_I_00014, 9.8e-44, 0.647, 0.556 | PDLC03022, MTase_I_00005, 2.2e-39, 0.608, 0.504 | PDLC03027, MTase_I_00010, 1.9e-38, 0.413, 0.341 | PDLC03035, MTase_I_00018, 4.4e-31, 0.447, 0.456"
5,JBEGEZ010000008.1,PDC-S05,JBEGEZ010000008.1_85,PDLC04852,PDC-S05_WP_110807286.1,PDC-S05,1.4999999999999997e-138,1.7999999999999995e-138,0.936,0.98,96328,97407,+,-,85,90,"PDLC04875,PDC-S05_WP_187536628.1, 1, 5.3e-17, 0.269, 0.764 | PDLC04875,PDC-S05_WP_187536628.1, 2, 7.4, 0.083, 0.26 | PDLC04882,PDC-S05_WP_200471277.1, 1, 0.00012, 0.183, 0.775 | PDLC04843,PDC-S05_WP_181573034.1, 1, 2e-97, 0.894, 0.958 | PDLC04877,PDC-S05_WP_126307469.1, 1, 4.2e-15, 0.175, 0.793 | PDLC04850,PDC-S05_WP_191092432.1, 1, 1.2e-05, 0.175, 0.733 | PDLC04864,PDC-S05_WP_222427554.1, 1, 4.2e-109, 0.719, 0.931 | PDLC04873,PDC-S05_WP_017455060.1, 1, 3.6e-37, 0.303, 0.931 | PDLC04884,PDC-S05_WP_026981758.1, 1, 1.7e-19, 0.2, 0.871 | PDLC04846,PDC-S05_WP_093514383.1, 1, 0.032, 0.05, 0.269 | PDLC04844,PDC-S05_WP_008569830.1, 1, 7.1e-24, 0.247, 0.587 | PDLC04871,PDC-S05_WP_231564492.1, 1, 1e-95, 0.844, 0.665 | PDLC04870,PDC-S05_WP_135110477.1, 1, 6.6e-78, 0.564, 0.949 | PDLC04863,PDC-S05_WP_104509157.1, 1, 8.6e-06, 0.167, 0.676 | PDLC04872,PDC-S05_WP_106707341.1, 1, 3.3e-48, 0.35, 0.842 | PDLC04851,PDC-S05_WP_020395932.1, 1, 3.6e-121, 0.883, 0.944 | PDLC04883,PDC-S05_WP_220413105.1, 1, 2e-14, 0.192, 0.816 | PDLC04868,PDC-S05_WP_205747975.1, 1, 3.5e-107, 0.856, 0.94 | PDLC04845,PDC-S05_WP_210384770.1, 1, 2.2e-20, 0.311, 0.607 | PDLC04845,PDC-S05_WP_210384770.1, 2, 74, 0.1, 0.178 | PDLC04845,PDC-S05_WP_210384770.1, 3, 47, 0.061, 0.115 | PDLC04874,PDC-S05_WP_205904899.1, 1, 7.5e-35, 0.35, 0.745 | PDLC04854,PDC-S05_WP_190995815.1, 1, 6.7e-51, 0.478, 0.807 | PDLC04865,PDC-S05_WP_206196814.1, 1, 1.2e-21, 0.236, 0.956 | PDLC04880,PDC-S05_WP_050949286.1, 1, 9.2e-10, 0.128, 0.873 | PDLC04861,PDC-S05_WP_205729986.1, 1, 5e-28, 0.208, 0.928 | PDLC04853,PDC-S05_WP_228444512.1, 1, 9.7e-130, 0.892, 0.946 | PDLC04855,PDC-S05_WP_179358254.1, 1, 1.1e-11, 0.15, 0.659 | PDLC04879,PDC-S05_WP_091962608.1, 1, 3.8e-38, 0.339, 0.428 | PDLC04885,PDC-S05_WP_002697025.1, 1, 1.7e-27, 0.267, 0.891 | PDLC04867,PDC-S05_WP_204355478.1, 1, 5.5e-20, 0.219, 0.871 | PDLC04858,PDC-S05_WP_065233724.1, 1, 1.1e-38, 0.347, 0.899 | PDLC04847,PDC-S05_WP_224134658.1, 1, 2.7e-30, 0.242, 0.856 | PDLC04881,PDC-S05_WP_108603569.1, 1, 2.1e-20, 0.2, 0.902 | PDLC04860,PDC-S05_WP_055170183.1, 1, 1.4e-14, 0.178, 0.454 | PDLC04848,PDC-S05_WP_138764285.1, 1, 2.5e-39, 0.386, 0.485 | PDLC04852,PDC-S05_WP_110807286.1, 1, 1.8e-138, 0.936, 0.98 | PDLC04859,PDC-S05_WP_215891945.1, 1, 1.3e-20, 0.203, 0.714 | PDLC04876,PDC-S05_WP_205197604.1, 1, 6.5e-65, 0.447, 0.943 | PDLC04857,PDC-S05_WP_200872712.1, 1, 6.1e-10, 0.2, 0.393","PDLC04852, PDC-S05_WP_110807286.1, 1.8e-138, 0.936, 0.98 | PDLC04853, PDC-S05_WP_228444512.1, 9.7e-130, 0.892, 0.946 | PDLC04851, PDC-S05_WP_020395932.1, 3.6e-121, 0.883, 0.944 | PDLC04864, PDC-S05_WP_222427554.1, 4.2e-109, 0.719, 0.931 | PDLC04868, PDC-S05_WP_205747975.1, 3.5e-107, 0.856, 0.94"
6,JBEGEZ010000008.1,RM_type_I,JBEGEZ010000008.1_88,PDLC03040,REase_I_00001,REase_I,1.3999999999999998e-37,1e-36,0.618,0.568,98667,101750,+,-,88,90,"PDLC03046,REase_I_00007, 1, 2, 0.041, 0.039 | PDLC03046,REase_I_00007, 2, 6e-04, 0.159, 0.166 | PDLC03046,REase_I_00007, 3, 6.4e-05, 0.053, 0.053 | PDLC03041,REase_I_00002, 1, 78, 0.048, 0.05 | PDLC03041,REase_I_00002, 2, 6.2e-07, 0.187, 0.167 | PDLC03041,REase_I_00002, 3, 1.7e-07, 0.253, 0.25 | PDLC03045,REase_I_00006, 1, 0.028, 0.075, 0.075 | PDLC03045,REase_I_00006, 2, 1.2, 0.132, 0.121 | PDLC03045,REase_I_00006, 3, 130, 0.096, 0.097 | PDLC03045,REase_I_00006, 4, 0.054, 0.044, 0.045 | PDLC03044,REase_I_00005, 1, 0.00013, 0.184, 0.173 | PDLC03044,REase_I_00005, 2, 0.00076, 0.067, 0.068 | PDLC03040,REase_I_00001, 1, 1e-36, 0.618, 0.568 | PDLC03048,REase_I_00009, 1, 7.9e-18, 0.326, 0.305 | PDLC03048,REase_I_00009, 2, 4e-06, 0.143, 0.144 | PDLC03048,REase_I_00009, 3, 2.8e-05, 0.062, 0.067","PDLC03040, REase_I_00001, 1e-36, 0.618, 0.568 | PDLC03048, REase_I_00009, 7.9e-18, 0.326, 0.305 | PDLC03041, REase_I_00002, 1.7e-07, 0.253, 0.25 | PDLC03046, REase_I_00007, 6.4e-05, 0.053, 0.053 | PDLC03044, REase_I_00005, 0.00013, 0.184, 0.173"
7,JBEGEZ010000013.1,PDC-S06,JBEGEZ010000013.1_69,PDLC04893,PDC-S06_WP_194540461.1,PDC-S06,0,0,0.978,0.992,75172,77778,+,-,69,91,"PDLC04897,PDC-S06_WP_115337947.1, 1, 6.5, 0.025, 0.03 | PDLC04897,PDC-S06_WP_115337947.1, 2, 450, 0.052, 0.059 | PDLC04897,PDC-S06_WP_115337947.1, 3, 0.004, 0.138, 0.172 | PDLC04895,PDC-S06_WP_184316307.1, 1, 21, 0.044, 0.048 | PDLC04895,PDC-S06_WP_184316307.1, 2, 4.7, 0.06, 0.066 | PDLC04895,PDC-S06_WP_184316307.1, 3, 8.1e-08, 0.074, 0.088 | PDLC04891,PDC-S06_WP_106028275.1, 1, 4.7e-141, 0.972, 0.988 | PDLC04898,PDC-S06_WP_144626586.1, 1, 400, 0.024, 0.028 | PDLC04898,PDC-S06_WP_144626586.1, 2, 3.4, 0.053, 0.061 | PDLC04898,PDC-S06_WP_144626586.1, 3, 2.1e-08, 0.102, 0.136 | PDLC04893,PDC-S06_WP_194540461.1, 1, 0, 0.978, 0.992 | PDLC04892,PDC-S06_WP_027430483.1, 1, 7.2e-58, 0.777, 0.789 | PDLC04896,PDC-S06_WP_102776212.1, 1, 170, 0.038, 0.045 | PDLC04896,PDC-S06_WP_102776212.1, 2, 150, 0.072, 0.087 | PDLC04896,PDC-S06_WP_102776212.1, 3, 2e-06, 0.28, 0.32 | PDLC04887,PDC-S06_WP_221405099.1, 1, 33, 0.025, 0.028 | PDLC04887,PDC-S06_WP_221405099.1, 2, 360, 0.122, 0.134 | PDLC04887,PDC-S06_WP_221405099.1, 3, 1.7e-05, 0.19, 0.216 | PDLC04890,PDC-S06_WP_095244428.1, 1, 1.6, 0.025, 0.03 | PDLC04890,PDC-S06_WP_095244428.1, 2, 58, 0.098, 0.112 | PDLC04890,PDC-S06_WP_095244428.1, 3, 0.0024, 0.049, 0.067 | PDLC04894,PDC-S06_WP_100093761.1, 1, 0.4, 0.025, 0.03 | PDLC04894,PDC-S06_WP_100093761.1, 2, 100, 0.13, 0.155 | PDLC04894,PDC-S06_WP_100093761.1, 3, 0.00038, 0.096, 0.118 | PDLC04888,PDC-S06_WP_216011563.1, 1, 1.7e-65, 0.968, 0.978 | PDLC04886,PDC-S06_WP_029531116.1, 1, 0.12, 0.044, 0.054 | PDLC04886,PDC-S06_WP_029531116.1, 2, 6.3e-08, 0.361, 0.455 | PDLC04889,PDC-S06_WP_156124124.1, 1, 0.0026, 0.046, 0.056 | PDLC04889,PDC-S06_WP_156124124.1, 2, 0.0016, 0.094, 0.123","PDLC04893, PDC-S06_WP_194540461.1, 0, 0.978, 0.992 | PDLC04891, PDC-S06_WP_106028275.1, 4.7e-141, 0.972, 0.988 | PDLC04888, PDC-S06_WP_216011563.1, 1.7e-65, 0.968, 0.978 | PDLC04892, PDC-S06_WP_027430483.1, 7.2e-58, 0.777, 0.789 | PDLC04898, PDC-S06_WP_144626586.1, 2.1e-08, 0.102, 0.136"
9,JBEGEZ010000025.1,PDC-S46,JBEGEZ010000025.1_25,PDLC05023,PDC-S46_WP_094381220.1,PDC-S46,1.799999999999999e-271,1.999999999999999e-271,0.994,0.994,26156,28312,-,-,25,62,"PDLC05023,PDC-S46_WP_094381220.1, 1, 2e-271, 0.994, 0.994","PDLC05023, PDC-S46_WP_094381220.1, 2e-271, 0.994, 0.994"
