system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JBEGGI010000001.1,PDC-S19,JBEGGI010000001.1_16,PDLC04947,PDC-S19_WP_209305113.1,PDC-S19,5.699999999999999e-164,6.2999999999999985e-164,0.989,0.98,16193,17248,-,-,16,161,"PDLC04951,PDC-S19_WP_217913796.1, 1, 2.8e-83, 0.977, 0.975 | PDLC04947,PDC-S19_WP_209305113.1, 1, 6.3e-164, 0.989, 0.98 | PDLC04953,PDC-S19_WP_220621526.1, 1, 3e-08, 0.449, 0.505 | PDLC04952,PDC-S19_WP_106843225.1, 1, 0.14, 0.278, 0.302 | PDLC04952,PDC-S19_WP_106843225.1, 2, 210, 0.139, 0.149","PDLC04947, PDC-S19_WP_209305113.1, 6.3e-164, 0.989, 0.98 | PDLC04951, PDC-S19_WP_217913796.1, 2.8e-83, 0.977, 0.975 | PDLC04953, PDC-S19_WP_220621526.1, 3e-08, 0.449, 0.505 | PDLC04952, PDC-S19_WP_106843225.1, 0.14, 0.278, 0.302"
2,JBEGGI010000002.1,zorya_type_III,JBEGGI010000002.1_12,PDLC00652,ZorF3_00001,ZorF3,5.3e-75,5.899999999999999e-75,0.977,0.872,15019,15669,-,-,12,153,"PDLC00653,ZorF3_00002, 1, 3.2e-15, 0.41, 0.317 | PDLC00653,ZorF3_00002, 2, 1.3e-37, 0.498, 0.391 | PDLC00652,ZorF3_00001, 1, 5.9e-75, 0.977, 0.872 | PDLC00655,ZorF3_00004, 1, 6.8e-48, 0.945, 0.924 | PDLC00654,ZorF3_00003, 1, 1.9e-44, 0.664, 0.868","PDLC00652, ZorF3_00001, 5.9e-75, 0.977, 0.872 | PDLC00655, ZorF3_00004, 6.8e-48, 0.945, 0.924 | PDLC00654, ZorF3_00003, 1.9e-44, 0.664, 0.868 | PDLC00653, ZorF3_00002, 1.3e-37, 0.498, 0.391"
2,JBEGGI010000002.1,zorya_type_III,JBEGGI010000002.1_13,PDLC00651,ZorB3_00001,ZorB3,2.8999999999999993e-115,3.4999999999999993e-115,0.933,0.977,15666,16340,-,-,13,153,"PDLC00651,ZorB3_00001, 1, 3.5e-115, 0.933, 0.977","PDLC00651, ZorB3_00001, 3.5e-115, 0.933, 0.977"
2,JBEGGI010000002.1,zorya_type_III,JBEGGI010000002.1_14,PDLC00647,ZorA3_00001,ZorA3,0,2.9999999999999993e-178,0.406,0.468,16337,19033,-,-,14,153,"PDLC00650,ZorA3_00004, 1, 5.1e-175, 0.403, 0.341 | PDLC00650,ZorA3_00004, 2, 4.6e-13, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 1.9e-11, 0.068, 0.057 | PDLC00650,ZorA3_00004, 4, 2.7e-48, 0.19, 0.161 | PDLC00650,ZorA3_00004, 5, 3.8e-125, 0.295, 0.249 | PDLC00647,ZorA3_00001, 1, 3e-178, 0.406, 0.468 | PDLC00647,ZorA3_00001, 2, 1.4e-11, 0.086, 0.099 | PDLC00647,ZorA3_00001, 3, 5.2e-10, 0.075, 0.086 | PDLC00647,ZorA3_00001, 4, 2.2e-31, 0.168, 0.194 | PDLC00647,ZorA3_00001, 5, 2.7e-119, 0.304, 0.35 | PDLC00648,ZorA3_00002, 1, 1.5e-154, 0.399, 0.517 | PDLC00648,ZorA3_00002, 2, 2.4e-10, 0.087, 0.113 | PDLC00648,ZorA3_00002, 3, 8.1e-07, 0.075, 0.097 | PDLC00648,ZorA3_00002, 4, 1.4e-125, 0.455, 0.585 | PDLC00649,ZorA3_00003, 1, 8e-178, 0.403, 0.519 | PDLC00649,ZorA3_00003, 2, 8.2e-13, 0.077, 0.099 | PDLC00649,ZorA3_00003, 3, 5.9e-12, 0.076, 0.097 | PDLC00649,ZorA3_00003, 4, 2e-155, 0.447, 0.576","PDLC00647, ZorA3_00001, 3e-178, 0.406, 0.468 | PDLC00649, ZorA3_00003, 8e-178, 0.403, 0.519 | PDLC00650, ZorA3_00004, 5.1e-175, 0.403, 0.341 | PDLC00648, ZorA3_00002, 1.5e-154, 0.399, 0.517"
2,JBEGGI010000002.1,zorya_type_III,JBEGGI010000002.1_15,PDLC00658,ZorG3_00003,ZorG3,6.499999999999999e-89,7.199999999999999e-89,0.988,0.9,19011,19748,-,-,15,153,"PDLC00657,ZorG3_00002, 1, 2.7e-33, 0.935, 0.911 | PDLC00658,ZorG3_00003, 1, 7.2e-89, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 5.1e-54, 0.813, 0.711 | PDLC00656,ZorG3_00001, 2, 1e-16, 0.187, 0.162","PDLC00658, ZorG3_00003, 7.2e-89, 0.988, 0.9 | PDLC00656, ZorG3_00001, 5.1e-54, 0.813, 0.711 | PDLC00657, ZorG3_00002, 2.7e-33, 0.935, 0.911"
3,JBEGGI010000005.1,Lamassu_Family,JBEGGI010000005.1_27,PDLC03859,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,LmuB,1.7999999999999995e-131,2.0999999999999995e-131,0.982,0.995,33929,35887,-,-,27,74,"PDLC03863,Lamassu-Fam__LmuB_SMC_Mrr, 1, 8e-28, 0.718, 0.736 | PDLC03863,Lamassu-Fam__LmuB_SMC_Mrr, 2, 0.018, 0.118, 0.107 | PDLC00252,LmuB1_00004, 1, 0.00051, 0.1, 0.116 | PDLC00252,LmuB1_00004, 2, 53, 0.194, 0.217 | PDLC00257,LmuB1_00009, 1, 310, 0.038, 0.046 | PDLC00257,LmuB1_00009, 2, 600, 0.047, 0.054 | PDLC00257,LmuB1_00009, 3, 0.037, 0.188, 0.189 | PDLC03866,Lamassu-Fam__LmuB_SMC_Sir2, 1, 0.00019, 0.051, 0.05 | PDLC03866,Lamassu-Fam__LmuB_SMC_Sir2, 2, 0.068, 0.381, 0.379 | PDLC03866,Lamassu-Fam__LmuB_SMC_Sir2, 3, 8.3, 0.115, 0.109 | PDLC00254,LmuB1_00006, 1, 6.9, 0.037, 0.05 | PDLC00254,LmuB1_00006, 2, 0.42, 0.112, 0.123 | PDLC03859,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II, 1, 2.1e-131, 0.982, 0.995 | PDLC03860,Lamassu-Fam__LmuB_SMC_Cap4_nuclease, 1, 0.0071, 0.054, 0.06 | PDLC03860,Lamassu-Fam__LmuB_SMC_Cap4_nuclease, 2, 9.2e-07, 0.331, 0.358 | PDLC03865,Lamassu-Fam__LmuB_SMC_Hydrolase_protease, 1, 0.0039, 0.038, 0.025 | PDLC03865,Lamassu-Fam__LmuB_SMC_Hydrolase_protease, 2, 1e-06, 0.404, 0.258 | PDLC00256,LmuB1_00008, 1, 0.005, 0.066, 0.075 | PDLC00256,LmuB1_00008, 2, 0.65, 0.303, 0.332 | PDLC03864,Lamassu-Fam__LmuB_SMC_PDDEXK, 1, 2.2, 0.051, 0.049 | PDLC03864,Lamassu-Fam__LmuB_SMC_PDDEXK, 2, 400, 0, 0 | PDLC03864,Lamassu-Fam__LmuB_SMC_PDDEXK, 3, 3.6e-06, 0.236, 0.225 | PDLC03867,Lamassu-Fam__LmuB_SMC_hypothetical, 1, 3.9e-05, 0.074, 0.078 | PDLC03867,Lamassu-Fam__LmuB_SMC_hypothetical, 2, 1.9, 0.087, 0.098 | PDLC03867,Lamassu-Fam__LmuB_SMC_hypothetical, 3, 11, 0.093, 0.101 | PDLC03867,Lamassu-Fam__LmuB_SMC_hypothetical, 4, 290, 0.037, 0.04 | PDLC00250,LmuB1_00002, 1, 0.026, 0.037, 0.041 | PDLC00250,LmuB1_00002, 2, 2.8, 0.123, 0.137 | PDLC00249,LmuB1_00001, 1, 0.0055, 0.064, 0.073 | PDLC00249,LmuB1_00001, 2, 0.024, 0.325, 0.35 | PDLC00255,LmuB1_00007, 1, 0.0022, 0.038, 0.045 | PDLC00255,LmuB1_00007, 2, 370, 0.115, 0.133 | PDLC03862,Lamassu-Fam__LmuB_SMC_Lipase, 1, 4.2e-07, 0.049, 0.05 | PDLC03862,Lamassu-Fam__LmuB_SMC_Lipase, 2, 3.7e-16, 0.709, 0.712 | PDLC00262,LmuB2_00002, 1, 3.1, 0.034, 0.037 | PDLC00262,LmuB2_00002, 2, 69, 0.066, 0.073 | PDLC00262,LmuB2_00002, 3, 22, 0.096, 0.107 | PDLC00262,LmuB2_00002, 4, 60, 0.035, 0.039","PDLC03859, Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II, 2.1e-131, 0.982, 0.995 | PDLC03863, Lamassu-Fam__LmuB_SMC_Mrr, 8e-28, 0.718, 0.736 | PDLC03862, Lamassu-Fam__LmuB_SMC_Lipase, 3.7e-16, 0.709, 0.712 | PDLC03860, Lamassu-Fam__LmuB_SMC_Cap4_nuclease, 9.2e-07, 0.331, 0.358 | PDLC03865, Lamassu-Fam__LmuB_SMC_Hydrolase_protease, 1e-06, 0.404, 0.258"
3,JBEGGI010000005.1,Lamassu_Family,JBEGGI010000005.1_28,PDLC03870,Lamassu-Fam__LmuC_acc_Cap4_nuclease,LmuC,5.1e-15,5.9e-15,0.864,0.939,35884,36414,-,-,28,74,"PDLC03870,Lamassu-Fam__LmuC_acc_Cap4_nuclease, 1, 5.9e-15, 0.864, 0.939","PDLC03870, Lamassu-Fam__LmuC_acc_Cap4_nuclease, 5.9e-15, 0.864, 0.939"
3,JBEGGI010000005.1,Lamassu_Family,JBEGGI010000005.1_29,PDLC03848,Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,LmuA,4.0999999999999995e-66,5.299999999999999e-66,0.938,0.973,36411,37625,-,-,29,74,"PDLC03849,Lamassu-Fam__LmuA_effector_Cap4_nuclease, 1, 4.5e-06, 0.373, 0.368 | PDLC00248,LmuA1_00011, 1, 0.0027, 0.133, 0.159 | PDLC00248,LmuA1_00011, 2, 760, 0.062, 0.07 | PDLC03848,Lamassu-Fam__LmuA_effector_Cap4_nuclease_II, 1, 5.3e-66, 0.938, 0.973 | PDLC03851,Lamassu-Fam__LmuA_effector_Lipase, 1, 1.3e-06, 0.328, 0.376 | PDLC03852,Lamassu-Fam__LmuA_effector_Mrr, 1, 210, 0.044, 0.054 | PDLC03852,Lamassu-Fam__LmuA_effector_Mrr, 2, 0.41, 0.259, 0.289","PDLC03848, Lamassu-Fam__LmuA_effector_Cap4_nuclease_II, 5.3e-66, 0.938, 0.973 | PDLC03851, Lamassu-Fam__LmuA_effector_Lipase, 1.3e-06, 0.328, 0.376 | PDLC03849, Lamassu-Fam__LmuA_effector_Cap4_nuclease, 4.5e-06, 0.373, 0.368 | PDLC00248, LmuA1_00011, 0.0027, 0.133, 0.159 | PDLC03852, Lamassu-Fam__LmuA_effector_Mrr, 0.41, 0.259, 0.289"
6,JBEGGI010000005.1,qatABCD,JBEGGI010000005.1_52,PDLC02210,QatA_00002,QatA,1.6999999999999993e-208,1.8999999999999994e-208,0.97,0.997,64145,65953,+,-,52,74,"PDLC02209,QatA_00001, 1, 6.8e-101, 0.95, 0.921 | PDLC02210,QatA_00002, 1, 1.9e-208, 0.97, 0.997","PDLC02210, QatA_00002, 1.9e-208, 0.97, 0.997 | PDLC02209, QatA_00001, 6.8e-101, 0.95, 0.921"
6,JBEGGI010000005.1,qatABCD,JBEGGI010000005.1_53,PDLC02212,QatB_00002,QatB,2.0999999999999996e-87,2.3999999999999995e-87,0.984,0.996,65954,66709,+,-,53,74,"PDLC02212,QatB_00002, 1, 2.4e-87, 0.984, 0.996 | PDLC02211,QatB_00001, 1, 2.6e-11, 0.655, 0.885 | PDLC02213,QatB_00003, 1, 0.00072, 0.107, 0.092 | PDLC02213,QatB_00003, 2, 4.3e-24, 0.794, 0.701","PDLC02212, QatB_00002, 2.4e-87, 0.984, 0.996 | PDLC02213, QatB_00003, 4.3e-24, 0.794, 0.701 | PDLC02211, QatB_00001, 2.6e-11, 0.655, 0.885"
