system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
2,JBEGFG010000001.1,gabija,JBEGFG010000001.1_21,PDLC00148,GajB_00046,GajB,6e-48,2e-47,0.965,0.954,39717,40748,-,-,21,348,"PDLC00134,GajB_00032, 1, 22, 0.055, 0.044 | PDLC00134,GajB_00032, 2, 0.23, 0.137, 0.111 | PDLC00111,GajB_00009, 1, 0.096, 0.174, 0.107 | PDLC00111,GajB_00009, 2, 0.7, 0.163, 0.094 | PDLC00111,GajB_00009, 3, 1.4, 0.041, 0.022 | PDLC00129,GajB_00027, 1, 92, 0.128, 0.076 | PDLC00129,GajB_00027, 2, 0.0012, 0.137, 0.079 | PDLC00129,GajB_00027, 3, 34, 0.035, 0.02 | PDLC00148,GajB_00046, 1, 2e-47, 0.965, 0.954 | PDLC00114,GajB_00012, 1, 0.064, 0.172, 0.106 | PDLC00114,GajB_00012, 2, 2.1, 0.131, 0.072 | PDLC00130,GajB_00028, 1, 0.00031, 0.198, 0.131 | PDLC00130,GajB_00028, 2, 66, 0.14, 0.083 | PDLC00130,GajB_00028, 3, 43, 0.154, 0.088 | PDLC00136,GajB_00034, 1, 230, 0.192, 0.126 | PDLC00136,GajB_00034, 2, 0.0062, 0.142, 0.086 | PDLC00136,GajB_00034, 3, 320, 0.023, 0.014 | PDLC00132,GajB_00030, 1, 0.069, 0.166, 0.099 | PDLC00132,GajB_00030, 2, 0.12, 0.137, 0.077 | PDLC00132,GajB_00030, 3, 280, 0.041, 0.022 | PDLC04173,GajB_WP_172889455.1, 1, 1.6e-08, 0.494, 0.316 | PDLC04173,GajB_WP_172889455.1, 2, 12, 0.052, 0.038 | PDLC00103,GajB_00001, 1, 64, 0.049, 0.028 | PDLC00103,GajB_00001, 2, 0.018, 0.137, 0.078 | PDLC00103,GajB_00001, 3, 86, 0.052, 0.029 | PDLC00131,GajB_00029, 1, 0.056, 0.122, 0.079 | PDLC00131,GajB_00029, 2, 0.048, 0.157, 0.085 | PDLC00121,GajB_00019, 1, 0.93, 0.084, 0.051 | PDLC00121,GajB_00019, 2, 0.14, 0.131, 0.076 | PDLC00122,GajB_00020, 1, 7.4e-06, 0.203, 0.145 | PDLC00122,GajB_00020, 2, 0.036, 0.128, 0.09 | PDLC00122,GajB_00020, 3, 97, 0.049, 0.034 | PDLC00107,GajB_00005, 1, 0.057, 0.061, 0.037 | PDLC00107,GajB_00005, 2, 0.001, 0.142, 0.083 | PDLC00107,GajB_00005, 3, 12, 0.047, 0.027 | PDLC00146,GajB_00044, 1, 0.053, 0.116, 0.074 | PDLC00146,GajB_00044, 2, 0.071, 0.154, 0.084 | PDLC00118,GajB_00016, 1, 4.3e-13, 0.663, 0.452 | PDLC00105,GajB_00003, 1, 2.4, 0.047, 0.025 | PDLC00105,GajB_00003, 2, 2.2, 0.398, 0.206 | PDLC00133,GajB_00031, 1, 0.12, 0.215, 0.217 | PDLC00133,GajB_00031, 2, 9.8, 0.157, 0.144 | PDLC00120,GajB_00018, 1, 1.1e-10, 0.201, 0.166 | PDLC00120,GajB_00018, 2, 0.00011, 0.134, 0.1 | PDLC00120,GajB_00018, 3, 1.5, 0.145, 0.105 | PDLC04172,GajB_WP_158867534.1, 1, 0.087, 0.16, 0.113 | PDLC04172,GajB_WP_158867534.1, 2, 15, 0.151, 0.101 | PDLC04172,GajB_WP_158867534.1, 3, 200, 0.073, 0.05 | PDLC04172,GajB_WP_158867534.1, 4, 150, 0.055, 0.038 | PDLC00113,GajB_00011, 1, 52, 0.099, 0.079 | PDLC00113,GajB_00011, 2, 2.3, 0.151, 0.095 | PDLC00113,GajB_00011, 3, 0.7, 0.061, 0.036 | PDLC00109,GajB_00007, 1, 0.0029, 0.183, 0.097 | PDLC00109,GajB_00007, 2, 0.00034, 0.169, 0.09 | PDLC00109,GajB_00007, 3, 6.8, 0.041, 0.022 | PDLC00112,GajB_00010, 1, 360, 0.099, 0.071 | PDLC00112,GajB_00010, 2, 0.16, 0.209, 0.114 | PDLC00112,GajB_00010, 3, 0.033, 0.134, 0.083 | PDLC00106,GajB_00004, 1, 31, 0.049, 0.029 | PDLC00106,GajB_00004, 2, 0.00078, 0.151, 0.09 | PDLC00147,GajB_00045, 1, 12, 0.044, 0.024 | PDLC00147,GajB_00045, 2, 0.058, 0.18, 0.099 | PDLC00147,GajB_00045, 3, 93, 0.052, 0.028 | PDLC00125,GajB_00023, 1, 2.7, 0.163, 0.082 | PDLC00125,GajB_00023, 2, 0.8, 0.145, 0.078 | PDLC00125,GajB_00023, 3, 4.5, 0.067, 0.034 | PDLC00117,GajB_00015, 1, 0.23, 0.218, 0.137 | PDLC00117,GajB_00015, 2, 0.013, 0.145, 0.084 | PDLC00117,GajB_00015, 3, 82, 0.058, 0.033 | PDLC00128,GajB_00026, 1, 4.1, 0.125, 0.055 | PDLC00128,GajB_00026, 2, 69, 0.163, 0.089 | PDLC00128,GajB_00026, 3, 0.65, 0.049, 0.025 | PDLC00143,GajB_00041, 1, 0.17, 0.174, 0.106 | PDLC00143,GajB_00041, 2, 0.021, 0.163, 0.093 | PDLC00143,GajB_00041, 3, 6.2, 0.044, 0.024 | PDLC00123,GajB_00021, 1, 2.6, 0.055, 0.035 | PDLC00123,GajB_00021, 2, 0.00069, 0.148, 0.094 | PDLC00135,GajB_00033, 1, 0.031, 0.166, 0.095 | PDLC00135,GajB_00033, 2, 0.015, 0.148, 0.09 | PDLC00135,GajB_00033, 3, 52, 0.047, 0.027 | PDLC00140,GajB_00038, 1, 5.5e-46, 0.965, 0.945 | PDLC00126,GajB_00024, 1, 63, 0.044, 0.025 | PDLC00126,GajB_00024, 2, 0.22, 0.142, 0.083 | PDLC00119,GajB_00017, 1, 9.4e-06, 0.186, 0.106 | PDLC00119,GajB_00017, 2, 0.5, 0.148, 0.09 | PDLC00119,GajB_00017, 3, 1.5, 0.169, 0.099 | PDLC00116,GajB_00014, 1, 0.084, 0.212, 0.151 | PDLC00116,GajB_00014, 2, 460, 0.035, 0.022 | PDLC00127,GajB_00025, 1, 0.0032, 0.209, 0.133 | PDLC00127,GajB_00025, 2, 0.079, 0.145, 0.089 | PDLC00127,GajB_00025, 3, 0.42, 0.055, 0.032","PDLC00148, GajB_00046, 2e-47, 0.965, 0.954 | PDLC00140, GajB_00038, 5.5e-46, 0.965, 0.945 | PDLC00118, GajB_00016, 4.3e-13, 0.663, 0.452 | PDLC00120, GajB_00018, 1.1e-10, 0.201, 0.166 | PDLC04173, GajB_WP_172889455.1, 1.6e-08, 0.494, 0.316"
2,JBEGFG010000001.1,gabija,JBEGFG010000001.1_22,PDLC00102,GajA_00042,GajA,7.399999999999999e-85,8.599999999999999e-85,0.983,0.761,40733,41941,-,-,22,348,"PDLC00096,GajA_00036, 1, 6e-23, 0.424, 0.292 | PDLC00096,GajA_00036, 2, 0.24, 0.06, 0.038 | PDLC00083,GajA_00023, 1, 2.6e-08, 0.144, 0.094 | PDLC00083,GajA_00023, 2, 0.00023, 0.164, 0.11 | PDLC00083,GajA_00023, 3, 14, 0.047, 0.03 | PDLC00082,GajA_00022, 1, 3.7e-09, 0.402, 0.246 | PDLC00082,GajA_00022, 2, 9.5, 0.074, 0.043 | PDLC00072,GajA_00012, 1, 7.7e-19, 0.412, 0.238 | PDLC00072,GajA_00012, 2, 92, 0.112, 0.061 | PDLC00081,GajA_00021, 1, 1.3e-19, 0.417, 0.291 | PDLC00093,GajA_00033, 1, 2.6e-11, 0.397, 0.246 | PDLC00093,GajA_00033, 2, 0.0043, 0.077, 0.043 | PDLC00071,GajA_00011, 1, 5.2e-19, 0.538, 0.395 | PDLC00071,GajA_00011, 2, 20, 0.047, 0.032 | PDLC00091,GajA_00031, 1, 1.3e-18, 0.409, 0.297 | PDLC00091,GajA_00031, 2, 0.15, 0.052, 0.033 | PDLC00076,GajA_00016, 1, 2.5e-12, 0.442, 0.263 | PDLC00076,GajA_00016, 2, 6.7, 0.092, 0.054 | PDLC00069,GajA_00009, 1, 1.5e-14, 0.395, 0.253 | PDLC00069,GajA_00009, 2, 39, 0.097, 0.052 | PDLC00069,GajA_00009, 3, 0.55, 0.077, 0.038 | PDLC00073,GajA_00013, 1, 4.7e-05, 0.397, 0.333 | PDLC00073,GajA_00013, 2, 26, 0.047, 0.031 | PDLC00064,GajA_00004, 1, 9.4e-24, 0.414, 0.397 | PDLC00064,GajA_00004, 2, 1.5, 0.045, 0.039 | PDLC00090,GajA_00030, 1, 5.4e-13, 0.39, 0.246 | PDLC00074,GajA_00014, 1, 1.4e-10, 0.432, 0.377 | PDLC00062,GajA_00002, 1, 5e-04, 0.176, 0.11 | PDLC00062,GajA_00002, 2, 1.4e-05, 0.176, 0.11 | PDLC00079,GajA_00019, 1, 8.5e-07, 0.407, 0.275 | PDLC00079,GajA_00019, 2, 43, 0.089, 0.063 | PDLC00094,GajA_00034, 1, 1.5e-11, 0.429, 0.304 | PDLC00089,GajA_00029, 1, 0.00041, 0.315, 0.412 | PDLC04169,GajA_WP_153499988.1, 1, 9.5e-07, 0.462, 0.438 | PDLC00075,GajA_00015, 1, 7.7e-14, 0.342, 0.252 | PDLC00068,GajA_00008, 1, 4.4e-08, 0.422, 0.341 | PDLC00068,GajA_00008, 2, 0.015, 0.072, 0.053 | PDLC00063,GajA_00003, 1, 9.9e-11, 0.407, 0.281 | PDLC00063,GajA_00003, 2, 1.1, 0.082, 0.043 | PDLC00097,GajA_00037, 1, 7.7e-09, 0.63, 0.394 | PDLC00102,GajA_00042, 1, 8.6e-85, 0.983, 0.761 | PDLC00078,GajA_00018, 1, 1.9e-21, 0.625, 0.455 | PDLC04170,GajA_WP_158867532.1, 1, 83, 0.124, 0.088 | PDLC04170,GajA_WP_158867532.1, 2, 1.6e-06, 0.491, 0.343 | PDLC00101,GajA_00041, 1, 4.8e-11, 0.469, 0.32 | PDLC04168,GajA_WP_183617960.1, 1, 5.5e-12, 0.538, 0.375 | PDLC00092,GajA_00032, 1, 15, 0.156, 0.109 | PDLC00092,GajA_00032, 2, 3.7e-16, 0.397, 0.273 | PDLC00092,GajA_00032, 3, 9.8, 0.04, 0.026 | PDLC00098,GajA_00038, 1, 2.3e-74, 0.985, 0.764 | PDLC00066,GajA_00006, 1, 3.8e-18, 0.457, 0.333 | PDLC00077,GajA_00017, 1, 8.5e-20, 0.685, 0.518 | PDLC00067,GajA_00007, 1, 5.9e-19, 0.444, 0.3 | PDLC00070,GajA_00010, 1, 3.1e-22, 0.409, 0.285 | PDLC00070,GajA_00010, 2, 49, 0.05, 0.034 | PDLC00061,GajA_00001, 1, 3.4e-08, 0.422, 0.271 | PDLC00095,GajA_00035, 1, 3.5e-09, 0.404, 0.242 | PDLC00095,GajA_00035, 2, 0.039, 0.072, 0.04 | PDLC00065,GajA_00005, 1, 2.3e-16, 0.412, 0.275 | PDLC00065,GajA_00005, 2, 0.5, 0.112, 0.073 | PDLC00080,GajA_00020, 1, 2.3e-25, 0.566, 0.383 | PDLC00084,GajA_00024, 1, 6.5e-10, 0.452, 0.434 | PDLC00088,GajA_00028, 1, 1000, 0.077, 0.094 | PDLC00088,GajA_00028, 2, 3.3e-14, 0.397, 0.492 | PDLC00088,GajA_00028, 3, 4.7, 0.129, 0.145 | PDLC00099,GajA_00039, 1, 3.1e-24, 0.581, 0.393 | PDLC00086,GajA_00026, 1, 0.00023, 0.382, 0.268 | PDLC00087,GajA_00027, 1, 2.2e-05, 0.159, 0.294","PDLC00102, GajA_00042, 8.6e-85, 0.983, 0.761 | PDLC00098, GajA_00038, 2.3e-74, 0.985, 0.764 | PDLC00080, GajA_00020, 2.3e-25, 0.566, 0.383 | PDLC00099, GajA_00039, 3.1e-24, 0.581, 0.393 | PDLC00064, GajA_00004, 9.4e-24, 0.414, 0.397"
1,JBEGFG010000001.1,PD-T7-1or5,JBEGFG010000001.1_183,PDLC04110,PD-T7-5_WP_098786838.1,PD-T7-5,7.1e-36,9.800000000000001e-36,0.749,0.74,239324,240373,+,-,183,348,"PDLC04073,PD-T7-1_WP_205975857.1, 1, 2.1e-66, 0.883, 0.67 | PDLC04110,PD-T7-5_WP_098786838.1, 1, 9.8e-36, 0.749, 0.74","PDLC04073, PD-T7-1_WP_205975857.1, 2.1e-66, 0.883, 0.67 | PDLC04110, PD-T7-5_WP_098786838.1, 9.8e-36, 0.749, 0.74"
5,JBEGFG010000002.1,zorya_type_III,JBEGFG010000002.1_161,PDLC00658,ZorG3_00003,ZorG3,3.5999999999999994e-88,4.099999999999999e-88,0.988,0.9,179277,180026,+,-,161,299,"PDLC00657,ZorG3_00002, 1, 1e-31, 0.944, 0.919 | PDLC00658,ZorG3_00003, 1, 4.1e-88, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 5.7e-54, 0.82, 0.715 | PDLC00656,ZorG3_00001, 2, 1.2e-16, 0.168, 0.148","PDLC00658, ZorG3_00003, 4.1e-88, 0.988, 0.9 | PDLC00656, ZorG3_00001, 5.7e-54, 0.82, 0.715 | PDLC00657, ZorG3_00002, 1e-31, 0.944, 0.919"
5,JBEGFG010000002.1,zorya_type_III,JBEGFG010000002.1_162,PDLC00647,ZorA3_00001,ZorA3,0,3.099999999999999e-180,0.409,0.467,180037,182709,+,-,162,299,"PDLC00650,ZorA3_00004, 1, 3.2e-177, 0.406, 0.341 | PDLC00650,ZorA3_00004, 2, 2.8e-09, 0.079, 0.066 | PDLC00650,ZorA3_00004, 3, 3.4e-09, 0.073, 0.061 | PDLC00650,ZorA3_00004, 4, 1.8e-50, 0.202, 0.169 | PDLC00650,ZorA3_00004, 5, 5.8e-126, 0.301, 0.252 | PDLC00647,ZorA3_00001, 1, 3.1e-180, 0.409, 0.467 | PDLC00647,ZorA3_00001, 2, 3e-10, 0.079, 0.09 | PDLC00647,ZorA3_00001, 3, 2.5e-10, 0.075, 0.086 | PDLC00647,ZorA3_00001, 4, 2.2e-33, 0.175, 0.2 | PDLC00647,ZorA3_00001, 5, 5.2e-120, 0.313, 0.358 | PDLC00648,ZorA3_00002, 1, 2.7e-156, 0.406, 0.522 | PDLC00648,ZorA3_00002, 2, 4.8e-08, 0.08, 0.103 | PDLC00648,ZorA3_00002, 3, 3.9e-06, 0.083, 0.107 | PDLC00648,ZorA3_00002, 4, 5.3e-126, 0.459, 0.585 | PDLC00649,ZorA3_00003, 1, 6.1e-179, 0.406, 0.519 | PDLC00649,ZorA3_00003, 2, 5.2e-11, 0.079, 0.1 | PDLC00649,ZorA3_00003, 3, 1e-12, 0.079, 0.1 | PDLC00649,ZorA3_00003, 4, 5.1e-156, 0.464, 0.592","PDLC00647, ZorA3_00001, 3.1e-180, 0.409, 0.467 | PDLC00649, ZorA3_00003, 6.1e-179, 0.406, 0.519 | PDLC00650, ZorA3_00004, 3.2e-177, 0.406, 0.341 | PDLC00648, ZorA3_00002, 2.7e-156, 0.406, 0.522"
5,JBEGFG010000002.1,zorya_type_III,JBEGFG010000002.1_163,PDLC00651,ZorB3_00001,ZorB3,2.6999999999999995e-115,3.1999999999999995e-115,0.933,0.977,182706,183380,+,-,163,299,"PDLC00651,ZorB3_00001, 1, 3.2e-115, 0.933, 0.977","PDLC00651, ZorB3_00001, 3.2e-115, 0.933, 0.977"
5,JBEGFG010000002.1,zorya_type_III,JBEGFG010000002.1_164,PDLC00652,ZorF3_00001,ZorF3,1.5e-75,1.6e-75,0.977,0.872,183377,184027,+,-,164,299,"PDLC00653,ZorF3_00002, 1, 6.2e-16, 0.433, 0.335 | PDLC00653,ZorF3_00002, 2, 8.7e-38, 0.507, 0.399 | PDLC00652,ZorF3_00001, 1, 1.6e-75, 0.977, 0.872 | PDLC00655,ZorF3_00004, 1, 4e-48, 0.945, 0.924 | PDLC00654,ZorF3_00003, 1, 1.4e-44, 0.618, 0.861","PDLC00652, ZorF3_00001, 1.6e-75, 0.977, 0.872 | PDLC00655, ZorF3_00004, 4e-48, 0.945, 0.924 | PDLC00654, ZorF3_00003, 1.4e-44, 0.618, 0.861 | PDLC00653, ZorF3_00002, 8.7e-38, 0.507, 0.399"
4,JBEGFG010000002.1,PD-T7-1or5,JBEGFG010000002.1_195,PDLC04110,PD-T7-5_WP_098786838.1,PD-T7-5,1.1999999999999996e-104,1.4999999999999995e-104,0.941,0.983,217511,218572,-,-,195,299,"PDLC04073,PD-T7-1_WP_205975857.1, 1, 1.2e-47, 0.918, 0.732 | PDLC04110,PD-T7-5_WP_098786838.1, 1, 1.5e-104, 0.941, 0.983","PDLC04110, PD-T7-5_WP_098786838.1, 1.5e-104, 0.941, 0.983 | PDLC04073, PD-T7-1_WP_205975857.1, 1.2e-47, 0.918, 0.732"
3,JBEGFG010000002.1,Lamassu_Family,JBEGFG010000002.1_201,PDLC03852,Lamassu-Fam__LmuA_effector_Mrr,LmuA,4.7e-91,5.7e-91,0.947,0.982,228902,229978,+,-,201,299,"PDLC03852,Lamassu-Fam__LmuA_effector_Mrr, 1, 5.7e-91, 0.947, 0.982 | PDLC03857,Lamassu-Fam__LmuA_effector_hypothetical, 1, 1.4e-21, 0.396, 0.453","PDLC03852, Lamassu-Fam__LmuA_effector_Mrr, 5.7e-91, 0.947, 0.982 | PDLC03857, Lamassu-Fam__LmuA_effector_hypothetical, 1.4e-21, 0.396, 0.453"
3,JBEGFG010000002.1,Lamassu_Family,JBEGFG010000002.1_202,PDLC03871,Lamassu-Fam__LmuC_acc_Mrr,LmuC,7.4e-46,8.1e-46,0.885,0.936,229975,230469,+,-,202,299,"PDLC03875,Lamassu-Fam__LmuC_acc_hypothetical, 1, 2.4e-16, 0.812, 0.906 | PDLC03871,Lamassu-Fam__LmuC_acc_Mrr, 1, 8.1e-46, 0.885, 0.936 | PDLC03869,Lamassu-Fam__LmuC_acc_Lipase, 1, 180, 0.139, 0.155 | PDLC03869,Lamassu-Fam__LmuC_acc_Lipase, 2, 1.4e-06, 0.461, 0.452","PDLC03871, Lamassu-Fam__LmuC_acc_Mrr, 8.1e-46, 0.885, 0.936 | PDLC03875, Lamassu-Fam__LmuC_acc_hypothetical, 2.4e-16, 0.812, 0.906 | PDLC03869, Lamassu-Fam__LmuC_acc_Lipase, 1.4e-06, 0.461, 0.452"
