system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAUBKZ010000003.1,zorya_type_III,JAUBKZ010000003.1_16,PDLC00652,ZorF3_00001,ZorF3,1.8999999999999994e-74,2.0999999999999996e-74,0.969,0.864,13709,14380,-,-,16,54,"PDLC00653,ZorF3_00002, 1, 1.5e-17, 0.446, 0.367 | PDLC00653,ZorF3_00002, 2, 4.3e-37, 0.487, 0.391 | PDLC00652,ZorF3_00001, 1, 2.1e-74, 0.969, 0.864 | PDLC00655,ZorF3_00004, 1, 2.9e-50, 0.888, 0.874 | PDLC00654,ZorF3_00003, 1, 5.1e-40, 0.5, 0.715","PDLC00652, ZorF3_00001, 2.1e-74, 0.969, 0.864 | PDLC00655, ZorF3_00004, 2.9e-50, 0.888, 0.874 | PDLC00654, ZorF3_00003, 5.1e-40, 0.5, 0.715 | PDLC00653, ZorF3_00002, 4.3e-37, 0.487, 0.391"
1,JAUBKZ010000003.1,zorya_type_III,JAUBKZ010000003.1_17,PDLC00651,ZorB3_00001,ZorB3,5.999999999999999e-114,7.199999999999999e-114,0.933,0.977,14377,15051,-,-,17,54,"PDLC00651,ZorB3_00001, 1, 7.2e-114, 0.933, 0.977","PDLC00651, ZorB3_00001, 7.2e-114, 0.933, 0.977"
1,JAUBKZ010000003.1,zorya_type_III,JAUBKZ010000003.1_18,PDLC00647,ZorA3_00001,ZorA3,0,1.3999999999999997e-177,0.437,0.468,15048,17552,-,-,18,54,"PDLC00650,ZorA3_00004, 1, 7.2e-175, 0.434, 0.341 | PDLC00650,ZorA3_00004, 2, 4e-13, 0.085, 0.067 | PDLC00650,ZorA3_00004, 3, 7e-44, 0.193, 0.151 | PDLC00650,ZorA3_00004, 4, 2.5e-121, 0.321, 0.252 | PDLC00647,ZorA3_00001, 1, 1.4e-177, 0.437, 0.468 | PDLC00647,ZorA3_00001, 2, 1.1e-11, 0.085, 0.091 | PDLC00647,ZorA3_00001, 3, 2.1e-29, 0.175, 0.187 | PDLC00647,ZorA3_00001, 4, 2.5e-115, 0.328, 0.351 | PDLC00648,ZorA3_00002, 1, 2.8e-155, 0.43, 0.517 | PDLC00648,ZorA3_00002, 2, 8e-08, 0.081, 0.098 | PDLC00648,ZorA3_00002, 3, 2.4e-120, 0.483, 0.577 | PDLC00649,ZorA3_00003, 1, 5.1e-175, 0.434, 0.519 | PDLC00649,ZorA3_00003, 2, 8.9e-13, 0.084, 0.1 | PDLC00649,ZorA3_00003, 3, 7.6e-150, 0.483, 0.577","PDLC00647, ZorA3_00001, 1.4e-177, 0.437, 0.468 | PDLC00649, ZorA3_00003, 5.1e-175, 0.434, 0.519 | PDLC00650, ZorA3_00004, 7.2e-175, 0.434, 0.341 | PDLC00648, ZorA3_00002, 2.8e-155, 0.43, 0.517"
1,JAUBKZ010000003.1,zorya_type_III,JAUBKZ010000003.1_19,PDLC00658,ZorG3_00003,ZorG3,2.8999999999999995e-86,3.1999999999999997e-86,0.988,0.9,17530,18267,-,-,19,54,"PDLC00657,ZorG3_00002, 1, 3.6e-32, 0.951, 0.927 | PDLC00658,ZorG3_00003, 1, 3.2e-86, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 2.6e-51, 0.789, 0.69 | PDLC00656,ZorG3_00001, 2, 2.1e-16, 0.183, 0.158","PDLC00658, ZorG3_00003, 3.2e-86, 0.988, 0.9 | PDLC00656, ZorG3_00001, 2.6e-51, 0.789, 0.69 | PDLC00657, ZorG3_00002, 3.6e-32, 0.951, 0.927"
2,JAUBKZ010000011.1,PDC-S55,JAUBKZ010000011.1_46,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,9.7e-36,1.1999999999999999e-35,0.942,0.984,52637,53203,+,-,46,46,"PDLC05037,PDC-S55_WP_162277864.1, 1, 1.2e-35, 0.942, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 1.2e-35, 0.942, 0.984"
5,JAUBKZ010000017.1,cbass_type_II,JAUBKZ010000017.1_3,PDLC04141,capP,capP,1.6999999999999997e-66,1.9999999999999997e-66,0.848,0.983,2958,3827,-,-,3,39,"PDLC04141,capP, 1, 2e-66, 0.848, 0.983","PDLC04141, capP, 2e-66, 0.848, 0.983"
5,JAUBKZ010000017.1,cbass_type_II,JAUBKZ010000017.1_4,PDLC04142,capH,capH,6.9e-17,8.6e-17,0.962,0.971,3830,4222,-,-,4,39,"PDLC04142,capH, 1, 8.6e-17, 0.962, 0.971","PDLC04142, capH, 8.6e-17, 0.962, 0.971"
3,JAUBKZ010000017.1,PDC-S16,JAUBKZ010000017.1_5,PDLC04942,PDC-S16_WP_183323738.1,PDC-S16,3e-41,3.2e-41,0.973,0.987,4495,4719,+,-,5,39,"PDLC04942,PDC-S16_WP_183323738.1, 1, 3.2e-41, 0.973, 0.987 | PDLC04941,PDC-S16_WP_008858743.1, 1, 2.6e-39, 0.973, 0.987","PDLC04942, PDC-S16_WP_183323738.1, 3.2e-41, 0.973, 0.987 | PDLC04941, PDC-S16_WP_008858743.1, 2.6e-39, 0.973, 0.987"
5,JAUBKZ010000017.1,cbass_type_II,JAUBKZ010000017.1_6,PDLC00756,Effector_00094,Effector,3.599999999999999e-131,4.0999999999999987e-131,0.827,0.975,4726,5712,+,-,6,39,"PDLC00758,Effector_00096, 1, 3.2e-89, 0.927, 0.949 | PDLC00756,Effector_00094, 1, 4.1e-131, 0.827, 0.975 | PDLC00757,Effector_00095, 1, 3.2e-115, 0.973, 0.97 | PDLC00755,Effector_00093, 1, 1.2e-22, 0.629, 0.662","PDLC00756, Effector_00094, 4.1e-131, 0.827, 0.975 | PDLC00757, Effector_00095, 3.2e-115, 0.973, 0.97 | PDLC00758, Effector_00096, 3.2e-89, 0.927, 0.949 | PDLC00755, Effector_00093, 1.2e-22, 0.629, 0.662"
5,JAUBKZ010000017.1,cbass_type_II,JAUBKZ010000017.1_7,PDLC00768,Cyclase_00008,Cyclase,2.299999999999999e-173,2.5999999999999993e-173,0.995,0.997,5722,6858,+,-,7,39,"PDLC00815,Cyclase_00055, 1, 0.42, 0.058, 0.056 | PDLC00815,Cyclase_00055, 2, 3.8, 0.058, 0.056 | PDLC00815,Cyclase_00055, 3, 0.093, 0.187, 0.206 | PDLC00818,Cyclase_00058, 1, 4.6e-05, 0.42, 0.484 | PDLC00775,Cyclase_00015, 1, 4.1e-108, 0.995, 0.997 | PDLC00773,Cyclase_00013, 1, 8e-06, 0.427, 0.506 | PDLC00782,Cyclase_00022, 1, 1.7e-30, 0.375, 0.319 | PDLC00782,Cyclase_00022, 2, 1.4e-30, 0.427, 0.403 | PDLC00768,Cyclase_00008, 1, 2.6e-173, 0.995, 0.997 | PDLC00793,Cyclase_00033, 1, 0.026, 0.23, 0.167 | PDLC00793,Cyclase_00033, 2, 3.2e-05, 0.417, 0.366 | PDLC00770,Cyclase_00010, 1, 0.00017, 0.443, 0.306 | PDLC00770,Cyclase_00010, 2, 0.34, 0.187, 0.153 | PDLC00781,Cyclase_00021, 1, 2.6e-150, 0.995, 0.997 | PDLC00822,Cyclase_00062, 1, 0.13, 0.179, 0.179 | PDLC00822,Cyclase_00062, 2, 7.2, 0.106, 0.107 | PDLC00816,Cyclase_00056, 1, 1.8e-05, 0.433, 0.234 | PDLC00816,Cyclase_00056, 2, 20, 0.098, 0.074 | PDLC00821,Cyclase_00061, 1, 9.6e-62, 0.749, 0.687 | PDLC00795,Cyclase_00035, 1, 1.4e-06, 0.361, 0.356 | PDLC00795,Cyclase_00035, 2, 1.1e-13, 0.483, 0.603 | PDLC00823,Cyclase_00063, 1, 6.1, 0.356, 0.386 | PDLC00823,Cyclase_00063, 2, 8.5e-06, 0.383, 0.512 | PDLC00780,Cyclase_00020, 1, 2.9e-13, 0.81, 0.776 | PDLC00774,Cyclase_00014, 1, 5.4e-38, 0.815, 0.829 | PDLC00778,Cyclase_00018, 1, 4.1, 0.232, 0.176 | PDLC00778,Cyclase_00018, 2, 4e-10, 0.274, 0.233 | PDLC00806,Cyclase_00046, 1, 1.9e-101, 0.987, 0.985 | PDLC00824,Cyclase_00064, 1, 7.4e-11, 0.427, 0.333 | PDLC00824,Cyclase_00064, 2, 7.9e-19, 0.438, 0.378 | PDLC00783,Cyclase_00023, 1, 1.4e-07, 0.356, 0.352 | PDLC00783,Cyclase_00023, 2, 7.3e-12, 0.285, 0.332 | PDLC00810,Cyclase_00050, 1, 1.6e-05, 0.446, 0.513 | PDLC00796,Cyclase_00036, 1, 200, 0.071, 0.065 | PDLC00796,Cyclase_00036, 2, 0.0022, 0.393, 0.343 | PDLC00798,Cyclase_00038, 1, 0.0073, 0.23, 0.224 | PDLC00798,Cyclase_00038, 2, 1.2e-06, 0.253, 0.273 | PDLC00777,Cyclase_00017, 1, 620, 0.069, 0.062 | PDLC00777,Cyclase_00017, 2, 0.00048, 0.343, 0.372 | PDLC00799,Cyclase_00039, 1, 13, 0.156, 0.129 | PDLC00799,Cyclase_00039, 2, 9.2e-10, 0.264, 0.261 | PDLC00787,Cyclase_00027, 1, 0.015, 0.227, 0.237 | PDLC00787,Cyclase_00027, 2, 9e-06, 0.446, 0.544","PDLC00768, Cyclase_00008, 2.6e-173, 0.995, 0.997 | PDLC00781, Cyclase_00021, 2.6e-150, 0.995, 0.997 | PDLC00775, Cyclase_00015, 4.1e-108, 0.995, 0.997 | PDLC00806, Cyclase_00046, 1.9e-101, 0.987, 0.985 | PDLC00821, Cyclase_00061, 9.6e-62, 0.749, 0.687"
