system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
2,JAYFSM010000002.1,RM_type_I,JAYFSM010000002.1_4,PDLC03027,MTase_I_00010,MTase_I,1.3999999999999995e-132,3.399999999999999e-132,0.922,0.548,1680,3188,+,-,4,292,"PDLC03028,MTase_I_00011, 1, 1.2e-73, 0.94, 0.393 | PDLC03031,MTase_I_00014, 1, 4.6e-117, 0.903, 0.577 | PDLC03021,MTase_I_00004, 1, 2.8e-56, 0.793, 0.839 | PDLC03020,MTase_I_00003, 1, 3.9e-53, 0.738, 0.949 | PDLC03038,MTase_I_00021, 1, 3.4e-90, 0.95, 0.526 | PDLC03029,MTase_I_00012, 1, 1.6e-56, 0.843, 0.673 | PDLC03027,MTase_I_00010, 1, 3.4e-132, 0.922, 0.548 | PDLC03037,MTase_I_00020, 1, 1.1e-23, 0.465, 0.297 | PDLC03018,MTase_I_00001, 1, 1.3e-10, 0.133, 0.085 | PDLC03018,MTase_I_00001, 2, 0.0035, 0.113, 0.072 | PDLC03018,MTase_I_00001, 3, 2.4, 0.109, 0.073 | PDLC03039,MTase_I_00022, 1, 2e-85, 0.915, 0.64 | PDLC03036,MTase_I_00019, 1, 1.5e-15, 0.495, 0.4 | PDLC03035,MTase_I_00018, 1, 2.5e-49, 0.803, 0.617 | PDLC03035,MTase_I_00018, 2, 0.84, 0.121, 0.101 | PDLC03022,MTase_I_00005, 1, 3.2e-131, 0.924, 0.565 | PDLC03026,MTase_I_00009, 1, 4e-43, 0.841, 0.813 | PDLC03023,MTase_I_00006, 1, 0.013, 0.149, 0.101 | PDLC03023,MTase_I_00006, 2, 230, 0.052, 0.035 | PDLC03033,MTase_I_00016, 1, 8.2e-49, 0.744, 0.706 | PDLC03025,MTase_I_00008, 1, 8.5e-33, 0.577, 0.489 | PDLC03034,MTase_I_00017, 1, 2.7e-06, 0.113, 0.08 | PDLC03034,MTase_I_00017, 2, 0.00013, 0.229, 0.17 | PDLC03019,MTase_I_00002, 1, 1.6e-64, 0.913, 0.494 | PDLC03030,MTase_I_00013, 1, 0.11, 0.221, 0.201 | PDLC03030,MTase_I_00013, 2, 19, 0.123, 0.103 | PDLC03032,MTase_I_00015, 1, 2.7e-103, 0.922, 0.446","PDLC03027, MTase_I_00010, 3.4e-132, 0.922, 0.548 | PDLC03022, MTase_I_00005, 3.2e-131, 0.924, 0.565 | PDLC03031, MTase_I_00014, 4.6e-117, 0.903, 0.577 | PDLC03032, MTase_I_00015, 2.7e-103, 0.922, 0.446 | PDLC03038, MTase_I_00021, 3.4e-90, 0.95, 0.526"
1,JAYFSM010000002.1,PDC-S13,JAYFSM010000002.1_5,PDLC04920,PDC-S13_WP_097300085.1,PDC-S13,6.599999999999999e-62,9.199999999999998e-62,0.905,0.944,3181,4032,+,-,5,292,"PDLC04920,PDC-S13_WP_097300085.1, 1, 9.2e-62, 0.905, 0.944 | PDLC04918,PDC-S13_WP_217993064.1, 1, 1.6e-55, 0.461, 0.612 | PDLC04919,PDC-S13_WP_186842295.1, 1, 9.5e-57, 0.528, 0.53","PDLC04920, PDC-S13_WP_097300085.1, 9.2e-62, 0.905, 0.944 | PDLC04919, PDC-S13_WP_186842295.1, 9.5e-57, 0.528, 0.53 | PDLC04918, PDC-S13_WP_217993064.1, 1.6e-55, 0.461, 0.612"
2,JAYFSM010000002.1,RM_type_I,JAYFSM010000002.1_7,PDLC03087,Specificity_I_00036,Specificity_I,1.4999999999999995e-104,1.6999999999999995e-104,0.973,0.974,4790,6034,+,-,7,292,"PDLC03117,Specificity_I_00066, 1, 3.7e-18, 0.398, 0.319 | PDLC03117,Specificity_I_00066, 2, 0.0036, 0.359, 0.266 | PDLC03188,Specificity_I_00137, 1, 0.0021, 0.467, 0.432 | PDLC03188,Specificity_I_00137, 2, 6.3, 0.195, 0.166 | PDLC03190,Specificity_I_00139, 1, 5.6e-56, 0.61, 0.63 | PDLC03094,Specificity_I_00043, 1, 4.3e-07, 0.687, 0.698 | PDLC03063,Specificity_I_00012, 1, 0.36, 0.181, 0.187 | PDLC03063,Specificity_I_00012, 2, 0.00012, 0.164, 0.171 | PDLC03063,Specificity_I_00012, 3, 14, 0.058, 0.065 | PDLC03063,Specificity_I_00012, 4, 570, 0.053, 0.051 | PDLC03187,Specificity_I_00136, 1, 9e-05, 0.2, 0.222 | PDLC03187,Specificity_I_00136, 2, 9.6e-09, 0.376, 0.396 | PDLC03074,Specificity_I_00023, 1, 4e-09, 0.21, 0.223 | PDLC03074,Specificity_I_00023, 2, 0.00013, 0.13, 0.132 | PDLC03148,Specificity_I_00097, 1, 5.3e-19, 0.381, 0.34 | PDLC03148,Specificity_I_00097, 2, 1.7e-05, 0.431, 0.375 | PDLC03089,Specificity_I_00038, 1, 1.7e-18, 0.414, 0.381 | PDLC03089,Specificity_I_00038, 2, 0.091, 0.195, 0.17 | PDLC03116,Specificity_I_00065, 1, 0.16, 0.14, 0.142 | PDLC03116,Specificity_I_00065, 2, 2.2e-05, 0.248, 0.237 | PDLC03096,Specificity_I_00045, 1, 2.1e-44, 0.424, 0.269 | PDLC03096,Specificity_I_00045, 2, 5.3, 0.393, 0.231 | PDLC03096,Specificity_I_00045, 3, 1.1, 0.106, 0.067 | PDLC03073,Specificity_I_00022, 1, 3.7e-18, 0.971, 0.954 | PDLC03200,Specificity_I_00149, 1, 0.0055, 0.229, 0.484 | PDLC03200,Specificity_I_00149, 2, 2.3e-08, 0.467, 0.958 | PDLC03112,Specificity_I_00061, 1, 2.2e-10, 0.316, 0.365 | PDLC03112,Specificity_I_00061, 2, 6.4, 0.063, 0.069 | PDLC03145,Specificity_I_00094, 1, 16, 0.089, 0.086 | PDLC03145,Specificity_I_00094, 2, 0.011, 0.607, 0.566 | PDLC03066,Specificity_I_00015, 1, 1.4e-13, 0.465, 0.447 | PDLC03066,Specificity_I_00015, 2, 22, 0.152, 0.143 | PDLC03140,Specificity_I_00089, 1, 1.3e-06, 0.376, 0.376 | PDLC03140,Specificity_I_00089, 2, 29, 0.125, 0.134 | PDLC03085,Specificity_I_00034, 1, 0.074, 0.352, 0.352 | PDLC03085,Specificity_I_00034, 2, 48, 0.133, 0.136 | PDLC03068,Specificity_I_00017, 1, 1.2e-18, 0.427, 0.429 | PDLC03068,Specificity_I_00017, 2, 0.17, 0.205, 0.201 | PDLC03061,Specificity_I_00010, 1, 27, 0.092, 0.108 | PDLC03061,Specificity_I_00010, 2, 0.031, 0.21, 0.233 | PDLC03061,Specificity_I_00010, 3, 0.56, 0.067, 0.078 | PDLC03115,Specificity_I_00064, 1, 0.0016, 0.183, 0.165 | PDLC03115,Specificity_I_00064, 2, 3.7, 0.092, 0.093 | PDLC03166,Specificity_I_00115, 1, 1.1e-40, 0.388, 0.301 | PDLC03185,Specificity_I_00134, 1, 4.2e-14, 0.465, 0.463 | PDLC03185,Specificity_I_00134, 2, 0.0064, 0.405, 0.395 | PDLC03107,Specificity_I_00056, 1, 1.2e-48, 0.467, 0.5 | PDLC03107,Specificity_I_00056, 2, 0.0044, 0.084, 0.089 | PDLC03146,Specificity_I_00095, 1, 3e-10, 0.398, 0.379 | PDLC03146,Specificity_I_00095, 2, 3.4e-15, 0.427, 0.402 | PDLC03038,MTase_I_00021, 1, 2.2e-05, 0.333, 0.155 | PDLC03038,MTase_I_00021, 2, 320, 0.046, 0.021 | PDLC03093,Specificity_I_00042, 1, 1000, 0.043, 0.048 | PDLC03093,Specificity_I_00042, 2, 0.11, 0.157, 0.166 | PDLC03093,Specificity_I_00042, 3, 5.2, 0.116, 0.139 | PDLC03139,Specificity_I_00088, 1, 2.1e-43, 0.378, 0.368 | PDLC03139,Specificity_I_00088, 2, 12, 0.145, 0.15 | PDLC03109,Specificity_I_00058, 1, 1.2e-16, 0.47, 0.342 | PDLC03109,Specificity_I_00058, 2, 1.3, 0.359, 0.254 | PDLC03180,Specificity_I_00129, 1, 4.4e-07, 0.345, 0.347 | PDLC03180,Specificity_I_00129, 2, 3.4, 0.072, 0.074 | PDLC03079,Specificity_I_00028, 1, 4.3e-13, 0.402, 0.357 | PDLC03079,Specificity_I_00028, 2, 1.4, 0.46, 0.421 | PDLC03090,Specificity_I_00039, 1, 4.7e-15, 0.463, 0.44 | PDLC03090,Specificity_I_00039, 2, 1.3e-05, 0.417, 0.396 | PDLC03082,Specificity_I_00031, 1, 0.23, 0.198, 0.223 | PDLC03082,Specificity_I_00031, 2, 0.0077, 0.178, 0.193 | PDLC03104,Specificity_I_00053, 1, 660, 0.147, 0.152 | PDLC03104,Specificity_I_00053, 2, 0.035, 0.186, 0.188 | PDLC03158,Specificity_I_00107, 1, 3.4e-08, 0.463, 0.448 | PDLC03158,Specificity_I_00107, 2, 5.8e-05, 0.214, 0.212 | PDLC03158,Specificity_I_00107, 3, 1.9e-07, 0.28, 0.259 | PDLC03167,Specificity_I_00116, 1, 8.5e-20, 0.395, 0.304 | PDLC03167,Specificity_I_00116, 2, 5.1, 0.169, 0.123 | PDLC03075,Specificity_I_00024, 1, 3e-06, 0.149, 0.152 | PDLC03075,Specificity_I_00024, 2, 5.5e-18, 0.467, 0.464 | PDLC03177,Specificity_I_00126, 1, 9.9e-07, 0.439, 0.445 | PDLC03124,Specificity_I_00073, 1, 3e-17, 0.463, 0.465 | PDLC03124,Specificity_I_00073, 2, 5e-16, 0.451, 0.46 | PDLC03153,Specificity_I_00102, 1, 1.8e-08, 0.402, 0.415 | PDLC03153,Specificity_I_00102, 2, 4.1, 0.08, 0.079 | PDLC03194,Specificity_I_00143, 1, 1.6e-10, 0.484, 0.501 | PDLC03194,Specificity_I_00143, 2, 0.0098, 0.173, 0.171 | PDLC03191,Specificity_I_00140, 1, 1, 0.154, 0.144 | PDLC03191,Specificity_I_00140, 2, 6.8e-07, 0.643, 0.642 | PDLC03078,Specificity_I_00027, 1, 8.5e-14, 0.463, 0.456 | PDLC03078,Specificity_I_00027, 2, 6e-09, 0.388, 0.363 | PDLC03126,Specificity_I_00075, 1, 2.8e-11, 0.431, 0.261 | PDLC03126,Specificity_I_00075, 2, 180, 0.135, 0.077 | PDLC03175,Specificity_I_00124, 1, 1.4e-06, 0.32, 0.296 | PDLC03175,Specificity_I_00124, 2, 6.1e-06, 0.149, 0.141 | PDLC03186,Specificity_I_00135, 1, 2.5e-07, 0.429, 0.413 | PDLC03186,Specificity_I_00135, 2, 0.13, 0.125, 0.618 | PDLC03057,Specificity_I_00006, 1, 7.2e-07, 0.364, 0.349 | PDLC03057,Specificity_I_00006, 2, 8.1, 0.07, 0.543 | PDLC03165,Specificity_I_00114, 1, 5.3e-15, 0.463, 0.462 | PDLC03165,Specificity_I_00114, 2, 4.1e-15, 0.453, 0.46 | PDLC03142,Specificity_I_00091, 1, 8.3e-07, 0.667, 0.609 | PDLC03122,Specificity_I_00071, 1, 5.2e-06, 0.14, 0.16 | PDLC03122,Specificity_I_00071, 2, 81, 0.043, 0.047 | PDLC03174,Specificity_I_00123, 1, 0.037, 0.077, 0.077 | PDLC03174,Specificity_I_00123, 2, 0.00015, 0.47, 0.421 | PDLC03171,Specificity_I_00120, 1, 9.6e-11, 0.465, 0.294 | PDLC03171,Specificity_I_00120, 2, 450, 0.043, 0.028 | PDLC03163,Specificity_I_00112, 1, 1.2e-05, 0.419, 0.41 | PDLC03163,Specificity_I_00112, 2, 37, 0.096, 0.588 | PDLC03132,Specificity_I_00081, 1, 0.055, 0.082, 0.088 | PDLC03132,Specificity_I_00081, 2, 39, 0.046, 0.049 | PDLC03118,Specificity_I_00067, 1, 1e-48, 0.99, 0.993 | PDLC03164,Specificity_I_00113, 1, 1.1e-12, 0.446, 0.447 | PDLC03164,Specificity_I_00113, 2, 0.38, 0.183, 0.174 | PDLC03147,Specificity_I_00096, 1, 2.2e-06, 0.328, 0.313 | PDLC03147,Specificity_I_00096, 2, 0.52, 0.183, 0.16 | PDLC03147,Specificity_I_00096, 3, 1.7, 0.133, 0.137 | PDLC03129,Specificity_I_00078, 1, 3.6e-08, 0.402, 0.394 | PDLC03129,Specificity_I_00078, 2, 2.7e-16, 0.395, 0.369 | PDLC03179,Specificity_I_00128, 1, 3.6e-24, 0.463, 0.324 | PDLC03179,Specificity_I_00128, 2, 2.5, 0.267, 0.173 | PDLC03092,Specificity_I_00041, 1, 0.0088, 0.171, 0.184 | PDLC03092,Specificity_I_00041, 2, 0.0026, 0.125, 0.128 | PDLC03092,Specificity_I_00041, 3, 28, 0.053, 0.055 | PDLC03071,Specificity_I_00020, 1, 3.2e-08, 0.349, 0.329 | PDLC03071,Specificity_I_00020, 2, 840, 0.089, 0.086 | PDLC03071,Specificity_I_00020, 3, 0.58, 0.13, 0.138 | PDLC03098,Specificity_I_00047, 1, 2.7e-30, 0.978, 0.937 | PDLC03076,Specificity_I_00025, 1, 8e-06, 0.395, 0.328 | PDLC03076,Specificity_I_00025, 2, 35, 0.386, 0.326 | PDLC03154,Specificity_I_00103, 1, 5.1e-14, 0.407, 0.401 | PDLC03154,Specificity_I_00103, 2, 0.12, 0.157, 0.15 | PDLC03086,Specificity_I_00035, 1, 3.3, 0.051, 0.046 | PDLC03086,Specificity_I_00035, 2, 6.1e-17, 0.352, 0.314 | PDLC03086,Specificity_I_00035, 3, 0.85, 0.222, 0.188 | PDLC03108,Specificity_I_00057, 1, 4.6e-12, 0.393, 0.352 | PDLC03108,Specificity_I_00057, 2, 0.00035, 0.113, 0.104 | PDLC03062,Specificity_I_00011, 1, 0.0024, 0.135, 0.149 | PDLC03062,Specificity_I_00011, 2, 0.082, 0.058, 0.064 | PDLC03196,Specificity_I_00145, 1, 8.2e-08, 0.393, 0.202 | PDLC03196,Specificity_I_00145, 2, 180, 0.137, 0.077 | PDLC03059,Specificity_I_00008, 1, 7.7e-52, 0.52, 0.527 | PDLC03059,Specificity_I_00008, 2, 0.11, 0.113, 0.114 | PDLC03169,Specificity_I_00118, 1, 3.4e-19, 0.393, 0.351 | PDLC03169,Specificity_I_00118, 2, 14, 0.087, 0.078 | PDLC03162,Specificity_I_00111, 1, 2.7e-12, 0.465, 0.443 | PDLC03162,Specificity_I_00111, 2, 0.092, 0.219, 0.206 | PDLC03149,Specificity_I_00098, 1, 0.029, 0.316, 0.292 | PDLC03103,Specificity_I_00052, 1, 2.4e-05, 0.227, 0.237 | PDLC03103,Specificity_I_00052, 2, 0.13, 0.123, 0.13 | PDLC03064,Specificity_I_00013, 1, 3.3e-12, 0.431, 0.428 | PDLC03064,Specificity_I_00013, 2, 0.012, 0.373, 0.369 | PDLC03055,Specificity_I_00004, 1, 2e-06, 0.427, 0.441 | PDLC03055,Specificity_I_00004, 2, 58, 0.055, 0.057 | PDLC03069,Specificity_I_00018, 1, 1.8e-33, 0.414, 0.452 | PDLC03069,Specificity_I_00018, 2, 3.4e-10, 0.373, 0.388 | PDLC03100,Specificity_I_00049, 1, 1.2e-31, 0.467, 0.497 | PDLC03100,Specificity_I_00049, 2, 1.4e-11, 0.595, 0.622 | PDLC03106,Specificity_I_00055, 1, 1.8e-06, 0.152, 0.137 | PDLC03106,Specificity_I_00055, 2, 9.3e-07, 0.345, 0.319 | PDLC03052,Specificity_I_00001, 1, 6.8, 0.2, 0.179 | PDLC03052,Specificity_I_00001, 2, 3.1, 0.188, 0.168 | PDLC03052,Specificity_I_00001, 3, 75, 0.195, 0.166 | PDLC03135,Specificity_I_00084, 1, 0.0047, 0.255, 0.16 | PDLC03135,Specificity_I_00084, 2, 26, 0.161, 0.113 | PDLC03157,Specificity_I_00106, 1, 0.34, 0.147, 0.158 | PDLC03157,Specificity_I_00106, 2, 11, 0.08, 0.09 | PDLC03127,Specificity_I_00076, 1, 1.1e-36, 0.448, 0.324 | PDLC03127,Specificity_I_00076, 2, 16, 0.195, 0.567 | PDLC03173,Specificity_I_00122, 1, 9.6e-09, 0.46, 0.408 | PDLC03173,Specificity_I_00122, 2, 1.7e-06, 0.178, 0.162 | PDLC03120,Specificity_I_00069, 1, 1.7e-05, 0.39, 0.309 | PDLC03099,Specificity_I_00048, 1, 6.2e-09, 0.47, 0.467 | PDLC03099,Specificity_I_00048, 2, 0.5, 0.111, 0.114 | PDLC03081,Specificity_I_00030, 1, 1.9e-05, 0.142, 0.143 | PDLC03081,Specificity_I_00030, 2, 8.6e-05, 0.13, 0.131 | PDLC03151,Specificity_I_00100, 1, 0.00012, 0.308, 0.299 | PDLC03151,Specificity_I_00100, 2, 250, 0.108, 0.104 | PDLC03058,Specificity_I_00007, 1, 1.6e-05, 0.13, 0.137 | PDLC03058,Specificity_I_00007, 2, 750, 0.039, 0.041 | PDLC03058,Specificity_I_00007, 3, 44, 0.099, 0.104 | PDLC03189,Specificity_I_00138, 1, 2.6e-26, 0.463, 0.405 | PDLC03189,Specificity_I_00138, 2, 0.33, 0.214, 0.194 | PDLC03125,Specificity_I_00074, 1, 7.9e-05, 0.275, 0.284 | PDLC03125,Specificity_I_00074, 2, 85, 0.108, 0.114 | PDLC03119,Specificity_I_00068, 1, 7.5e-11, 0.451, 0.476 | PDLC03119,Specificity_I_00068, 2, 0.22, 0.077, 0.081 | PDLC03054,Specificity_I_00003, 1, 1.3e-08, 0.306, 0.312 | PDLC03054,Specificity_I_00003, 2, 1.5e-08, 0.26, 0.267 | PDLC03054,Specificity_I_00003, 3, 0.003, 0.181, 0.177 | PDLC03192,Specificity_I_00141, 1, 5.1e-23, 0.916, 0.902 | PDLC03102,Specificity_I_00051, 1, 0.34, 0.137, 0.152 | PDLC03102,Specificity_I_00051, 2, 4.2e-06, 0.275, 0.298 | PDLC03110,Specificity_I_00059, 1, 5e-11, 0.817, 0.548 | PDLC03161,Specificity_I_00110, 1, 1.6e-09, 0.323, 0.351 | PDLC03161,Specificity_I_00110, 2, 1.7, 0.099, 0.104 | PDLC03159,Specificity_I_00108, 1, 4.9e-13, 0.419, 0.332 | PDLC03159,Specificity_I_00108, 2, 32, 0.077, 0.063 | PDLC03134,Specificity_I_00083, 1, 1.5e-29, 0.971, 0.951 | PDLC03183,Specificity_I_00132, 1, 0.0093, 0.395, 0.39 | PDLC03183,Specificity_I_00132, 2, 6.2, 0.065, 0.067 | PDLC03156,Specificity_I_00105, 1, 6.1e-50, 0.978, 0.985 | PDLC03113,Specificity_I_00062, 1, 5.3e-27, 0.969, 0.96 | PDLC03144,Specificity_I_00093, 1, 5.2e-07, 0.393, 0.394 | PDLC03144,Specificity_I_00093, 2, 0.075, 0.186, 0.191 | PDLC03168,Specificity_I_00117, 1, 1.9e-14, 0.412, 0.362 | PDLC03168,Specificity_I_00117, 2, 0.0024, 0.296, 0.246 | PDLC03060,Specificity_I_00009, 1, 0.68, 0.224, 0.226 | PDLC03060,Specificity_I_00009, 2, 0.00011, 0.33, 0.334 | PDLC03060,Specificity_I_00009, 3, 65, 0.055, 0.058 | PDLC03077,Specificity_I_00026, 1, 5.4e-11, 0.395, 0.381 | PDLC03077,Specificity_I_00026, 2, 0.63, 0.173, 0.161 | PDLC03176,Specificity_I_00125, 1, 2e-14, 0.453, 0.32 | PDLC03176,Specificity_I_00125, 2, 160, 0.08, 0.056 | PDLC03176,Specificity_I_00125, 3, 1.6, 0.14, 0.094 | PDLC03172,Specificity_I_00121, 1, 0.013, 0.178, 0.186 | PDLC03172,Specificity_I_00121, 2, 0.0011, 0.19, 0.181 | PDLC03172,Specificity_I_00121, 3, 82, 0.048, 0.046 | PDLC03091,Specificity_I_00040, 1, 3.5e-09, 0.455, 0.412 | PDLC03091,Specificity_I_00040, 2, 0.00012, 0.133, 0.129 | PDLC03170,Specificity_I_00119, 1, 3.8e-09, 0.366, 0.348 | PDLC03170,Specificity_I_00119, 2, 1.1e-09, 0.267, 0.245 | PDLC03114,Specificity_I_00063, 1, 0.0017, 0.48, 0.456 | PDLC03084,Specificity_I_00033, 1, 2.7e-12, 0.405, 0.431 | PDLC03084,Specificity_I_00033, 2, 850, 0.06, 0.064 | PDLC03105,Specificity_I_00054, 1, 1.7e-21, 0.458, 0.413 | PDLC03105,Specificity_I_00054, 2, 2.1e-05, 0.417, 0.379 | PDLC03101,Specificity_I_00050, 1, 8.7e-60, 0.976, 0.99 | PDLC03160,Specificity_I_00109, 1, 9.3e-07, 0.352, 0.363 | PDLC03160,Specificity_I_00109, 2, 37, 0.048, 0.052 | PDLC03087,Specificity_I_00036, 1, 1.7e-104, 0.973, 0.974 | PDLC03178,Specificity_I_00127, 1, 1.4e-15, 0.465, 0.47 | PDLC03178,Specificity_I_00127, 2, 2.3e-21, 0.484, 0.474 | PDLC03065,Specificity_I_00014, 1, 0.075, 0.198, 0.22 | PDLC03182,Specificity_I_00131, 1, 0.006, 0.188, 0.177 | PDLC03182,Specificity_I_00131, 2, 9.2, 0.092, 0.086 | PDLC03072,Specificity_I_00021, 1, 8.6e-24, 0.446, 0.408 | PDLC03072,Specificity_I_00021, 2, 7.1e-06, 0.443, 0.411 | PDLC03072,Specificity_I_00021, 3, 23, 0.06, 0.056 | PDLC03199,Specificity_I_00148, 1, 0.00058, 0.337, 0.649 | PDLC03199,Specificity_I_00148, 2, 93, 0.173, 0.322 | PDLC03032,MTase_I_00015, 1, 0.0056, 0.441, 0.181 | PDLC03032,MTase_I_00015, 2, 5.3, 0.147, 0.061","PDLC03087, Specificity_I_00036, 1.7e-104, 0.973, 0.974 | PDLC03101, Specificity_I_00050, 8.7e-60, 0.976, 0.99 | PDLC03190, Specificity_I_00139, 5.6e-56, 0.61, 0.63 | PDLC03059, Specificity_I_00008, 7.7e-52, 0.52, 0.527 | PDLC03156, Specificity_I_00105, 6.1e-50, 0.978, 0.985"
2,JAYFSM010000002.1,RM_type_I,JAYFSM010000002.1_8,PDLC03041,REase_I_00002,REase_I,0,0,0.995,0.995,6031,9321,+,-,8,292,"PDLC03046,REase_I_00007, 1, 3.5e-17, 0.173, 0.212 | PDLC03046,REase_I_00007, 2, 2e-11, 0.067, 0.072 | PDLC03041,REase_I_00002, 1, 0, 0.995, 0.995 | PDLC03043,REase_I_00004, 1, 0.0019, 0.07, 0.233 | PDLC03043,REase_I_00004, 2, 110, 0.031, 0.109 | PDLC03045,REase_I_00006, 1, 17, 0.079, 0.087 | PDLC03045,REase_I_00006, 2, 1.2e-16, 0.184, 0.206 | PDLC03045,REase_I_00006, 3, 1e-06, 0.051, 0.058 | PDLC03044,REase_I_00005, 1, 2.4e-19, 0.158, 0.156 | PDLC03044,REase_I_00005, 2, 5e-76, 0.56, 0.607 | PDLC03040,REase_I_00001, 1, 5.3e-24, 0.197, 0.192 | PDLC03040,REase_I_00001, 2, 3.1e-79, 0.427, 0.462 | PDLC03048,REase_I_00009, 1, 2.4e-33, 0.447, 0.446 | PDLC03048,REase_I_00009, 2, 8e-17, 0.068, 0.078","PDLC03041, REase_I_00002, 0, 0.995, 0.995 | PDLC03040, REase_I_00001, 3.1e-79, 0.427, 0.462 | PDLC03044, REase_I_00005, 5e-76, 0.56, 0.607 | PDLC03048, REase_I_00009, 2.4e-33, 0.447, 0.446 | PDLC03046, REase_I_00007, 3.5e-17, 0.173, 0.212"
3,JAYFSM010000005.1,SoFic,JAYFSM010000005.1_105,PDLC03963,SoFic__SoFic,SoFic,4.6999999999999984e-121,5.999999999999998e-121,0.938,0.983,121558,122727,-,-,105,168,"PDLC03963,SoFic__SoFic, 1, 6e-121, 0.938, 0.983","PDLC03963, SoFic__SoFic, 6e-121, 0.938, 0.983"
5,JAYFSM010000007.1,PDC-S55,JAYFSM010000007.1_51,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,1.6999999999999999e-37,2.0999999999999997e-37,0.942,0.984,52431,52997,+,-,51,141,"PDLC05037,PDC-S55_WP_162277864.1, 1, 2.1e-37, 0.942, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 2.1e-37, 0.942, 0.984"
4,JAYFSM010000007.1,PDC-S08,JAYFSM010000007.1_53,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.5999999999999995e-127,2.699999999999999e-127,0.981,0.935,53805,54770,-,-,53,141,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2.7e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2.7e-127, 0.981, 0.935"
6,JAYFSM010000014.1,wadjet_type_II,JAYFSM010000014.1_2,PDLC00557,JetD2_00003,JetD2,4.299999999999999e-142,5.399999999999999e-142,0.961,0.979,1377,2675,-,-,2,78,"PDLC00557,JetD2_00003, 1, 5.4e-142, 0.961, 0.979 | PDLC00555,JetD2_00001, 1, 1.6e-05, 0.252, 0.233 | PDLC00556,JetD2_00002, 1, 7.7e-37, 0.88, 0.9","PDLC00557, JetD2_00003, 5.4e-142, 0.961, 0.979 | PDLC00556, JetD2_00002, 7.7e-37, 0.88, 0.9 | PDLC00555, JetD2_00001, 1.6e-05, 0.252, 0.233"
6,JAYFSM010000014.1,wadjet_type_II,JAYFSM010000014.1_3,PDLC00553,JetC2_00005,JetC2,0,0,0.991,0.996,2701,6828,-,-,3,78,"PDLC00550,JetC2_00002, 1, 3.9e-114, 0.978, 0.994 | PDLC00554,JetC2_00006, 1, 1.1e-152, 0.281, 0.992 | PDLC00554,JetC2_00006, 2, 36, 0.057, 0.203 | PDLC00554,JetC2_00006, 3, 56, 0.029, 0.11 | PDLC00554,JetC2_00006, 4, 760, 0.065, 0.215 | PDLC00554,JetC2_00006, 5, 630, 0.111, 0.395 | PDLC00554,JetC2_00006, 6, 550, 0.081, 0.262 | PDLC00549,JetC2_00001, 1, 5.7e-48, 0.951, 0.945 | PDLC00553,JetC2_00005, 1, 0, 0.991, 0.996 | PDLC00551,JetC2_00003, 1, 9.7e-182, 0.98, 0.991 | PDLC00552,JetC2_00004, 1, 1.9e-101, 0.979, 0.987","PDLC00553, JetC2_00005, 0, 0.991, 0.996 | PDLC00551, JetC2_00003, 9.7e-182, 0.98, 0.991 | PDLC00554, JetC2_00006, 1.1e-152, 0.281, 0.992 | PDLC00550, JetC2_00002, 3.9e-114, 0.978, 0.994 | PDLC00552, JetC2_00004, 1.9e-101, 0.979, 0.987"
6,JAYFSM010000014.1,wadjet_type_II,JAYFSM010000014.1_4,PDLC00543,JetB2_00002,JetB2,7.899999999999998e-143,9.099999999999998e-143,0.95,0.98,6825,8093,-,-,4,78,"PDLC00546,JetB2_00005, 1, 1.6e-15, 0.901, 0.912 | PDLC00543,JetB2_00002, 1, 9.1e-143, 0.95, 0.98 | PDLC00544,JetB2_00003, 1, 2.1e-22, 0.889, 0.948 | PDLC00542,JetB2_00001, 1, 1.1e-26, 0.891, 0.951 | PDLC00545,JetB2_00004, 1, 2.6e-38, 0.74, 0.649 | PDLC00545,JetB2_00004, 2, 2.2, 0.106, 0.097 | PDLC00548,JetB2_00007, 1, 2.9e-17, 0.681, 0.646","PDLC00543, JetB2_00002, 9.1e-143, 0.95, 0.98 | PDLC00545, JetB2_00004, 2.6e-38, 0.74, 0.649 | PDLC00542, JetB2_00001, 1.1e-26, 0.891, 0.951 | PDLC00544, JetB2_00003, 2.1e-22, 0.889, 0.948 | PDLC00548, JetB2_00007, 2.9e-17, 0.681, 0.646"
