system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JBEGEE010000001.1,SoFic,JBEGEE010000001.1_76,PDLC03963,SoFic__SoFic,SoFic,1.0999999999999997e-121,1.3999999999999996e-121,0.906,0.978,83952,85106,+,-,76,140,"PDLC03963,SoFic__SoFic, 1, 1.4e-121, 0.906, 0.978","PDLC03963, SoFic__SoFic, 1.4e-121, 0.906, 0.978"
3,JBEGEE010000002.1,RM_type_I,JBEGEE010000002.1_3,PDLC03040,REase_I_00001,REase_I,1.4999999999999998e-37,1.1e-36,0.618,0.568,2003,5086,-,-,3,161,"PDLC03046,REase_I_00007, 1, 2, 0.041, 0.039 | PDLC03046,REase_I_00007, 2, 0.00068, 0.159, 0.166 | PDLC03046,REase_I_00007, 3, 6.5e-05, 0.053, 0.053 | PDLC03041,REase_I_00002, 1, 79, 0.048, 0.05 | PDLC03041,REase_I_00002, 2, 7.5e-07, 0.188, 0.167 | PDLC03041,REase_I_00002, 3, 1.7e-07, 0.253, 0.25 | PDLC03045,REase_I_00006, 1, 0.028, 0.075, 0.075 | PDLC03045,REase_I_00006, 2, 1.4, 0.132, 0.121 | PDLC03045,REase_I_00006, 3, 120, 0.097, 0.098 | PDLC03045,REase_I_00006, 4, 0.055, 0.044, 0.045 | PDLC03044,REase_I_00005, 1, 0.00013, 0.184, 0.173 | PDLC03044,REase_I_00005, 2, 0.00076, 0.067, 0.068 | PDLC03040,REase_I_00001, 1, 1.1e-36, 0.618, 0.568 | PDLC03048,REase_I_00009, 1, 7.6e-18, 0.326, 0.305 | PDLC03048,REase_I_00009, 2, 4.1e-06, 0.143, 0.144 | PDLC03048,REase_I_00009, 3, 2.8e-05, 0.062, 0.067","PDLC03040, REase_I_00001, 1.1e-36, 0.618, 0.568 | PDLC03048, REase_I_00009, 7.6e-18, 0.326, 0.305 | PDLC03041, REase_I_00002, 1.7e-07, 0.253, 0.25 | PDLC03046, REase_I_00007, 6.5e-05, 0.053, 0.053 | PDLC03044, REase_I_00005, 0.00013, 0.184, 0.173"
2,JBEGEE010000002.1,PDC-S05,JBEGEE010000002.1_6,PDLC04852,PDC-S05_WP_110807286.1,PDC-S05,1.4999999999999997e-138,1.7999999999999995e-138,0.936,0.98,6346,7425,-,-,6,161,"PDLC04875,PDC-S05_WP_187536628.1, 1, 5.4e-17, 0.269, 0.764 | PDLC04875,PDC-S05_WP_187536628.1, 2, 7.5, 0.083, 0.26 | PDLC04882,PDC-S05_WP_200471277.1, 1, 0.00012, 0.183, 0.775 | PDLC04843,PDC-S05_WP_181573034.1, 1, 2e-97, 0.894, 0.958 | PDLC04877,PDC-S05_WP_126307469.1, 1, 4.3e-15, 0.175, 0.793 | PDLC04850,PDC-S05_WP_191092432.1, 1, 1.2e-05, 0.175, 0.733 | PDLC04864,PDC-S05_WP_222427554.1, 1, 4.3e-109, 0.719, 0.931 | PDLC04873,PDC-S05_WP_017455060.1, 1, 3.6e-37, 0.303, 0.931 | PDLC04884,PDC-S05_WP_026981758.1, 1, 1.7e-19, 0.2, 0.871 | PDLC04846,PDC-S05_WP_093514383.1, 1, 0.032, 0.05, 0.269 | PDLC04844,PDC-S05_WP_008569830.1, 1, 7.1e-24, 0.247, 0.587 | PDLC04871,PDC-S05_WP_231564492.1, 1, 1e-95, 0.844, 0.665 | PDLC04870,PDC-S05_WP_135110477.1, 1, 6.7e-78, 0.564, 0.949 | PDLC04863,PDC-S05_WP_104509157.1, 1, 8.7e-06, 0.167, 0.676 | PDLC04872,PDC-S05_WP_106707341.1, 1, 3.4e-48, 0.35, 0.842 | PDLC04851,PDC-S05_WP_020395932.1, 1, 3.7e-121, 0.883, 0.944 | PDLC04883,PDC-S05_WP_220413105.1, 1, 2e-14, 0.192, 0.816 | PDLC04868,PDC-S05_WP_205747975.1, 1, 3.5e-107, 0.856, 0.94 | PDLC04845,PDC-S05_WP_210384770.1, 1, 2.2e-20, 0.311, 0.607 | PDLC04845,PDC-S05_WP_210384770.1, 2, 75, 0.1, 0.178 | PDLC04845,PDC-S05_WP_210384770.1, 3, 48, 0.061, 0.115 | PDLC04874,PDC-S05_WP_205904899.1, 1, 7.5e-35, 0.35, 0.745 | PDLC04854,PDC-S05_WP_190995815.1, 1, 6.8e-51, 0.478, 0.807 | PDLC04865,PDC-S05_WP_206196814.1, 1, 1.3e-21, 0.236, 0.956 | PDLC04880,PDC-S05_WP_050949286.1, 1, 9.3e-10, 0.128, 0.873 | PDLC04861,PDC-S05_WP_205729986.1, 1, 5e-28, 0.208, 0.928 | PDLC04853,PDC-S05_WP_228444512.1, 1, 9.8e-130, 0.892, 0.946 | PDLC04855,PDC-S05_WP_179358254.1, 1, 1.1e-11, 0.15, 0.659 | PDLC04879,PDC-S05_WP_091962608.1, 1, 3.9e-38, 0.339, 0.428 | PDLC04885,PDC-S05_WP_002697025.1, 1, 1.7e-27, 0.267, 0.891 | PDLC04867,PDC-S05_WP_204355478.1, 1, 5.6e-20, 0.219, 0.871 | PDLC04858,PDC-S05_WP_065233724.1, 1, 1.1e-38, 0.347, 0.899 | PDLC04847,PDC-S05_WP_224134658.1, 1, 2.7e-30, 0.242, 0.856 | PDLC04881,PDC-S05_WP_108603569.1, 1, 2.2e-20, 0.2, 0.902 | PDLC04860,PDC-S05_WP_055170183.1, 1, 1.4e-14, 0.178, 0.454 | PDLC04848,PDC-S05_WP_138764285.1, 1, 2.6e-39, 0.386, 0.485 | PDLC04852,PDC-S05_WP_110807286.1, 1, 1.8e-138, 0.936, 0.98 | PDLC04859,PDC-S05_WP_215891945.1, 1, 1.4e-20, 0.203, 0.714 | PDLC04876,PDC-S05_WP_205197604.1, 1, 6.5e-65, 0.447, 0.943 | PDLC04857,PDC-S05_WP_200872712.1, 1, 6.1e-10, 0.2, 0.393","PDLC04852, PDC-S05_WP_110807286.1, 1.8e-138, 0.936, 0.98 | PDLC04853, PDC-S05_WP_228444512.1, 9.8e-130, 0.892, 0.946 | PDLC04851, PDC-S05_WP_020395932.1, 3.7e-121, 0.883, 0.944 | PDLC04864, PDC-S05_WP_222427554.1, 4.3e-109, 0.719, 0.931 | PDLC04868, PDC-S05_WP_205747975.1, 3.5e-107, 0.856, 0.94"
3,JBEGEE010000002.1,RM_type_I,JBEGEE010000002.1_7,PDLC03029,MTase_I_00012,MTase_I,6.299999999999997e-266,7.099999999999997e-266,0.995,0.995,7422,9608,-,-,7,161,"PDLC03028,MTase_I_00011, 1, 1.2e-30, 0.645, 0.362 | PDLC03031,MTase_I_00014, 1, 9.9e-44, 0.647, 0.556 | PDLC03021,MTase_I_00004, 1, 5.5e-31, 0.469, 0.633 | PDLC03020,MTase_I_00003, 1, 17, 0.045, 0.08 | PDLC03020,MTase_I_00003, 2, 1.1e-13, 0.362, 0.607 | PDLC03038,MTase_I_00021, 1, 1.5e-28, 0.588, 0.438 | PDLC03029,MTase_I_00012, 1, 7.1e-266, 0.995, 0.995 | PDLC03027,MTase_I_00010, 1, 140, 0.04, 0.036 | PDLC03027,MTase_I_00010, 2, 1.9e-38, 0.413, 0.341 | PDLC03018,MTase_I_00001, 1, 0.0021, 0.118, 0.097 | PDLC03018,MTase_I_00001, 2, 3.1, 0.04, 0.039 | PDLC03039,MTase_I_00022, 1, 4.1e-26, 0.46, 0.432 | PDLC03036,MTase_I_00019, 1, 4.2e-13, 0.373, 0.398 | PDLC03035,MTase_I_00018, 1, 4.4e-31, 0.447, 0.456 | PDLC03022,MTase_I_00005, 1, 2.2e-39, 0.608, 0.504 | PDLC03026,MTase_I_00009, 1, 6.8e-29, 0.469, 0.647 | PDLC03033,MTase_I_00016, 1, 3.8e-23, 0.425, 0.536 | PDLC03025,MTase_I_00008, 1, 1.1e-16, 0.395, 0.459 | PDLC03019,MTase_I_00002, 1, 16, 0.051, 0.04 | PDLC03019,MTase_I_00002, 2, 3.9e-29, 0.402, 0.282 | PDLC03030,MTase_I_00013, 1, 0.011, 0.092, 0.109 | PDLC03030,MTase_I_00013, 2, 610, 0.03, 0.033 | PDLC03032,MTase_I_00015, 1, 7.4e-26, 0.425, 0.284","PDLC03029, MTase_I_00012, 7.1e-266, 0.995, 0.995 | PDLC03031, MTase_I_00014, 9.9e-44, 0.647, 0.556 | PDLC03022, MTase_I_00005, 2.2e-39, 0.608, 0.504 | PDLC03027, MTase_I_00010, 1.9e-38, 0.413, 0.341 | PDLC03035, MTase_I_00018, 4.4e-31, 0.447, 0.456"
4,JBEGEE010000002.1,argonaute_type_I,JBEGEE010000002.1_68,PDLC02419,SIR2-PNTD1-PNTD2,Aga_SIR2-PNTD1-PNTD2,9.299999999999996e-214,1.1999999999999995e-213,0.952,0.993,78443,80308,+,-,68,161,"PDLC02401,pAgo-associated_WP_005988489.1, 1, 7.7e-209, 0.908, 0.992 | PDLC02402,pAgo-associated_WP_028057923.1, 1, 3.8e-25, 0.449, 0.309 | PDLC02420,pAgo_WP_022787370.1, 1, 3.2e-60, 0.695, 0.415 | PDLC02420,pAgo_WP_022787370.1, 2, 250, 0.042, 0.026 | PDLC02419,SIR2-PNTD1-PNTD2, 1, 1.2e-213, 0.952, 0.993 | PDLC02418,SIR2-Kinase-PNTD1-PNTD2, 1, 1.9e-08, 0.185, 0.153","PDLC02419, SIR2-PNTD1-PNTD2, 1.2e-213, 0.952, 0.993 | PDLC02401, pAgo-associated_WP_005988489.1, 7.7e-209, 0.908, 0.992 | PDLC02420, pAgo_WP_022787370.1, 3.2e-60, 0.695, 0.415 | PDLC02402, pAgo-associated_WP_028057923.1, 3.8e-25, 0.449, 0.309 | PDLC02418, SIR2-Kinase-PNTD1-PNTD2, 1.9e-08, 0.185, 0.153"
4,JBEGEE010000002.1,argonaute_type_I,JBEGEE010000002.1_69,PDLC02377,pAgo_WP_100483095.1,pAgo_I,5.599999999999998e-207,6.299999999999997e-207,0.986,0.996,80308,81756,+,-,69,161,"PDLC02420,pAgo_WP_022787370.1, 1, 3.2e-93, 0.969, 0.455 | PDLC02377,pAgo_WP_100483095.1, 1, 6.3e-207, 0.986, 0.996 | PDLC02378,pAgo_WP_070666724.1, 1, 1.6e-08, 0.226, 0.207 | PDLC02378,pAgo_WP_070666724.1, 2, 1.8e-35, 0.621, 0.576 | PDLC02376,pAgo_WP_068133589.1, 1, 3.5e-66, 0.971, 0.991","PDLC02377, pAgo_WP_100483095.1, 6.3e-207, 0.986, 0.996 | PDLC02420, pAgo_WP_022787370.1, 3.2e-93, 0.969, 0.455 | PDLC02376, pAgo_WP_068133589.1, 3.5e-66, 0.971, 0.991 | PDLC02378, pAgo_WP_070666724.1, 1.8e-35, 0.621, 0.576"
5,JBEGEE010000002.1,pycsar_effector,JBEGEE010000002.1_86,PDLC00731,Effector_00069,Effector,9.699999999999997e-129,1.0999999999999997e-128,0.99,0.984,95058,95969,+,-,86,161,"PDLC00730,Effector_00068, 1, 3.2e-26, 0.461, 0.472 | PDLC00731,Effector_00069, 1, 1.1e-128, 0.99, 0.984 | PDLC02371,Pyc_TIR, 1, 2.5e-126, 0.99, 0.997 | PDLC00732,Effector_00070, 1, 7.5e-114, 0.99, 0.993 | PDLC00734,Effector_00072, 1, 2.8e-11, 0.401, 0.34 | PDLC00729,Effector_00067, 1, 1.5e-28, 0.464, 0.435","PDLC00731, Effector_00069, 1.1e-128, 0.99, 0.984 | PDLC02371, Pyc_TIR, 2.5e-126, 0.99, 0.997 | PDLC00732, Effector_00070, 7.5e-114, 0.99, 0.993 | PDLC00729, Effector_00067, 1.5e-28, 0.464, 0.435 | PDLC00730, Effector_00068, 3.2e-26, 0.461, 0.472"
5,JBEGEE010000002.1,pycsar_effector,JBEGEE010000002.1_87,PDLC00766,Cyclase_00006,PycC,1.2999999999999997e-98,1.3999999999999998e-98,0.987,0.991,95973,96671,+,-,87,161,"PDLC02368,PycC_CladeC, 1, 3.6e-18, 0.785, 0.769 | PDLC02367,PycC_CladeB, 1, 1.6e-91, 0.983, 0.991 | PDLC00762,Cyclase_00002, 1, 1.1e-14, 0.708, 0.341 | PDLC02370,PycC_CladeE, 1, 5.9e-07, 0.567, 0.403 | PDLC00763,Cyclase_00003, 1, 1.3e-18, 0.854, 0.78 | PDLC00765,Cyclase_00005, 1, 2.7e-12, 0.717, 0.356 | PDLC02366,PycC_CladeA, 1, 6.6e-17, 0.712, 0.352 | PDLC02369,PycC_CladeD, 1, 7.3e-26, 0.725, 0.673 | PDLC00734,Effector_00072, 1, 0.0015, 0.558, 0.342 | PDLC00766,Cyclase_00006, 1, 1.4e-98, 0.987, 0.991 | PDLC00761,Cyclase_00001, 1, 0.00018, 0.678, 0.374 | PDLC00764,Cyclase_00004, 1, 1.6e-05, 0.562, 0.307","PDLC00766, Cyclase_00006, 1.4e-98, 0.987, 0.991 | PDLC02367, PycC_CladeB, 1.6e-91, 0.983, 0.991 | PDLC02369, PycC_CladeD, 7.3e-26, 0.725, 0.673 | PDLC00763, Cyclase_00003, 1.3e-18, 0.854, 0.78 | PDLC02368, PycC_CladeC, 3.6e-18, 0.785, 0.769"
7,JBEGEE010000030.1,PDC-S46,JBEGEE010000030.1_9,PDLC05023,PDC-S46_WP_094381220.1,PDC-S46,3.0999999999999983e-271,3.499999999999998e-271,0.994,0.994,7641,9797,-,-,9,49,"PDLC05023,PDC-S46_WP_094381220.1, 1, 3.5e-271, 0.994, 0.994","PDLC05023, PDC-S46_WP_094381220.1, 3.5e-271, 0.994, 0.994"
6,JBEGEE010000030.1,HEC-09,JBEGEE010000030.1_13,PDLC04163,HEC-09_WP_196893758.1,HEC-09,7.7e-23,1.1e-21,0.715,0.911,11766,12722,-,-,13,49,"PDLC04163,HEC-09_WP_196893758.1, 1, 1.1e-21, 0.715, 0.911","PDLC04163, HEC-09_WP_196893758.1, 1.1e-21, 0.715, 0.911"
