seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUG010000067.1	3601	No terminal repeats	5	11	1.0000	NA	0	2.5047	NA	NA
JAYIUG010000049.1	20924	No terminal repeats	16	11	0.9999	NA	3	8.4540	B_traI;T_virB6;T_virB6	NA
JAYIUG010000055.1	10705	No terminal repeats	7	11	0.9999	NA	0	3.4237	NA	NA
JAYIUG010000058.1	9199	No terminal repeats	12	11	0.9999	NA	0	2.1498	NA	NA
JAYIUG010000052.1	12824	No terminal repeats	13	11	0.9998	NA	1	2.2177	NA	NA
JAYIUG010000054.1	11736	No terminal repeats	12	11	0.9987	NA	0	2.8532	NA	NA
JAYIUG010000036.1	55442	No terminal repeats	47	11	0.9986	NA	2	0.2581	NA	NA
JAYIUG010000030.1	64553	No terminal repeats	50	11	0.9964	NA	1	1.3461	B_traH	NF012174
JAYIUG010000048.1	23894	No terminal repeats	14	11	0.9936	NA	0	1.2991	NA	NA
JAYIUG010000022.1	79587	No terminal repeats	71	11	0.9599	NA	0	1.1458	NA	NF000496
