seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRV010000035.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIRV010000036.1	27992	No terminal repeats	30	11	1.0000	NA	1	11.7221	NA	NA
JAYIRV010000032.1	48349	DTR	58	11	0.9999	NA	11	20.4931	I_traV;T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAYIRV010000051.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIRV010000048.1	5554	No terminal repeats	8	11	0.9998	NA	0	0.3559	NA	NA
JAYIRV010000050.1	3640	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAYIRV010000039.1	15182	No terminal repeats	12	11	0.9981	NA	0	1.2466	NA	NA
JAYIRV010000052.1	3061	No terminal repeats	3	11	0.9964	NA	2	2.6906	T_virB6;virb4	NA
JAYIRV010000045.1	7637	No terminal repeats	6	11	0.9565	NA	0	0.3254	NA	NA
JAYIRV010000034.1	33266	No terminal repeats	28	11	0.7956	NA	0	3.0122	NA	NA
