seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVH010000041.1	40579	No terminal repeats	40	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIVH010000052.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIVH010000042.1	38427	No terminal repeats	43	11	1.0000	NA	10	20.0587	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIVH010000058.1	8475	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIVH010000065.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIVH010000061.1	7018	No terminal repeats	10	11	0.9991	NA	0	0.7327	NA	NA
JAYIVH010000066.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYIVH010000044.1	36746	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAYIVH010000048.1	27384	No terminal repeats	26	11	0.9872	NA	0	1.6063	NA	NA
JAYIVH010000057.1	9649	No terminal repeats	7	11	0.9811	NA	0	0.2071	NA	NA
