JAUIOQ010000014.1_tRNA1_Gln	64728	64802
JAUIOQ010000014.1_tRNA2_Met	64857	64933
JAUIOQ010000015.1_tRNA1_Ser	14809	14898
JAUIOQ010000016.1_tRNA1_Arg	101769	101845
JAUIOQ010000016.1_tRNA2_Arg	101942	102018
JAUIOQ010000001.1_tRNA1_Ala	84936	85011
JAUIOQ010000001.1_tRNA2_Pro	168669	168745
JAUIOQ010000001.1_tRNA3_Glu	264021	264096
JAUIOQ010000001.1_tRNA4_Ala	264150	264225
JAUIOQ010000001.1_tRNA5_Glu	264973	265048
JAUIOQ010000001.1_tRNA6_Ala	265096	265171
JAUIOQ010000038.1_tRNA1_Leu	308	392
JAUIOQ010000008.1_tRNA1_???	108123	108195
