seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINQ010000088.1	1235	No terminal repeats	1	11	1.0000	NA	1	1.7183	NA	NA
JAUINQ010000093.1	1111	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINQ010000074.1	5660	No terminal repeats	8	11	1.0000	NA	0	0.8501	NA	NA
JAUINQ010000051.1	21068	No terminal repeats	20	11	1.0000	NA	0	9.9257	NA	NA
JAUINQ010000061.1	10222	No terminal repeats	11	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAUINQ010000078.1	3819	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUINQ010000075.1	4971	ITR	8	11	0.9999	NA	0	5.0964	G_tfc18;G_tfc19	NA
JAUINQ010000070.1	6454	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAUINQ010000066.1	8044	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAUINQ010000047.1	26086	No terminal repeats	27	11	0.9998	NA	0	1.3797	NA	NA
JAUINQ010000106.1	541	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUINQ010000081.1	2518	No terminal repeats	2	11	0.9998	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAUINQ010000048.1	24084	No terminal repeats	21	11	0.9986	NA	0	3.3335	NA	NA
JAUINQ010000067.1	7752	No terminal repeats	6	11	0.9562	NA	0	0.8983	NA	NA
JAUINQ010000050.1	23166	No terminal repeats	23	11	0.9528	NA	0	2.1522	NA	NA
JAUINQ010000063.1	9651	No terminal repeats	7	11	0.9496	NA	0	0.2071	NA	NA
JAUINQ010000076.1	4621	No terminal repeats	4	11	0.8588	NA	0	0.3163	NA	NA
JAUINQ010000064.1	8824	No terminal repeats	7	11	0.7936	NA	0	0.3254	NA	NA
JAUINQ010000038.1	45582	No terminal repeats	44	11	0.7526	NA	1	0.3168	NA	NA
