seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAUIQB010000001.1	269	3	0	0	11	0.3097	0.8562	0.3086	0.0000	0.6914	0.0000	0.0967	0.3160	0.0335	0.0372	0.0037	0.0000	0.0186	0.0000	0.0149	0.4461	0.0409	0.0335	0.8054	0.5438	0.0000	0.0000	0.0000	0.0000	0.0149	69.3891	-116.2984	-328.1558
JAUIQB010000002.1	216	5	0	0	11	0.2558	0.8621	0.3056	0.0000	0.6944	0.0000	0.0602	0.2685	0.0324	0.0556	0.0000	0.0046	0.0231	0.0000	0.0185	0.3611	0.0602	0.0417	0.8015	0.5580	0.0000	0.0000	0.0000	0.0000	0.0000	29.1192	-73.4941	-228.1636
JAUIQB010000003.1	149	0	0	0	11	0.2770	0.8844	0.3020	0.0000	0.6980	0.0000	0.0201	0.3826	0.0268	0.0604	0.0000	0.0000	0.0067	0.0067	0.0268	0.4295	0.0604	0.0403	0.7735	0.6216	0.0000	0.0000	0.0000	0.0000	0.0067	10.7085	-37.6685	-198.4099
JAUIQB010000004.1	155	1	0	0	11	0.3636	0.8683	0.3548	0.0000	0.6452	0.0000	0.0968	0.3613	0.0323	0.0452	0.0000	0.0000	0.0065	0.0000	0.0000	0.4903	0.0452	0.0065	0.8173	0.5710	0.0000	0.0000	0.0000	0.0000	0.0000	48.7911	-59.0065	-217.6931
JAUIQB010000005.1	151	4	1	1	11	0.3400	0.8697	0.3311	0.0000	0.6689	0.0000	0.0199	0.2715	0.0265	0.0397	0.0066	0.0000	0.0132	0.0066	0.0000	0.3179	0.0464	0.0199	0.7814	0.5978	0.0000	0.0000	0.0000	0.0000	0.0000	18.4260	-36.0405	-146.7044
JAUIQB010000006.1	155	2	2	0	11	0.3312	0.8631	0.2000	0.0000	0.8000	0.0000	0.0129	0.1226	0.0129	0.0968	0.0258	0.0065	0.0065	0.0000	0.0194	0.1484	0.1290	0.0258	0.5951	0.6575	0.0000	0.0000	0.0000	0.7939	0.0000	-11.0245	-6.5506	-106.3953
JAUIQB010000007.1	137	0	1	1	11	0.3750	0.8066	0.2701	0.0000	0.7299	0.0000	0.0365	0.3285	0.0292	0.0365	0.0073	0.0000	0.0438	0.0000	0.0219	0.3942	0.0438	0.0657	0.7674	0.5939	0.0000	0.0000	0.0000	0.0000	0.0000	13.1903	-50.2283	-154.4128
JAUIQB010000008.1	143	1	0	0	11	0.2746	0.8822	0.3077	0.0000	0.6923	0.0000	0.0769	0.3287	0.0280	0.0210	0.0210	0.0000	0.0000	0.0000	0.0000	0.4336	0.0420	0.0000	0.8019	0.5975	0.0000	0.0000	0.0000	0.0000	0.0000	33.1160	-40.4531	-178.6145
JAUIQB010000009.1	148	1	0	0	11	0.2857	0.8392	0.2635	0.0000	0.7365	0.0000	0.0473	0.2838	0.0135	0.0338	0.0068	0.0000	0.0135	0.0000	0.0203	0.3446	0.0405	0.0338	0.7795	0.5858	0.0000	0.0000	0.0000	0.0000	0.0000	18.9891	-41.0119	-147.2703
JAUIQB010000010.1	151	25	1	1	11	0.2400	0.8382	0.2517	0.0000	0.7483	0.0000	0.1589	0.2649	0.0596	0.0199	0.0066	0.0000	0.0066	0.0132	0.0199	0.4834	0.0265	0.0397	0.8940	0.2996	0.0000	0.0000	0.0000	0.0000	0.0066	61.2984	-92.8783	-172.3904
