JAYITY010000001.1_tRNA1_???	279864	279936
JAYITY010000010.1_tRNA1_Arg	99032	99108
JAYITY010000010.1_tRNA2_Arg	99205	99281
JAYITY010000010.1_tRNA3_Glu	139468	139542
JAYITY010000012.1_tRNA1_Ser	11781	11870
JAYITY010000018.1_tRNA1_Met	255	330
JAYITY010000003.1_tRNA1_Phe	91582	91657
JAYITY010000003.1_tRNA2_Pro	120881	120957
JAYITY010000003.1_tRNA3_Val	157706	157780
JAYITY010000003.1_tRNA4_Asn	160633	160709
JAYITY010000003.1_tRNA5_Met	189492	189568
JAYITY010000003.1_tRNA6_Leu	204708	204792
JAYITY010000004.1_tRNA1_Gly	29766	29841
JAYITY010000004.1_tRNA2_Cys	29922	29995
JAYITY010000004.1_tRNA3_Gly	30065	30140
JAYITY010000004.1_tRNA4_Leu	70548	70634
JAYITY010000005.1_tRNA1_Leu	159186	159272
JAYITY010000008.1_tRNA1_Thr	172222	172297
