seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIMZ010000050.1	15915	No terminal repeats	16	11	1.0000	NA	4	11.4872	NA	NA
JAYIMZ010000052.1	12488	No terminal repeats	19	11	1.0000	NA	0	6.2553	NA	NA
JAYIMZ010000056.1	8960	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIMZ010000063.1	5770	No terminal repeats	5	11	1.0000	NA	3	3.4404	T_virB5;T_virB3;T_virB2	NA
JAYIMZ010000047.1	18457	No terminal repeats	13	11	0.9999	NA	0	3.5284	NA	NA
JAYIMZ010000051.1	14170	No terminal repeats	11	11	0.9998	NA	1	2.5353	NA	NA
JAYIMZ010000054.1	10313	No terminal repeats	13	11	0.9997	NA	4	4.1174	T_virB10;T_virB9;T_virB8;T_virB6	NA
JAYIMZ010000035.1	45560	No terminal repeats	36	11	0.9992	NA	0	3.3434	NA	NA
JAYIMZ010000041.1	35536	No terminal repeats	31	11	0.9985	NA	0	2.8653	NA	NA
JAYIMZ010000055.1	9570	No terminal repeats	7	11	0.9603	NA	0	0.2071	NA	NA
