JAYIPJ010000002.1_tRNA1_Gly	5434	5509
JAYIPJ010000002.1_tRNA2_Cys	5590	5663
JAYIPJ010000002.1_tRNA3_Gly	5733	5808
JAYIPJ010000002.1_tRNA4_Leu	46209	46295
JAYIPJ010000002.1_tRNA5_Phe	396008	396083
JAYIPJ010000002.1_tRNA6_Pro	425298	425374
JAYIPJ010000008.1_tRNA1_Lys	85442	85517
JAYIPJ010000009.1_tRNA1_Thr	27258	27333
JAYIPJ010000010.1_tRNA1_Ser	11865	11954
JAYIPJ010000014.1_tRNA1_Met	460	535
JAYIPJ010000015.1_tRNA1_Gln	72987	73061
JAYIPJ010000015.1_tRNA2_Met	73116	73192
JAYIPJ010000018.1_tRNA1_Arg	95762	95838
JAYIPJ010000018.1_tRNA2_Arg	95935	96011
JAYIPJ010000023.1_tRNA1_Gly	10934	11007
JAYIPJ010000024.1_tRNA1_???	23800	23872
