seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYISF010000061.1	3528	No terminal repeats	5	11	0.9999	NA	0	1.7183	NA	NA
JAYISF010000045.1	16206	No terminal repeats	12	11	0.9999	NA	0	2.2605	NA	NA
JAYISF010000063.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYISF010000013.1	127072	No terminal repeats	117	11	0.9998	NA	1	6.3057	MOBQ	NF000496
JAYISF010000060.1	3642	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAYISF010000033.1	44449	No terminal repeats	36	11	0.9995	NA	1	5.8325	NA	NA
JAYISF010000062.1	3414	No terminal repeats	3	11	0.9989	NA	0	1.6693	NA	NA
JAYISF010000064.1	2523	No terminal repeats	3	11	0.9975	NA	2	2.6906	T_virB6;virb4	NA
JAYISF010000037.1	34864	No terminal repeats	25	11	0.9910	NA	1	1.5525	NA	NA
JAYISF010000053.1	7280	No terminal repeats	11	11	0.9859	NA	0	1.1627	NA	NA
JAYISF010000041.1	25374	No terminal repeats	23	11	0.9730	NA	0	1.1274	NA	NA
JAYISF010000046.1	14821	No terminal repeats	12	11	0.7244	NA	0	0.5815	NA	NF033135
