system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,RRXC01000009.1,HEC-01,RRXC01000009.1_22,PDLC04210,HEC-01B_WP_071536491.1,HEC-01B,1e-14,1.5e-14,0.688,0.664,29192,29836,-,-,22,37,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.0078, 0.298, 0.302 | PDLC04191,HEC-01B_WP_108373334.1, 2, 450, 0.116, 0.135 | PDLC04197,HEC-01B_WP_138974980.1, 1, 350, 0.07, 0.078 | PDLC04197,HEC-01B_WP_138974980.1, 2, 0.00029, 0.447, 0.448 | PDLC04205,HEC-01B_WP_210225848.1, 1, 0.001, 0.344, 0.347 | PDLC04210,HEC-01B_WP_071536491.1, 1, 1.5e-14, 0.688, 0.664 | PDLC04211,HEC-01B_WP_079384264.1, 1, 0.0095, 0.377, 0.509 | PDLC04185,HEC-01B_WP_225908638.1, 1, 0.77, 0.149, 0.17 | PDLC04185,HEC-01B_WP_225908638.1, 2, 36, 0.149, 0.176 | PDLC04212,HEC-01B_WP_101726552.1, 1, 0.011, 0.66, 0.653 | PDLC04206,HEC-01B_WP_118569729.1, 1, 0.034, 0.265, 0.26","PDLC04210, HEC-01B_WP_071536491.1, 1.5e-14, 0.688, 0.664 | PDLC04197, HEC-01B_WP_138974980.1, 0.00029, 0.447, 0.448 | PDLC04205, HEC-01B_WP_210225848.1, 0.001, 0.344, 0.347 | PDLC04191, HEC-01B_WP_108373334.1, 0.0078, 0.298, 0.302 | PDLC04211, HEC-01B_WP_079384264.1, 0.0095, 0.377, 0.509"
1,RRXC01000009.1,HEC-01,RRXC01000009.1_23,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,9.099999999999998e-95,1.0999999999999999e-94,0.899,0.929,29833,31251,-,-,23,37,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 8.2e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.8e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 3.7e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00027, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 2.3e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.118, 0.122 | PDLC04179,HEC-01A_WP_123852116.1, 2, 1.4e-08, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 1.1e-94, 0.899, 0.929 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.2e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.2e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.6e-13, 0.414, 0.468 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0036, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 2.9e-19, 0.319, 0.356 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.5e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 3.3e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 6.1e-07, 0.123, 0.143 | PDLC04178,HEC-01A_WP_002628442.1, 2, 7.1e-22, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.09, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 2.3e-12, 0.366, 0.418","PDLC04184, HEC-01A_WP_097318232.1, 1.1e-94, 0.899, 0.929 | PDLC04182, HEC-01A_WP_105482478.1, 2.3e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 3.7e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 7.1e-22, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 2.9e-19, 0.319, 0.356"
3,RRXC01000035.1,PDC-M35,RRXC01000035.1_2,PDLC04593,PDC-M35A_WP_218031253.1,PDC-M35A,1.5999999999999998e-88,1.8999999999999995e-88,0.758,0.977,705,1535,+,-,2,21,"PDLC04593,PDC-M35A_WP_218031253.1, 1, 1.9e-88, 0.758, 0.977","PDLC04593, PDC-M35A_WP_218031253.1, 1.9e-88, 0.758, 0.977"
3,RRXC01000035.1,PDC-M35,RRXC01000035.1_3,PDLC04595,PDC-M35B_WP_204703291.1,PDC-M35B,1.0999999999999998e-54,1.1999999999999999e-54,0.954,0.953,1538,1993,+,-,3,21,"PDLC04595,PDC-M35B_WP_204703291.1, 1, 1.2e-54, 0.954, 0.953 | PDLC04596,PDC-M35B_WP_205199555.1, 1, 2.7e-12, 0.842, 0.759 | PDLC04594,PDC-M35B_WP_055244538.1, 1, 2.5e-43, 0.934, 0.946","PDLC04595, PDC-M35B_WP_204703291.1, 1.2e-54, 0.954, 0.953 | PDLC04594, PDC-M35B_WP_055244538.1, 2.5e-43, 0.934, 0.946 | PDLC04596, PDC-M35B_WP_205199555.1, 2.7e-12, 0.842, 0.759"
2,RRXC01000035.1,AbiD,RRXC01000035.1_15,PDLC02344,AbiD,AbiD,5.799999999999999e-64,6.499999999999999e-64,0.977,0.982,13059,13979,-,-,15,21,"PDLC02344,AbiD, 1, 6.5e-64, 0.977, 0.982","PDLC02344, AbiD, 6.5e-64, 0.977, 0.982"
4,RRXC01000037.1,PDC-M03,RRXC01000037.1_85,PDLC04344,PDC-M03A_WP_148311240.1,PDC-M03A,2.1999999999999997e-85,2.5999999999999995e-85,0.931,0.774,92498,93232,+,-,85,87,"PDLC04337,PDC-M03A_WP_211959720.1, 1, 2.8e-25, 0.637, 0.656 | PDLC04344,PDC-M03A_WP_148311240.1, 1, 2.6e-85, 0.931, 0.774 | PDLC04338,PDC-M03A_WP_186572779.1, 1, 3e-35, 0.853, 0.523 | PDLC04341,PDC-M03A_WP_089725102.1, 1, 2.5e-58, 0.869, 0.752 | PDLC04342,PDC-M03A_WP_095795207.1, 1, 2.5e-54, 0.927, 0.776 | PDLC04339,PDC-M03A_WP_143482249.1, 1, 2.8e-07, 0.257, 0.218 | PDLC04339,PDC-M03A_WP_143482249.1, 2, 1.7e-09, 0.176, 0.147 | PDLC04345,PDC-M03A_WP_170195461.1, 1, 1.6e-41, 0.89, 0.748 | PDLC04340,PDC-M03A_WP_027723948.1, 1, 5.5e-34, 0.824, 0.664 | PDLC04343,PDC-M03A_WP_212367596.1, 1, 4.8e-31, 0.845, 0.568","PDLC04344, PDC-M03A_WP_148311240.1, 2.6e-85, 0.931, 0.774 | PDLC04341, PDC-M03A_WP_089725102.1, 2.5e-58, 0.869, 0.752 | PDLC04342, PDC-M03A_WP_095795207.1, 2.5e-54, 0.927, 0.776 | PDLC04345, PDC-M03A_WP_170195461.1, 1.6e-41, 0.89, 0.748 | PDLC04338, PDC-M03A_WP_186572779.1, 3e-35, 0.853, 0.523"
4,RRXC01000037.1,PDC-M03,RRXC01000037.1_86,PDLC04347,PDC-M03B_WP_156391106.1,PDC-M03B,2.0999999999999996e-80,2.4999999999999996e-80,0.963,0.98,93369,94103,+,-,86,87,"PDLC04350,PDC-M03B_WP_211959721.1, 1, 3.7e-38, 0.869, 0.761 | PDLC04347,PDC-M03B_WP_156391106.1, 1, 2.5e-80, 0.963, 0.98 | PDLC04352,PDC-M03B_WP_159721333.1, 1, 9.4e-26, 0.89, 0.884 | PDLC04349,PDC-M03B_WP_127064912.1, 1, 9.3e-24, 0.771, 0.832 | PDLC04346,PDC-M03B_WP_170319402.1, 1, 4e-61, 0.771, 0.752 | PDLC04351,PDC-M03B_WP_109690396.1, 1, 8.1e-08, 0.604, 0.584 | PDLC04348,PDC-M03B_WP_214099834.1, 1, 7.1e-67, 0.951, 0.956","PDLC04347, PDC-M03B_WP_156391106.1, 2.5e-80, 0.963, 0.98 | PDLC04348, PDC-M03B_WP_214099834.1, 7.1e-67, 0.951, 0.956 | PDLC04346, PDC-M03B_WP_170319402.1, 4e-61, 0.771, 0.752 | PDLC04350, PDC-M03B_WP_211959721.1, 3.7e-38, 0.869, 0.761 | PDLC04352, PDC-M03B_WP_159721333.1, 9.4e-26, 0.89, 0.884"
5,RRXC01000042.1,SoFic,RRXC01000042.1_33,PDLC03963,SoFic__SoFic,SoFic,4.2e-123,5.3999999999999995e-123,0.898,0.958,31725,32873,+,-,33,108,"PDLC03963,SoFic__SoFic, 1, 5.4e-123, 0.898, 0.958","PDLC03963, SoFic__SoFic, 5.4e-123, 0.898, 0.958"
6,RRXC01000049.1,retron_I-C,RRXC01000049.1_5,PDLC02968,retron_I-C3,RT-Toprim_I-C,2.3999999999999997e-100,2.9999999999999996e-100,0.94,0.975,3180,4874,-,-,5,6,"PDLC02965,retron_type_I_C3_RT_typeIC3, 1, 9.3e-100, 0.94, 0.975 | PDLC02966,retron_I-C1, 1, 4.8e-92, 0.637, 0.637 | PDLC02967,retron_I-C2, 1, 5.5e-78, 0.628, 0.636 | PDLC02968,retron_I-C3, 1, 3e-100, 0.94, 0.975 | PDLC02964,retron_type_I_C2_RT_typeIC2, 1, 5.6e-75, 0.473, 0.484 | PDLC02964,retron_type_I_C2_RT_typeIC2, 2, 8.3, 0.037, 0.038 | PDLC02963,retron_type_I_C1_RT_typeIC1, 1, 2.2e-90, 0.635, 0.659","PDLC02968, retron_I-C3, 3e-100, 0.94, 0.975 | PDLC02965, retron_type_I_C3_RT_typeIC3, 9.3e-100, 0.94, 0.975 | PDLC02966, retron_I-C1, 4.8e-92, 0.637, 0.637 | PDLC02963, retron_type_I_C1_RT_typeIC1, 2.2e-90, 0.635, 0.659 | PDLC02967, retron_I-C2, 5.5e-78, 0.628, 0.636"
7,RRXC01000049.1,retron_XII,RRXC01000049.1_5,PDLC02961,retron_type_XII_RT_typeXII,RT-TIR_XII,4.4999999999999986e-150,5.499999999999998e-150,0.906,0.975,3180,4874,-,-,5,6,"PDLC02961,retron_type_XII_RT_typeXII, 1, 5.5e-150, 0.906, 0.975 | PDLC02962,retron_XII, 1, 7.6e-149, 0.975, 0.977","PDLC02961, retron_type_XII_RT_typeXII, 5.5e-150, 0.906, 0.975 | PDLC02962, retron_XII, 7.6e-149, 0.975, 0.977"
8,RRXC01000051.1,SoFic,RRXC01000051.1_43,PDLC03963,SoFic__SoFic,SoFic,3.999999999999999e-109,4.799999999999999e-109,0.95,0.981,43110,44258,+,-,43,150,"PDLC03963,SoFic__SoFic, 1, 4.8e-109, 0.95, 0.981","PDLC03963, SoFic__SoFic, 4.8e-109, 0.95, 0.981"
9,RRXC01000054.1,PDC-S08,RRXC01000054.1_91,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,106428,107393,+,-,91,147,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
10,RRXC01000054.1,PDC-S55,RRXC01000054.1_93,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,2.8e-35,3.3999999999999997e-35,0.932,0.984,108170,108742,-,-,93,147,"PDLC05037,PDC-S55_WP_162277864.1, 1, 3.4e-35, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 3.4e-35, 0.932, 0.984"
12,RRXC01000055.1,RM_type_I,RRXC01000055.1_133,PDLC03041,REase_I_00002,REase_I,0,0,0.995,0.995,167921,171211,-,-,133,140,"PDLC03046,REase_I_00007, 1, 270, 0.057, 0.058 | PDLC03046,REase_I_00007, 2, 7.1e-17, 0.171, 0.21 | PDLC03046,REase_I_00007, 3, 2.9e-11, 0.063, 0.068 | PDLC03041,REase_I_00002, 1, 0, 0.995, 0.995 | PDLC03043,REase_I_00004, 1, 0.00096, 0.071, 0.236 | PDLC03045,REase_I_00006, 1, 310, 0.061, 0.062 | PDLC03045,REase_I_00006, 2, 3e-16, 0.186, 0.208 | PDLC03045,REase_I_00006, 3, 1.9e-06, 0.054, 0.062 | PDLC03044,REase_I_00005, 1, 6.2e-20, 0.141, 0.139 | PDLC03044,REase_I_00005, 2, 1.4e-72, 0.558, 0.605 | PDLC03040,REase_I_00001, 1, 4.4e-23, 0.197, 0.192 | PDLC03040,REase_I_00001, 2, 1.7e-78, 0.425, 0.46 | PDLC03048,REase_I_00009, 1, 1.2e-51, 0.573, 0.613","PDLC03041, REase_I_00002, 0, 0.995, 0.995 | PDLC03040, REase_I_00001, 1.7e-78, 0.425, 0.46 | PDLC03044, REase_I_00005, 1.4e-72, 0.558, 0.605 | PDLC03048, REase_I_00009, 1.2e-51, 0.573, 0.613 | PDLC03046, REase_I_00007, 7.1e-17, 0.171, 0.21"
