system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIWE010000005.1,DMS_other,JAYIWE010000005.1_1,PDLC02590,DrmC_00006,DrmC,2.5e-19,2.7e-19,0.967,0.67,3,185,-,-,1,155,"PDLC02590,DrmC_00006, 1, 2.7e-19, 0.967, 0.67","PDLC02590, DrmC_00006, 2.7e-19, 0.967, 0.67"
2,JAYIWE010000005.1,SoFic,JAYIWE010000005.1_2,PDLC03963,SoFic__SoFic,SoFic,7.099999999999999e-75,7.899999999999999e-75,0.987,0.607,251,934,+,-,2,155,"PDLC03963,SoFic__SoFic, 1, 7.9e-75, 0.987, 0.607","PDLC03963, SoFic__SoFic, 7.9e-75, 0.987, 0.607"
1,JAYIWE010000005.1,DMS_other,JAYIWE010000005.1_3,PDLC03960,Shango__SngC,SngC,2.1e-44,3e-44,0.423,0.494,1156,3651,+,-,3,155,"PDLC02895,DpdJ_00003, 1, 0.61, 0.075, 0.031 | PDLC02895,DpdJ_00003, 2, 0.044, 0.1, 0.04 | PDLC02575,DrmA_00009, 1, 34, 0.085, 0.09 | PDLC02575,DrmA_00009, 2, 0.0028, 0.067, 0.066 | PDLC02870,DpdF_00016, 1, 0.0022, 0.078, 0.114 | PDLC02870,DpdF_00016, 2, 1.5e-10, 0.174, 0.249 | PDLC02573,DrmA_00007, 1, 0.33, 0.058, 0.051 | PDLC02573,DrmA_00007, 2, 0.31, 0.054, 0.044 | PDLC02573,DrmA_00007, 3, 0.0066, 0.095, 0.079 | PDLC02863,DpdF_00009, 1, 0.00029, 0.078, 0.133 | PDLC02857,DpdF_00003, 1, 0.0074, 0.06, 0.053 | PDLC02857,DpdF_00003, 2, 2.1e-07, 0.101, 0.098 | PDLC02574,DrmA_00008, 1, 0.08, 0.077, 0.234 | PDLC02858,DpdF_00004, 1, 3.4, 0.108, 0.165 | PDLC02858,DpdF_00004, 2, 6.1e-05, 0.103, 0.177 | PDLC02859,DpdF_00005, 1, 1.5e-11, 0.416, 0.6 | PDLC02898,DpdJ_00006, 1, 27, 0.075, 0.128 | PDLC02898,DpdJ_00006, 2, 0.07, 0.058, 0.089 | PDLC02867,DpdF_00013, 1, 0.96, 0.144, 0.145 | PDLC02867,DpdF_00013, 2, 0.0054, 0.097, 0.095 | PDLC02855,DpdF_00001, 1, 0.00022, 0.145, 0.15 | PDLC02855,DpdF_00001, 2, 8.3e-05, 0.094, 0.095 | PDLC02893,DpdJ_00001, 1, 26, 0.071, 0.075 | PDLC02893,DpdJ_00001, 2, 0.11, 0.058, 0.051 | PDLC02893,DpdJ_00001, 3, 0.034, 0.058, 0.055 | PDLC02501,BrxHI_00002, 1, 2e-30, 0.421, 0.363 | PDLC02501,BrxHI_00002, 1, 2e-30, 0.421, 0.363 | PDLC02872,DpdF_00018, 1, 0.00012, 0.15, 0.151 | PDLC02872,DpdF_00018, 2, 7.8e-07, 0.096, 0.099 | PDLC02865,DpdF_00011, 1, 3.5e-15, 0.422, 0.219 | PDLC02569,DrmA_00003, 1, 0.0031, 0.059, 0.053 | PDLC02569,DrmA_00003, 2, 7.5e-10, 0.276, 0.214 | PDLC02571,DrmA_00005, 1, 0.52, 0.085, 0.055 | PDLC02571,DrmA_00005, 2, 2e-05, 0.076, 0.049 | PDLC03960,Shango__SngC, 1, 3e-44, 0.423, 0.494 | PDLC02868,DpdF_00014, 1, 8e-04, 0.139, 0.106 | PDLC02868,DpdF_00014, 2, 0.00041, 0.069, 0.053 | PDLC02897,DpdJ_00005, 1, 1.6e-14, 0.397, 0.222 | PDLC02862,DpdF_00008, 1, 3e-08, 0.385, 0.393 | PDLC02503,BrxHI_00004, 1, 4.1e-46, 0.407, 0.463 | PDLC02503,BrxHI_00004, 1, 4.1e-46, 0.407, 0.463 | PDLC02860,DpdF_00006, 1, 5.1e-05, 0.083, 0.126 | PDLC02861,DpdF_00007, 1, 2.6e-05, 0.083, 0.106 | PDLC02861,DpdF_00007, 2, 8.2e-06, 0.141, 0.18 | PDLC02570,DrmA_00004, 1, 4.9e-05, 0.09, 0.105 | PDLC02570,DrmA_00004, 2, 1.8e-14, 0.275, 0.275 | PDLC02896,DpdJ_00004, 1, 0.7, 0.065, 0.041 | PDLC02896,DpdJ_00004, 2, 1.7e-06, 0.097, 0.055 | PDLC02896,DpdJ_00004, 3, 0.0016, 0.049, 0.028 | PDLC02864,DpdF_00010, 1, 8.4e-09, 0.089, 0.115 | PDLC02864,DpdF_00010, 2, 1.5e-06, 0.144, 0.187","PDLC02503, BrxHI_00004, 4.1e-46, 0.407, 0.463 | PDLC02503, BrxHI_00004, 4.1e-46, 0.407, 0.463 | PDLC03960, Shango__SngC, 3e-44, 0.423, 0.494 | PDLC02501, BrxHI_00002, 2e-30, 0.421, 0.363 | PDLC02501, BrxHI_00002, 2e-30, 0.421, 0.363"
3,JAYIWE010000005.1,wadjet_other,JAYIWE010000005.1_143,PDLC00460,JetA1_00019,JetA,3.5999999999999987e-194,3.999999999999998e-194,0.994,0.996,176041,177510,+,-,143,155,"PDLC00464,JetA1_00023, 1, 9.3e-52, 0.971, 0.965 | PDLC00457,JetA1_00016, 1, 2.3e-91, 0.959, 0.977 | PDLC00452,JetA1_00011, 1, 1.2e-39, 0.961, 0.954 | PDLC00459,JetA1_00018, 1, 9.3e-25, 0.963, 0.947 | PDLC00460,JetA1_00019, 1, 4e-194, 0.994, 0.996 | PDLC00463,JetA1_00022, 1, 5e-20, 0.804, 0.711 | PDLC00455,JetA1_00014, 1, 9e-31, 0.886, 0.893 | PDLC00461,JetA1_00020, 1, 3e-61, 0.973, 0.965 | PDLC00465,JetA1_00024, 1, 2.4e-35, 0.947, 0.914 | PDLC00444,JetA1_00003, 1, 3.3e-47, 0.894, 0.916 | PDLC00447,JetA1_00006, 1, 6.9e-61, 0.978, 0.979","PDLC00460, JetA1_00019, 4e-194, 0.994, 0.996 | PDLC00457, JetA1_00016, 2.3e-91, 0.959, 0.977 | PDLC00461, JetA1_00020, 3e-61, 0.973, 0.965 | PDLC00447, JetA1_00006, 6.9e-61, 0.978, 0.979 | PDLC00464, JetA1_00023, 9.3e-52, 0.971, 0.965"
3,JAYIWE010000005.1,wadjet_other,JAYIWE010000005.1_144,PDLC00501,JetB1_00034,JetB,8.099999999999999e-111,8.999999999999998e-111,0.992,0.957,177497,178204,+,-,144,155,"PDLC00480,JetB1_00013, 1, 1e-09, 0.792, 0.781 | PDLC00488,JetB1_00021, 1, 2.3e-15, 0.818, 0.67 | PDLC00485,JetB1_00018, 1, 3.5e-59, 0.847, 0.84 | PDLC00477,JetB1_00010, 1, 3.4e-15, 0.725, 0.921 | PDLC00494,JetB1_00027, 1, 4e-06, 0.915, 0.641 | PDLC00496,JetB1_00029, 1, 1.8e-29, 0.881, 0.67 | PDLC00472,JetB1_00005, 1, 5.6e-37, 0.873, 0.87 | PDLC00468,JetB1_00001, 1, 8e-19, 0.644, 0.807 | PDLC00492,JetB1_00025, 1, 2.5e-06, 0.89, 0.721 | PDLC00473,JetB1_00006, 1, 1.9e-31, 0.78, 0.796 | PDLC00490,JetB1_00023, 1, 8.3e-09, 0.788, 0.805 | PDLC00476,JetB1_00009, 1, 4.8e-23, 0.814, 0.687 | PDLC00493,JetB1_00026, 1, 0.00019, 0.788, 0.667 | PDLC00499,JetB1_00032, 1, 1e-28, 0.784, 0.722 | PDLC00501,JetB1_00034, 1, 9e-111, 0.992, 0.957 | PDLC00487,JetB1_00020, 1, 5.9e-27, 0.703, 0.862 | PDLC00474,JetB1_00007, 1, 1.6e-23, 0.691, 0.802 | PDLC00481,JetB1_00014, 1, 3.9e-74, 0.852, 0.922 | PDLC00497,JetB1_00030, 1, 2.5e-31, 0.919, 0.857 | PDLC00495,JetB1_00028, 1, 3.1e-23, 0.881, 0.643 | PDLC00491,JetB1_00024, 1, 1.9e-06, 0.801, 0.706","PDLC00501, JetB1_00034, 9e-111, 0.992, 0.957 | PDLC00481, JetB1_00014, 3.9e-74, 0.852, 0.922 | PDLC00485, JetB1_00018, 3.5e-59, 0.847, 0.84 | PDLC00472, JetB1_00005, 5.6e-37, 0.873, 0.87 | PDLC00473, JetB1_00006, 1.9e-31, 0.78, 0.796"
3,JAYIWE010000005.1,wadjet_other,JAYIWE010000005.1_146,PDLC00518,JetC1_00016,JetC,0,0,0.821,0.99,179337,183353,+,-,146,155,"PDLC00514,JetC1_00012, 1, 1.3e-128, 0.8, 0.963 | PDLC00519,JetC1_00017, 1, 2.6e-51, 0.798, 0.979 | PDLC00511,JetC1_00009, 1, 1.8e-182, 0.792, 0.949 | PDLC00513,JetC1_00011, 1, 3.4e-06, 0.05, 0.058 | PDLC00513,JetC1_00011, 2, 4.6e-10, 0.603, 0.693 | PDLC00510,JetC1_00008, 1, 0.64, 0.102, 0.113 | PDLC00510,JetC1_00008, 2, 0.95, 0.075, 0.09 | PDLC00510,JetC1_00008, 3, 0.0061, 0.031, 0.038 | PDLC00505,JetC1_00003, 1, 2.8e-20, 0.662, 0.787 | PDLC00505,JetC1_00003, 2, 0.0047, 0.025, 0.03 | PDLC00509,JetC1_00007, 1, 1.4e-85, 0.786, 0.945 | PDLC00503,JetC1_00001, 1, 1.6e-07, 0.093, 0.103 | PDLC00503,JetC1_00001, 2, 11, 0.062, 0.072 | PDLC00503,JetC1_00001, 3, 110, 0.229, 0.253 | PDLC00503,JetC1_00001, 4, 0.1, 0.049, 0.061 | PDLC00516,JetC1_00014, 1, 6.4e-05, 0.081, 0.087 | PDLC00516,JetC1_00014, 2, 32, 0.078, 0.091 | PDLC00516,JetC1_00014, 3, 88, 0.046, 0.056 | PDLC00516,JetC1_00014, 4, 96, 0.066, 0.077 | PDLC00512,JetC1_00010, 1, 1.1e-254, 0.815, 0.981 | PDLC00517,JetC1_00015, 1, 7.3e-195, 0.807, 0.976 | PDLC00518,JetC1_00016, 1, 0, 0.821, 0.99","PDLC00518, JetC1_00016, 0, 0.821, 0.99 | PDLC00512, JetC1_00010, 1.1e-254, 0.815, 0.981 | PDLC00517, JetC1_00015, 7.3e-195, 0.807, 0.976 | PDLC00511, JetC1_00009, 1.8e-182, 0.792, 0.949 | PDLC00514, JetC1_00012, 1.3e-128, 0.8, 0.963"
4,JAYIWE010000006.1,argonaute_type_I,JAYIWE010000006.1_108,PDLC02377,pAgo_WP_100483095.1,pAgo_I,1.899999999999999e-205,2.099999999999999e-205,0.986,0.996,123199,124647,-,-,108,154,"PDLC02420,pAgo_WP_022787370.1, 1, 1.5e-91, 0.969, 0.455 | PDLC02377,pAgo_WP_100483095.1, 1, 2.1e-205, 0.986, 0.996 | PDLC02378,pAgo_WP_070666724.1, 1, 1e-06, 0.275, 0.262 | PDLC02378,pAgo_WP_070666724.1, 2, 1.1e-35, 0.621, 0.576 | PDLC02376,pAgo_WP_068133589.1, 1, 1.1e-64, 0.971, 0.991","PDLC02377, pAgo_WP_100483095.1, 2.1e-205, 0.986, 0.996 | PDLC02420, pAgo_WP_022787370.1, 1.5e-91, 0.969, 0.455 | PDLC02376, pAgo_WP_068133589.1, 1.1e-64, 0.971, 0.991 | PDLC02378, pAgo_WP_070666724.1, 1.1e-35, 0.621, 0.576"
4,JAYIWE010000006.1,argonaute_type_I,JAYIWE010000006.1_109,PDLC02419,SIR2-PNTD1-PNTD2,Aga_SIR2-PNTD1-PNTD2,4.399999999999998e-216,5.4999999999999973e-216,0.952,0.993,124647,126515,-,-,109,154,"PDLC02401,pAgo-associated_WP_005988489.1, 1, 5e-209, 0.909, 0.992 | PDLC02402,pAgo-associated_WP_028057923.1, 1, 8.7e-26, 0.441, 0.304 | PDLC02420,pAgo_WP_022787370.1, 1, 1.5e-60, 0.693, 0.415 | PDLC02420,pAgo_WP_022787370.1, 2, 78, 0.047, 0.029 | PDLC02419,SIR2-PNTD1-PNTD2, 1, 5.5e-216, 0.952, 0.993 | PDLC02418,SIR2-Kinase-PNTD1-PNTD2, 1, 1.3e-08, 0.177, 0.146","PDLC02419, SIR2-PNTD1-PNTD2, 5.5e-216, 0.952, 0.993 | PDLC02401, pAgo-associated_WP_005988489.1, 5e-209, 0.909, 0.992 | PDLC02420, pAgo_WP_022787370.1, 1.5e-60, 0.693, 0.415 | PDLC02402, pAgo-associated_WP_028057923.1, 8.7e-26, 0.441, 0.304 | PDLC02418, SIR2-Kinase-PNTD1-PNTD2, 1.3e-08, 0.177, 0.146"
5,JAYIWE010000007.1,RM_type_III,JAYIWE010000007.1_44,PDLC03650,REase_III_00004,REase_III,5.9999999999999976e-182,1.4999999999999996e-181,0.991,0.992,46485,49133,-,-,44,133,"PDLC03647,REase_III_00001, 1, 280, 0.07, 0.065 | PDLC03647,REase_III_00001, 2, 1.4e-05, 0.061, 0.055 | PDLC03648,REase_III_00002, 1, 2.7, 0.057, 0.057 | PDLC03648,REase_III_00002, 2, 2.2e-05, 0.068, 0.069 | PDLC03648,REase_III_00002, 3, 57, 0.061, 0.061 | PDLC03652,REase_III_00006, 1, 1.9, 0.07, 0.072 | PDLC03652,REase_III_00006, 2, 2.7, 0.054, 0.059 | PDLC03650,REase_III_00004, 1, 1.5e-181, 0.991, 0.992 | PDLC03653,REase_III_00007, 1, 2.3e-14, 0.114, 0.112 | PDLC03653,REase_III_00007, 2, 3.4e-38, 0.264, 0.28 | PDLC03653,REase_III_00007, 3, 13, 0.08, 0.087 | PDLC03649,REase_III_00003, 1, 23, 0.061, 0.057 | PDLC03649,REase_III_00003, 2, 0.039, 0.052, 0.047","PDLC03650, REase_III_00004, 1.5e-181, 0.991, 0.992 | PDLC03653, REase_III_00007, 3.4e-38, 0.264, 0.28 | PDLC03647, REase_III_00001, 1.4e-05, 0.061, 0.055 | PDLC03648, REase_III_00002, 2.2e-05, 0.068, 0.069 | PDLC03649, REase_III_00003, 0.039, 0.052, 0.047"
5,JAYIWE010000007.1,RM_type_III,JAYIWE010000007.1_45,PDLC03644,MTase_III_00013,MTase_III,5.699999999999998e-177,1.0999999999999996e-176,0.996,0.998,49136,50653,-,-,45,133,"PDLC03640,MTase_III_00009, 1, 3.2e-16, 0.138, 0.115 | PDLC03640,MTase_III_00009, 2, 2.3e-21, 0.176, 0.147 | PDLC03640,MTase_III_00009, 3, 1.5e-22, 0.318, 0.263 | PDLC03640,MTase_III_00009, 4, 200, 0.119, 0.096 | PDLC03634,MTase_III_00003, 1, 3.4e-18, 0.152, 0.122 | PDLC03634,MTase_III_00003, 2, 7.9e-62, 0.494, 0.409 | PDLC03638,MTase_III_00007, 1, 7e-64, 0.662, 0.379 | PDLC03646,MTase_III_00015, 1, 4.4e-21, 0.243, 0.115 | PDLC03646,MTase_III_00015, 2, 4.3e-06, 0.338, 0.169 | PDLC03639,MTase_III_00008, 1, 5.3e-24, 0.399, 0.322 | PDLC03639,MTase_III_00008, 2, 0.0032, 0.095, 0.074 | PDLC03633,MTase_III_00002, 1, 2e-04, 0.081, 0.067 | PDLC03633,MTase_III_00002, 2, 7.4e-09, 0.192, 0.161 | PDLC03633,MTase_III_00002, 3, 5.9e-14, 0.132, 0.109 | PDLC03632,MTase_III_00001, 1, 0.6, 0.067, 0.037 | PDLC03632,MTase_III_00001, 2, 2.4e-10, 0.166, 0.084 | PDLC03632,MTase_III_00001, 3, 2.8e-08, 0.093, 0.048 | PDLC03636,MTase_III_00005, 1, 2.1e-59, 0.381, 0.339 | PDLC03636,MTase_III_00005, 2, 2.1e-52, 0.281, 0.247 | PDLC03644,MTase_III_00013, 1, 1.1e-176, 0.996, 0.998 | PDLC03637,MTase_III_00006, 1, 1.5e-63, 0.591, 0.612 | PDLC03645,MTase_III_00014, 1, 2.9e-13, 0.239, 0.182 | PDLC03645,MTase_III_00014, 2, 2.7, 0.085, 0.063 | PDLC03635,MTase_III_00004, 1, 2.3e-38, 0.31, 0.227 | PDLC03635,MTase_III_00004, 2, 1.1e-32, 0.18, 0.131 | PDLC03642,MTase_III_00011, 1, 3.5e-36, 0.601, 0.572 | PDLC03641,MTase_III_00010, 1, 2.2e-11, 0.093, 0.072 | PDLC03641,MTase_III_00010, 2, 5.8e-53, 0.502, 0.379 | PDLC03643,MTase_III_00012, 1, 1.9e-23, 0.482, 0.529","PDLC03644, MTase_III_00013, 1.1e-176, 0.996, 0.998 | PDLC03638, MTase_III_00007, 7e-64, 0.662, 0.379 | PDLC03637, MTase_III_00006, 1.5e-63, 0.591, 0.612 | PDLC03634, MTase_III_00003, 7.9e-62, 0.494, 0.409 | PDLC03636, MTase_III_00005, 2.1e-59, 0.381, 0.339"
