system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIVK010000002.1,zorya_type_I,JAYIVK010000002.1_3,PDLC00632,ZorD1_00006,ZorD1,0,0,0.967,0.957,791,3988,-,-,3,215,"PDLC00632,ZorD1_00006, 1, 0, 0.967, 0.957 | PDLC00633,ZorD1_00007, 1, 2.6e-20, 0.237, 0.258 | PDLC00633,ZorD1_00007, 2, 3.4e-135, 0.609, 0.662 | PDLC00629,ZorD1_00003, 1, 2.7e-160, 0.96, 0.913 | PDLC00631,ZorD1_00005, 1, 3.6e-19, 0.253, 0.24 | PDLC00631,ZorD1_00005, 2, 1.9e-165, 0.603, 0.589 | PDLC00634,ZorD1_00008, 1, 1.1e-08, 0.169, 0.146 | PDLC00634,ZorD1_00008, 2, 230, 0.06, 0.048 | PDLC00634,ZorD1_00008, 3, 1.2e-148, 0.612, 0.537 | PDLC00627,ZorD1_00001, 1, 5.9e-06, 0.166, 0.173 | PDLC00627,ZorD1_00001, 2, 3.1e-19, 0.069, 0.084 | PDLC00627,ZorD1_00001, 3, 5.1e-96, 0.341, 0.383 | PDLC00628,ZorD1_00002, 1, 0.54, 0.215, 0.194 | PDLC00628,ZorD1_00002, 2, 2.6e-110, 0.495, 0.427 | PDLC00630,ZorD1_00004, 1, 8e-75, 0.454, 0.638","PDLC00632, ZorD1_00006, 0, 0.967, 0.957 | PDLC00631, ZorD1_00005, 1.9e-165, 0.603, 0.589 | PDLC00629, ZorD1_00003, 2.7e-160, 0.96, 0.913 | PDLC00634, ZorD1_00008, 1.2e-148, 0.612, 0.537 | PDLC00633, ZorD1_00007, 3.4e-135, 0.609, 0.662"
1,JAYIVK010000002.1,zorya_type_I,JAYIVK010000002.1_4,PDLC00616,ZorC1_00004,ZorC1,1.0999999999999998e-178,1.4999999999999997e-178,0.956,0.983,3985,5604,-,-,4,215,"PDLC00626,ZorC1_00014, 1, 0.0072, 0.178, 0.197 | PDLC00616,ZorC1_00004, 1, 1.5e-178, 0.956, 0.983 | PDLC00625,ZorC1_00013, 1, 3.2e-52, 0.748, 0.742 | PDLC00619,ZorC1_00007, 1, 9.6e-08, 0.17, 0.199 | PDLC00613,ZorC1_00001, 1, 1.2e-64, 0.746, 0.74 | PDLC00621,ZorC1_00009, 1, 0.46, 0.141, 0.165 | PDLC00621,ZorC1_00009, 2, 63, 0.133, 0.154 | PDLC00621,ZorC1_00009, 3, 0.00037, 0.169, 0.193 | PDLC00614,ZorC1_00002, 1, 8.1e-50, 0.569, 0.639 | PDLC00622,ZorC1_00010, 1, 4e-10, 0.3, 0.335 | PDLC00624,ZorC1_00012, 1, 1.4e-58, 0.726, 0.711","PDLC00616, ZorC1_00004, 1.5e-178, 0.956, 0.983 | PDLC00613, ZorC1_00001, 1.2e-64, 0.746, 0.74 | PDLC00624, ZorC1_00012, 1.4e-58, 0.726, 0.711 | PDLC00625, ZorC1_00013, 3.2e-52, 0.748, 0.742 | PDLC00614, ZorC1_00002, 8.1e-50, 0.569, 0.639"
1,JAYIVK010000002.1,zorya_type_I,JAYIVK010000002.1_5,PDLC00611,ZorB1_00004,ZorB1,5.399999999999999e-92,5.8999999999999986e-92,0.95,0.958,5604,6320,-,-,5,215,"PDLC00608,ZorB1_00001, 1, 6.6e-11, 0.883, 0.93 | PDLC00612,ZorB1_00005, 1, 6.6, 0.134, 0.109 | PDLC00612,ZorB1_00005, 2, 0.00053, 0.343, 0.287 | PDLC00611,ZorB1_00004, 1, 5.9e-92, 0.95, 0.958 | PDLC00610,ZorB1_00003, 1, 0.014, 0.653, 0.717 | PDLC00609,ZorB1_00002, 1, 1.3e-27, 0.849, 0.901","PDLC00611, ZorB1_00004, 5.9e-92, 0.95, 0.958 | PDLC00609, ZorB1_00002, 1.3e-27, 0.849, 0.901 | PDLC00608, ZorB1_00001, 6.6e-11, 0.883, 0.93 | PDLC00612, ZorB1_00005, 0.00053, 0.343, 0.287 | PDLC00610, ZorB1_00003, 0.014, 0.653, 0.717"
1,JAYIVK010000002.1,zorya_type_I,JAYIVK010000002.1_6,PDLC00599,ZorA1_00005,ZorA1,0,0,0.995,0.997,6325,8214,-,-,6,215,"PDLC00601,ZorA1_00007, 1, 1.1e-29, 0.913, 0.805 | PDLC00604,ZorA1_00010, 1, 1.8e-07, 0.868, 0.811 | PDLC00603,ZorA1_00009, 1, 1.2e-92, 0.635, 0.568 | PDLC00603,ZorA1_00009, 2, 1.7e-06, 0.281, 0.243 | PDLC00605,ZorA1_00011, 1, 2.6e-12, 0.849, 0.726 | PDLC00605,ZorA1_00011, 2, 0.0089, 0.417, 0.346 | PDLC00596,ZorA1_00002, 1, 0.00021, 0.084, 0.091 | PDLC00600,ZorA1_00006, 1, 6.8e-18, 0.87, 0.783 | PDLC00600,ZorA1_00006, 2, 0.004, 0.183, 0.17 | PDLC00602,ZorA1_00008, 1, 4.8e-08, 0.413, 0.39 | PDLC00602,ZorA1_00008, 2, 0.00033, 0.276, 0.272 | PDLC00598,ZorA1_00004, 1, 3.8e-122, 0.586, 0.563 | PDLC00598,ZorA1_00004, 2, 9.4e-12, 0.373, 0.354 | PDLC00606,ZorA1_00012, 1, 1e-06, 0.841, 0.763 | PDLC00595,ZorA1_00001, 1, 7.6e-13, 0.37, 0.466 | PDLC00595,ZorA1_00001, 2, 870, 0.19, 0.228 | PDLC00595,ZorA1_00001, 3, 110, 0.13, 0.177 | PDLC00599,ZorA1_00005, 1, 0, 0.995, 0.997","PDLC00599, ZorA1_00005, 0, 0.995, 0.997 | PDLC00598, ZorA1_00004, 3.8e-122, 0.586, 0.563 | PDLC00603, ZorA1_00009, 1.2e-92, 0.635, 0.568 | PDLC00601, ZorA1_00007, 1.1e-29, 0.913, 0.805 | PDLC00600, ZorA1_00006, 6.8e-18, 0.87, 0.783"
2,JAYIVK010000004.1,HEC-01,JAYIVK010000004.1_15,PDLC04210,HEC-01B_WP_071536491.1,HEC-01B,1e-14,1.5e-14,0.688,0.664,22067,22711,-,-,15,161,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.008, 0.298, 0.302 | PDLC04191,HEC-01B_WP_108373334.1, 2, 460, 0.116, 0.135 | PDLC04197,HEC-01B_WP_138974980.1, 1, 360, 0.07, 0.078 | PDLC04197,HEC-01B_WP_138974980.1, 2, 3e-04, 0.447, 0.448 | PDLC04205,HEC-01B_WP_210225848.1, 1, 0.0011, 0.344, 0.347 | PDLC04210,HEC-01B_WP_071536491.1, 1, 1.5e-14, 0.688, 0.664 | PDLC04211,HEC-01B_WP_079384264.1, 1, 0.0097, 0.377, 0.509 | PDLC04185,HEC-01B_WP_225908638.1, 1, 0.79, 0.149, 0.17 | PDLC04185,HEC-01B_WP_225908638.1, 2, 37, 0.149, 0.176 | PDLC04212,HEC-01B_WP_101726552.1, 1, 0.012, 0.66, 0.653 | PDLC04206,HEC-01B_WP_118569729.1, 1, 0.035, 0.265, 0.26","PDLC04210, HEC-01B_WP_071536491.1, 1.5e-14, 0.688, 0.664 | PDLC04197, HEC-01B_WP_138974980.1, 3e-04, 0.447, 0.448 | PDLC04205, HEC-01B_WP_210225848.1, 0.0011, 0.344, 0.347 | PDLC04191, HEC-01B_WP_108373334.1, 0.008, 0.298, 0.302 | PDLC04211, HEC-01B_WP_079384264.1, 0.0097, 0.377, 0.509"
2,JAYIVK010000004.1,HEC-01,JAYIVK010000004.1_16,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,1.5999999999999997e-94,1.8999999999999997e-94,0.899,0.929,22708,24126,-,-,16,161,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 7.5e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.9e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 2.8e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00027, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 1.9e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.118, 0.122 | PDLC04179,HEC-01A_WP_123852116.1, 2, 6e-09, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 1.9e-94, 0.899, 0.929 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.7e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.3e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.3e-13, 0.414, 0.468 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0037, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 3.3e-19, 0.317, 0.354 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.6e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 2e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 6.3e-07, 0.123, 0.143 | PDLC04178,HEC-01A_WP_002628442.1, 2, 1.1e-21, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.092, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 1.1e-12, 0.366, 0.418","PDLC04184, HEC-01A_WP_097318232.1, 1.9e-94, 0.899, 0.929 | PDLC04182, HEC-01A_WP_105482478.1, 1.9e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 2.8e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 1.1e-21, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 3.3e-19, 0.317, 0.354"
4,JAYIVK010000005.1,PDC-M35,JAYIVK010000005.1_1,PDLC04593,PDC-M35A_WP_218031253.1,PDC-M35A,1.5999999999999998e-88,1.8999999999999995e-88,0.766,0.977,3,824,+,-,1,181,"PDLC04593,PDC-M35A_WP_218031253.1, 1, 1.9e-88, 0.766, 0.977","PDLC04593, PDC-M35A_WP_218031253.1, 1.9e-88, 0.766, 0.977"
4,JAYIVK010000005.1,PDC-M35,JAYIVK010000005.1_2,PDLC04595,PDC-M35B_WP_204703291.1,PDC-M35B,1.0999999999999998e-54,1.2999999999999999e-54,0.954,0.953,827,1282,+,-,2,181,"PDLC04595,PDC-M35B_WP_204703291.1, 1, 1.3e-54, 0.954, 0.953 | PDLC04596,PDC-M35B_WP_205199555.1, 1, 2.8e-12, 0.842, 0.759 | PDLC04594,PDC-M35B_WP_055244538.1, 1, 2.6e-43, 0.934, 0.946","PDLC04595, PDC-M35B_WP_204703291.1, 1.3e-54, 0.954, 0.953 | PDLC04594, PDC-M35B_WP_055244538.1, 2.6e-43, 0.934, 0.946 | PDLC04596, PDC-M35B_WP_205199555.1, 2.8e-12, 0.842, 0.759"
3,JAYIVK010000005.1,AbiD,JAYIVK010000005.1_14,PDLC02344,AbiD,AbiD,5.899999999999999e-64,6.599999999999999e-64,0.977,0.982,12348,13268,-,-,14,181,"PDLC02344,AbiD, 1, 6.6e-64, 0.977, 0.982","PDLC02344, AbiD, 6.6e-64, 0.977, 0.982"
5,JAYIVK010000005.1,SoFic,JAYIVK010000005.1_121,PDLC03963,SoFic__SoFic,SoFic,4.2999999999999997e-123,5.499999999999999e-123,0.898,0.958,134072,135220,-,-,121,181,"PDLC03963,SoFic__SoFic, 1, 5.5e-123, 0.898, 0.958","PDLC03963, SoFic__SoFic, 5.5e-123, 0.898, 0.958"
