system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIRF010000003.1,HEC-01,JAYIRF010000003.1_95,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,1.4999999999999994e-191,1.6999999999999993e-191,0.993,0.988,113088,114320,+,-,95,166,"PDLC04180,HEC-01A_WP_062996032.1, 1, 3.9e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 7.8e-33, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 1.7e-191, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00046, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.6e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.7e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 1e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.2e-14, 0.453, 0.693 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.6e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.7e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 9.1, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 4.4e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 4.1e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 1.3e-33, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 1.1e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 5.9e-98, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 1.7e-191, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 5.9e-98, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 1.1e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 4.4e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 1.3e-33, 0.92, 0.919"
1,JAYIRF010000003.1,HEC-01,JAYIRF010000003.1_96,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.9e-97,5.699999999999999e-97,0.946,0.986,114323,114988,+,-,96,166,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00022, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.3e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3.1e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 92, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.7e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.6e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.8, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1.1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.4e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 370, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.35, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.065, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.7e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.085, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.2, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.3e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.7e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.3e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.7e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.4e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.6e-23, 0.748, 0.932"
3,JAYIRF010000005.1,PDC-S55,JAYIRF010000005.1_52,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,1.9000000000000002e-36,2.3e-36,0.932,0.984,60672,61244,+,-,52,141,"PDLC05037,PDC-S55_WP_162277864.1, 1, 2.3e-36, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 2.3e-36, 0.932, 0.984"
2,JAYIRF010000005.1,PDC-S08,JAYIRF010000005.1_54,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.1999999999999997e-127,1.8999999999999996e-127,0.981,0.935,62021,62986,-,-,54,141,"PDLC04900,PDC-S08_WP_202707215.1, 1, 1.9e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 1.9e-127, 0.981, 0.935"
4,JAYIRF010000009.1,SoFic,JAYIRF010000009.1_34,PDLC03963,SoFic__SoFic,SoFic,8.899999999999998e-121,1.0999999999999997e-120,0.928,0.972,31377,32495,+,-,34,114,"PDLC03963,SoFic__SoFic, 1, 1.1e-120, 0.928, 0.972","PDLC03963, SoFic__SoFic, 1.1e-120, 0.928, 0.972"
5,JAYIRF010000011.1,PT_SspABCD,JAYIRF010000011.1_53,PDLC02769,SspB_00010,SspB,1.4999999999999999e-105,1.6999999999999998e-105,0.901,0.986,52635,53570,+,-,53,103,"PDLC02768,SspB_00009, 1, 2.9e-65, 0.946, 0.983 | PDLC02764,SspB_00005, 1, 5.1e-49, 0.888, 0.967 | PDLC02765,SspB_00006, 1, 2.9e-38, 0.894, 0.962 | PDLC02767,SspB_00008, 1, 2.6e-27, 0.894, 0.976 | PDLC02769,SspB_00010, 1, 1.7e-105, 0.901, 0.986 | PDLC02762,SspB_00003, 1, 1.4e-28, 0.913, 0.959 | PDLC02763,SspB_00004, 1, 4e-23, 0.897, 0.925 | PDLC02766,SspB_00007, 1, 7.8e-70, 0.897, 0.982 | PDLC02761,SspB_00002, 1, 7.8e-05, 0.202, 0.185 | PDLC02761,SspB_00002, 2, 1.2e-21, 0.692, 0.676 | PDLC02760,SspB_00001, 1, 4.4e-41, 0.894, 0.989","PDLC02769, SspB_00010, 1.7e-105, 0.901, 0.986 | PDLC02766, SspB_00007, 7.8e-70, 0.897, 0.982 | PDLC02768, SspB_00009, 2.9e-65, 0.946, 0.983 | PDLC02764, SspB_00005, 5.1e-49, 0.888, 0.967 | PDLC02760, SspB_00001, 4.4e-41, 0.894, 0.989"
5,JAYIRF010000011.1,PT_SspABCD,JAYIRF010000011.1_54,PDLC02780,SspC_00011,SspC,0,0,0.935,0.995,53560,56886,+,-,54,103,"PDLC02771,SspC_00002, 1, 0.0071, 0.052, 0.071 | PDLC02771,SspC_00002, 2, 5.2e-14, 0.082, 0.112 | PDLC02771,SspC_00002, 3, 0.013, 0.043, 0.057 | PDLC02771,SspC_00002, 4, 8.8e-16, 0.255, 0.337 | PDLC02774,SspC_00005, 1, 3.3e-145, 0.924, 0.977 | PDLC02778,SspC_00009, 1, 2.1e-166, 0.913, 0.997 | PDLC02776,SspC_00007, 1, 4.5e-101, 0.895, 0.947 | PDLC02770,SspC_00001, 1, 1.2e-176, 0.92, 0.995 | PDLC02781,SspC_00012, 1, 2.6e-186, 0.922, 0.966 | PDLC02779,SspC_00010, 1, 2.3e-213, 0.914, 0.997 | PDLC02775,SspC_00006, 1, 4.4e-152, 0.922, 0.995 | PDLC02780,SspC_00011, 1, 0, 0.935, 0.995 | PDLC02772,SspC_00003, 1, 1.5e-126, 0.908, 0.937 | PDLC02773,SspC_00004, 1, 5.9e-83, 0.859, 0.951 | PDLC02777,SspC_00008, 1, 3.8e-116, 0.916, 0.957","PDLC02780, SspC_00011, 0, 0.935, 0.995 | PDLC02779, SspC_00010, 2.3e-213, 0.914, 0.997 | PDLC02781, SspC_00012, 2.6e-186, 0.922, 0.966 | PDLC02770, SspC_00001, 1.2e-176, 0.92, 0.995 | PDLC02778, SspC_00009, 2.1e-166, 0.913, 0.997"
5,JAYIRF010000011.1,PT_SspABCD,JAYIRF010000011.1_55,PDLC02782,SspD_00001,SspD,1.1999999999999996e-134,1.3999999999999994e-134,0.982,0.996,56879,57715,+,-,55,103,"PDLC02782,SspD_00001, 1, 1.4e-134, 0.982, 0.996","PDLC02782, SspD_00001, 1.4e-134, 0.982, 0.996"
5,JAYIRF010000011.1,PT_SspABCD,JAYIRF010000011.1_56,PDLC02759,SspA_00001,SspA,2.9999999999999993e-109,3.4999999999999994e-109,0.93,0.995,57727,58929,+,-,56,103,"PDLC02759,SspA_00001, 1, 3.5e-109, 0.93, 0.995","PDLC02759, SspA_00001, 3.5e-109, 0.93, 0.995"
6,JAYIRF010000012.1,PsyrTA,JAYIRF010000012.1_58,PDLC03928,PsyrTA__PsyrT,PsyrT,1.8999999999999989e-246,2.099999999999999e-246,0.996,0.996,63455,65530,+,-,58,99,"PDLC03928,PsyrTA__PsyrT, 1, 2.1e-246, 0.996, 0.996","PDLC03928, PsyrTA__PsyrT, 2.1e-246, 0.996, 0.996"
