system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAUIPW010000001.1,HEC-01,JAUIPW010000001.1_35,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.9e-97,5.699999999999999e-97,0.946,0.986,38353,39018,-,-,35,351,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00022, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.3e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3.1e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 92, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.7e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.7e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.9, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1.1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.4e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 380, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2.1e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.35, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.066, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.7e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.086, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.2, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.3e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.7e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.3e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.7e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.4e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.7e-23, 0.748, 0.932"
1,JAUIPW010000001.1,HEC-01,JAUIPW010000001.1_36,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,9.099999999999996e-192,9.999999999999996e-192,0.993,0.988,39021,40253,-,-,36,351,"PDLC04180,HEC-01A_WP_062996032.1, 1, 3e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 4.4e-33, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 1e-191, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00046, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 1.8e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.8e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 3.6e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.4e-15, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.6e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 2e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 9.1, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.5e-39, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 5.1e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.8e-34, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 2.6e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 5.9e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 1e-191, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 5.9e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 2.6e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 3.5e-39, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 4.8e-34, 0.92, 0.919"
2,JAUIPW010000009.1,zorya_type_III,JAUIPW010000009.1_121,PDLC00658,ZorG3_00003,ZorG3,1.0999999999999997e-87,1.2999999999999996e-87,0.988,0.9,127327,128067,+,-,121,142,"PDLC00657,ZorG3_00002, 1, 4.4e-30, 0.972, 0.948 | PDLC00658,ZorG3_00003, 1, 1.3e-87, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 4.9e-54, 0.794, 0.694 | PDLC00656,ZorG3_00001, 2, 8.8e-16, 0.174, 0.151","PDLC00658, ZorG3_00003, 1.3e-87, 0.988, 0.9 | PDLC00656, ZorG3_00001, 4.9e-54, 0.794, 0.694 | PDLC00657, ZorG3_00002, 4.4e-30, 0.972, 0.948"
2,JAUIPW010000009.1,zorya_type_III,JAUIPW010000009.1_122,PDLC00647,ZorA3_00001,ZorA3,0,2.899999999999999e-174,0.406,0.467,128045,130735,+,-,122,142,"PDLC00650,ZorA3_00004, 1, 3e-166, 0.404, 0.341 | PDLC00650,ZorA3_00004, 2, 3.1e-11, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 2.8e-10, 0.078, 0.066 | PDLC00650,ZorA3_00004, 4, 3e-38, 0.166, 0.14 | PDLC00650,ZorA3_00004, 5, 9.1e-124, 0.305, 0.257 | PDLC00647,ZorA3_00001, 1, 2.9e-174, 0.406, 0.467 | PDLC00647,ZorA3_00001, 2, 9.2e-11, 0.077, 0.088 | PDLC00647,ZorA3_00001, 3, 1.2e-10, 0.078, 0.09 | PDLC00647,ZorA3_00001, 4, 9.7e-29, 0.163, 0.187 | PDLC00647,ZorA3_00001, 5, 2.9e-117, 0.311, 0.358 | PDLC00648,ZorA3_00002, 1, 1.6e-152, 0.399, 0.516 | PDLC00648,ZorA3_00002, 2, 3.8e-08, 0.071, 0.092 | PDLC00648,ZorA3_00002, 3, 3.4e-07, 0.089, 0.116 | PDLC00648,ZorA3_00002, 4, 4.6e-122, 0.453, 0.581 | PDLC00649,ZorA3_00003, 1, 7.2e-172, 0.404, 0.519 | PDLC00649,ZorA3_00003, 2, 3.9e-13, 0.076, 0.097 | PDLC00649,ZorA3_00003, 3, 6.4e-11, 0.079, 0.102 | PDLC00649,ZorA3_00003, 4, 2.2e-149, 0.445, 0.572","PDLC00647, ZorA3_00001, 2.9e-174, 0.406, 0.467 | PDLC00649, ZorA3_00003, 7.2e-172, 0.404, 0.519 | PDLC00650, ZorA3_00004, 3e-166, 0.404, 0.341 | PDLC00648, ZorA3_00002, 1.6e-152, 0.399, 0.516"
2,JAUIPW010000009.1,zorya_type_III,JAUIPW010000009.1_123,PDLC00651,ZorB3_00001,ZorB3,1.2999999999999997e-116,1.3999999999999997e-116,0.972,0.977,130732,131379,+,-,123,142,"PDLC00651,ZorB3_00001, 1, 1.4e-116, 0.972, 0.977","PDLC00651, ZorB3_00001, 1.4e-116, 0.972, 0.977"
2,JAUIPW010000009.1,zorya_type_III,JAUIPW010000009.1_124,PDLC00652,ZorF3_00001,ZorF3,1.9999999999999997e-68,2.3999999999999995e-68,0.979,0.876,131376,132089,+,-,124,142,"PDLC00653,ZorF3_00002, 1, 2e-17, 0.521, 0.438 | PDLC00653,ZorF3_00002, 2, 1e-32, 0.651, 0.562 | PDLC00652,ZorF3_00001, 1, 2.4e-68, 0.979, 0.876 | PDLC00655,ZorF3_00004, 1, 3.8e-46, 0.95, 0.929 | PDLC00654,ZorF3_00003, 1, 6.4e-43, 0.55, 0.812","PDLC00652, ZorF3_00001, 2.4e-68, 0.979, 0.876 | PDLC00655, ZorF3_00004, 3.8e-46, 0.95, 0.929 | PDLC00654, ZorF3_00003, 6.4e-43, 0.55, 0.812 | PDLC00653, ZorF3_00002, 1e-32, 0.651, 0.562"
3,JAUIPW010000014.1,SoFic,JAUIPW010000014.1_100,PDLC03963,SoFic__SoFic,SoFic,8.899999999999998e-121,1.0999999999999997e-120,0.928,0.972,109365,110483,-,-,100,121,"PDLC03963,SoFic__SoFic, 1, 1.1e-120, 0.928, 0.972","PDLC03963, SoFic__SoFic, 1.1e-120, 0.928, 0.972"
4,JAUIPW010000015.1,SoFic,JAUIPW010000015.1_81,PDLC03963,SoFic__SoFic,SoFic,4.099999999999999e-109,4.999999999999999e-109,0.95,0.981,115946,117094,-,-,81,87,"PDLC03963,SoFic__SoFic, 1, 5e-109, 0.95, 0.981","PDLC03963, SoFic__SoFic, 5e-109, 0.95, 0.981"
5,JAUIPW010000018.1,Mokosh_TypeII,JAUIPW010000018.1_97,PDLC03924,Mokosh_TypeII__MkoC,MkoC,3.0999999999999996e-42,4.3999999999999995e-42,0.592,0.489,102351,105422,+,-,97,97,"PDLC03924,Mokosh_TypeII__MkoC, 1, 4.4e-42, 0.592, 0.489","PDLC03924, Mokosh_TypeII__MkoC, 4.4e-42, 0.592, 0.489"
6,JAUIPW010000020.1,PDC-S08,JAUIPW010000020.1_34,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.1999999999999997e-127,1.8999999999999996e-127,0.981,0.935,37253,38218,+,-,34,83,"PDLC04900,PDC-S08_WP_202707215.1, 1, 1.9e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 1.9e-127, 0.981, 0.935"
