system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIMI010000001.1,HEC-01,JAYIMI010000001.1_317,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,2.599999999999999e-192,2.8999999999999986e-192,0.993,0.988,349589,350821,+,-,317,454,"PDLC04180,HEC-01A_WP_062996032.1, 1, 9.5e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 1.7e-32, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 2.9e-192, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 0.00046, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.8e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 8.9e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 2.9e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.5e-14, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.6e-11, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.8e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 9.2, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 9.2e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 3.5e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 2.5e-33, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 2.2e-40, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 3.2e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 2.9e-192, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 3.2e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 2.2e-40, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 9.2e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 2.5e-33, 0.92, 0.919"
1,JAYIMI010000001.1,HEC-01,JAYIMI010000001.1_318,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.9e-97,5.8e-97,0.946,0.986,350824,351489,+,-,318,454,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00022, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.4e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3.1e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 93, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.8e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.7e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.9, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1.1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.7e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.4e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 380, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2.1e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.36, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.066, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.8e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.086, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.3, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.3e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.8e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.3e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.8e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.4e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.7e-23, 0.748, 0.932"
2,JAYIMI010000002.1,RM_type_IIG,JAYIMI010000002.1_104,PDLC03598,REase_MTase_IIG_00003,REase_MTase_IIG,5.2999999999999975e-278,5.899999999999998e-278,0.976,0.981,119538,122324,-,-,104,355,"PDLC03617,REase_MTase_IIG_00022, 1, 0.0086, 0.072, 0.056 | PDLC03598,REase_MTase_IIG_00003, 1, 5.9e-278, 0.976, 0.981 | PDLC03630,REase_MTase_IIG_00035, 1, 1.4e-05, 0.135, 0.103 | PDLC03609,REase_MTase_IIG_00014, 1, 9.4, 0.043, 0.038 | PDLC03609,REase_MTase_IIG_00014, 2, 0.0051, 0.23, 0.18 | PDLC03612,REase_MTase_IIG_00017, 1, 0.00053, 0.059, 0.043 | PDLC03612,REase_MTase_IIG_00017, 2, 1.3, 0.073, 0.051 | PDLC03612,REase_MTase_IIG_00017, 3, 2.1, 0.068, 0.055 | PDLC03604,REase_MTase_IIG_00009, 1, 0.1, 0.038, 0.035 | PDLC03600,REase_MTase_IIG_00005, 1, 0.00086, 0.072, 0.054 | PDLC03600,REase_MTase_IIG_00005, 2, 58, 0.026, 0.02 | PDLC03627,REase_MTase_IIG_00032, 1, 1.6e-52, 0.565, 0.485 | PDLC03627,REase_MTase_IIG_00032, 2, 5.5e-07, 0.129, 0.096 | PDLC03599,REase_MTase_IIG_00004, 1, 1.5e-38, 0.307, 0.302 | PDLC03599,REase_MTase_IIG_00004, 2, 0.00013, 0.222, 0.214 | PDLC03599,REase_MTase_IIG_00004, 3, 3.6e-06, 0.14, 0.137 | PDLC03618,REase_MTase_IIG_00023, 1, 22, 0.03, 0.02 | PDLC03618,REase_MTase_IIG_00023, 2, 10, 0.122, 0.079 | PDLC03618,REase_MTase_IIG_00023, 3, 0.072, 0.072, 0.048","PDLC03598, REase_MTase_IIG_00003, 5.9e-278, 0.976, 0.981 | PDLC03627, REase_MTase_IIG_00032, 1.6e-52, 0.565, 0.485 | PDLC03599, REase_MTase_IIG_00004, 1.5e-38, 0.307, 0.302 | PDLC03630, REase_MTase_IIG_00035, 1.4e-05, 0.135, 0.103 | PDLC03612, REase_MTase_IIG_00017, 0.00053, 0.059, 0.043"
3,JAYIMI010000003.1,HEC-01,JAYIMI010000003.1_114,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,4.9999999999999985e-95,5.999999999999999e-95,0.899,0.929,145016,146434,+,-,114,278,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 7.6e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.7e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 2.9e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00027, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 1.9e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.116, 0.12 | PDLC04179,HEC-01A_WP_123852116.1, 2, 6.1e-09, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 6e-95, 0.899, 0.929 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.8e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 4e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.3e-13, 0.414, 0.468 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0039, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 3.3e-19, 0.317, 0.354 | PDLC04176,HEC-01A_WP_157306701.1, 1, 3.9e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 2e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 8.4e-07, 0.121, 0.14 | PDLC04178,HEC-01A_WP_002628442.1, 2, 1.1e-21, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.094, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 1.1e-12, 0.366, 0.418","PDLC04184, HEC-01A_WP_097318232.1, 6e-95, 0.899, 0.929 | PDLC04182, HEC-01A_WP_105482478.1, 1.9e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 2.9e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 1.1e-21, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 3.3e-19, 0.317, 0.354"
3,JAYIMI010000003.1,HEC-01,JAYIMI010000003.1_115,PDLC04210,HEC-01B_WP_071536491.1,HEC-01B,1.1e-14,1.5e-14,0.688,0.664,146431,147075,+,-,115,278,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.0081, 0.298, 0.302 | PDLC04191,HEC-01B_WP_108373334.1, 2, 460, 0.116, 0.135 | PDLC04197,HEC-01B_WP_138974980.1, 1, 360, 0.07, 0.078 | PDLC04197,HEC-01B_WP_138974980.1, 2, 3e-04, 0.447, 0.448 | PDLC04205,HEC-01B_WP_210225848.1, 1, 0.0011, 0.344, 0.347 | PDLC04210,HEC-01B_WP_071536491.1, 1, 1.5e-14, 0.688, 0.664 | PDLC04211,HEC-01B_WP_079384264.1, 1, 0.0098, 0.377, 0.509 | PDLC04185,HEC-01B_WP_225908638.1, 1, 0.8, 0.149, 0.17 | PDLC04185,HEC-01B_WP_225908638.1, 2, 37, 0.149, 0.176 | PDLC04212,HEC-01B_WP_101726552.1, 1, 0.012, 0.66, 0.653 | PDLC04206,HEC-01B_WP_118569729.1, 1, 0.035, 0.265, 0.26","PDLC04210, HEC-01B_WP_071536491.1, 1.5e-14, 0.688, 0.664 | PDLC04197, HEC-01B_WP_138974980.1, 3e-04, 0.447, 0.448 | PDLC04205, HEC-01B_WP_210225848.1, 0.0011, 0.344, 0.347 | PDLC04191, HEC-01B_WP_108373334.1, 0.0081, 0.298, 0.302 | PDLC04211, HEC-01B_WP_079384264.1, 0.0098, 0.377, 0.509"
4,JAYIMI010000005.1,SoFic,JAYIMI010000005.1_44,PDLC03963,SoFic__SoFic,SoFic,4.099999999999999e-109,4.999999999999999e-109,0.95,0.981,43827,44975,+,-,44,190,"PDLC03963,SoFic__SoFic, 1, 5e-109, 0.95, 0.981","PDLC03963, SoFic__SoFic, 5e-109, 0.95, 0.981"
5,JAYIMI010000005.1,wadjet_other,JAYIMI010000005.1_178,PDLC00460,JetA1_00019,JetA,7.399999999999998e-194,8.299999999999996e-194,0.994,0.996,215800,217269,+,-,178,190,"PDLC00464,JetA1_00023, 1, 1.2e-51, 0.971, 0.965 | PDLC00457,JetA1_00016, 1, 6.7e-91, 0.959, 0.977 | PDLC00452,JetA1_00011, 1, 1.3e-39, 0.961, 0.954 | PDLC00459,JetA1_00018, 1, 2.1e-24, 0.963, 0.947 | PDLC00460,JetA1_00019, 1, 8.3e-194, 0.994, 0.996 | PDLC00463,JetA1_00022, 1, 4.9e-20, 0.804, 0.711 | PDLC00455,JetA1_00014, 1, 2.1e-30, 0.886, 0.893 | PDLC00461,JetA1_00020, 1, 6.7e-61, 0.973, 0.965 | PDLC00465,JetA1_00024, 1, 5.3e-35, 0.947, 0.914 | PDLC00444,JetA1_00003, 1, 2.5e-46, 0.894, 0.916 | PDLC00447,JetA1_00006, 1, 1.5e-60, 0.978, 0.979","PDLC00460, JetA1_00019, 8.3e-194, 0.994, 0.996 | PDLC00457, JetA1_00016, 6.7e-91, 0.959, 0.977 | PDLC00461, JetA1_00020, 6.7e-61, 0.973, 0.965 | PDLC00447, JetA1_00006, 1.5e-60, 0.978, 0.979 | PDLC00464, JetA1_00023, 1.2e-51, 0.971, 0.965"
5,JAYIMI010000005.1,wadjet_other,JAYIMI010000005.1_179,PDLC00501,JetB1_00034,JetB,2.7e-110,3e-110,0.992,0.957,217256,217963,+,-,179,190,"PDLC00480,JetB1_00013, 1, 1.2e-09, 0.78, 0.769 | PDLC00488,JetB1_00021, 1, 3.4e-15, 0.818, 0.67 | PDLC00485,JetB1_00018, 1, 4.2e-59, 0.86, 0.84 | PDLC00477,JetB1_00010, 1, 3.2e-15, 0.725, 0.921 | PDLC00494,JetB1_00027, 1, 1.6e-05, 0.911, 0.638 | PDLC00496,JetB1_00029, 1, 1.1e-28, 0.86, 0.626 | PDLC00472,JetB1_00005, 1, 8.2e-37, 0.873, 0.87 | PDLC00468,JetB1_00001, 1, 7.5e-19, 0.644, 0.807 | PDLC00492,JetB1_00025, 1, 1.7e-05, 0.881, 0.715 | PDLC00473,JetB1_00006, 1, 2.4e-31, 0.775, 0.791 | PDLC00490,JetB1_00023, 1, 6.6e-09, 0.788, 0.805 | PDLC00476,JetB1_00009, 1, 3e-23, 0.835, 0.704 | PDLC00493,JetB1_00026, 1, 0.00023, 0.788, 0.667 | PDLC00499,JetB1_00032, 1, 1e-28, 0.784, 0.722 | PDLC00501,JetB1_00034, 1, 3e-110, 0.992, 0.957 | PDLC00487,JetB1_00020, 1, 5.5e-27, 0.703, 0.862 | PDLC00474,JetB1_00007, 1, 1.5e-23, 0.691, 0.802 | PDLC00481,JetB1_00014, 1, 5.9e-74, 0.847, 0.917 | PDLC00497,JetB1_00030, 1, 1.1e-31, 0.932, 0.869 | PDLC00495,JetB1_00028, 1, 6.1e-23, 0.877, 0.613 | PDLC00491,JetB1_00024, 1, 8.9e-07, 0.805, 0.71","PDLC00501, JetB1_00034, 3e-110, 0.992, 0.957 | PDLC00481, JetB1_00014, 5.9e-74, 0.847, 0.917 | PDLC00485, JetB1_00018, 4.2e-59, 0.86, 0.84 | PDLC00472, JetB1_00005, 8.2e-37, 0.873, 0.87 | PDLC00497, JetB1_00030, 1.1e-31, 0.932, 0.869"
5,JAYIMI010000005.1,wadjet_other,JAYIMI010000005.1_180,PDLC00518,JetC1_00016,JetC,0,0,0.821,0.99,219071,223084,+,-,180,190,"PDLC00514,JetC1_00012, 1, 6.5e-128, 0.8, 0.963 | PDLC00519,JetC1_00017, 1, 2.8e-50, 0.799, 0.979 | PDLC00511,JetC1_00009, 1, 3.4e-181, 0.793, 0.949 | PDLC00513,JetC1_00011, 1, 3.2e-06, 0.05, 0.058 | PDLC00513,JetC1_00011, 2, 3.8e-10, 0.604, 0.693 | PDLC00510,JetC1_00008, 1, 0.71, 0.101, 0.112 | PDLC00510,JetC1_00008, 2, 0.85, 0.075, 0.09 | PDLC00510,JetC1_00008, 3, 0.0057, 0.031, 0.038 | PDLC00505,JetC1_00003, 1, 1.3e-11, 0.088, 0.098 | PDLC00505,JetC1_00003, 2, 240, 0.075, 0.09 | PDLC00505,JetC1_00003, 3, 1.9e-10, 0.364, 0.426 | PDLC00505,JetC1_00003, 4, 0.0044, 0.025, 0.03 | PDLC00509,JetC1_00007, 1, 2.1e-65, 0.546, 0.637 | PDLC00509,JetC1_00007, 2, 1.5e-21, 0.209, 0.25 | PDLC00503,JetC1_00001, 1, 1.5e-07, 0.093, 0.103 | PDLC00503,JetC1_00001, 2, 12, 0.064, 0.074 | PDLC00503,JetC1_00001, 3, 87, 0.23, 0.255 | PDLC00503,JetC1_00001, 4, 0.1, 0.049, 0.061 | PDLC00516,JetC1_00014, 1, 5.9e-05, 0.081, 0.087 | PDLC00516,JetC1_00014, 2, 30, 0.078, 0.091 | PDLC00516,JetC1_00014, 3, 14, 0.049, 0.058 | PDLC00516,JetC1_00014, 4, 94, 0.067, 0.077 | PDLC00512,JetC1_00010, 1, 1.7e-253, 0.815, 0.981 | PDLC00517,JetC1_00015, 1, 7.4e-194, 0.807, 0.976 | PDLC00518,JetC1_00016, 1, 0, 0.821, 0.99","PDLC00518, JetC1_00016, 0, 0.821, 0.99 | PDLC00512, JetC1_00010, 1.7e-253, 0.815, 0.981 | PDLC00517, JetC1_00015, 7.4e-194, 0.807, 0.976 | PDLC00511, JetC1_00009, 3.4e-181, 0.793, 0.949 | PDLC00514, JetC1_00012, 6.5e-128, 0.8, 0.963"
6,JAYIMI010000006.1,SoFic,JAYIMI010000006.1_108,PDLC03963,SoFic__SoFic,SoFic,4.2999999999999997e-123,5.599999999999999e-123,0.898,0.958,120225,121373,-,-,108,192,"PDLC03963,SoFic__SoFic, 1, 5.6e-123, 0.898, 0.958","PDLC03963, SoFic__SoFic, 5.6e-123, 0.898, 0.958"
