system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIQP010000010.1,cas_type_I-F1,JAYIQP010000010.1_139,PDLC00925,cas1_YPEST,Cas1f,7.799999999999998e-153,8.999999999999998e-153,0.891,0.993,157244,158266,+,-,139,150,"PDLC00925,cas1_YPEST, 1, 9e-153, 0.891, 0.993","PDLC00925, cas1_YPEST, 9e-153, 0.891, 0.993"
1,JAYIQP010000010.1,cas_type_I-F1,JAYIQP010000010.1_140,PDLC00941,cas3_yersinia,Cas23f,0,0,0.995,0.998,158263,161676,+,-,140,150,"PDLC00941,cas3_yersinia, 1, 0, 0.995, 0.998","PDLC00941, cas3_yersinia, 0, 0.995, 0.998"
1,JAYIQP010000010.1,cas_type_I-F1,JAYIQP010000010.1_141,PDLC01627,pfam09611,Cas8f,4.799999999999999e-125,5.699999999999999e-125,0.861,0.997,161765,163120,+,-,141,150,"PDLC01348,cd09735, 1, 9.1e-115, 0.861, 0.994 | PDLC01028,cas_Csy1, 1, 1.5e-105, 0.867, 0.977 | PDLC01288,cd09675, 1, 7.2e-99, 0.869, 0.978 | PDLC01627,pfam09611, 1, 5.7e-125, 0.861, 0.997","PDLC01627, pfam09611, 5.7e-125, 0.861, 0.997 | PDLC01348, cd09735, 9.1e-115, 0.861, 0.994 | PDLC01028, cas_Csy1, 1.5e-105, 0.867, 0.977 | PDLC01288, cd09675, 7.2e-99, 0.869, 0.978"
1,JAYIQP010000010.1,cas_type_I-F1,JAYIQP010000010.1_142,PDLC01628,pfam09614,Cas5f,2.8999999999999994e-103,3.2999999999999994e-103,0.924,0.996,163117,164100,+,-,142,150,"PDLC01289,cd09676, 1, 8e-76, 0.93, 0.996 | PDLC01029,cas_Csy2, 1, 2.6e-88, 0.93, 0.997 | PDLC01349,cd09736, 1, 4.1e-90, 0.927, 0.996 | PDLC01199,C19_Cas5f_1, 1, 1.6e-16, 0.451, 0.556 | PDLC01199,C19_Cas5f_1, 2, 4.5, 0.107, 0.149 | PDLC01628,pfam09614, 1, 3.3e-103, 0.924, 0.996","PDLC01628, pfam09614, 3.3e-103, 0.924, 0.996 | PDLC01349, cd09736, 4.1e-90, 0.927, 0.996 | PDLC01029, cas_Csy2, 2.6e-88, 0.93, 0.997 | PDLC01289, cd09676, 8e-76, 0.93, 0.996 | PDLC01199, C19_Cas5f_1, 1.6e-16, 0.451, 0.556"
1,JAYIQP010000010.1,cas_type_I-F1,JAYIQP010000010.1_143,PDLC01629,pfam09615,Cas7f,8.399999999999998e-147,9.499999999999998e-147,0.966,0.997,164128,165177,+,-,143,150,"PDLC01350,cd09737, 1, 3.8e-137, 0.966, 0.994 | PDLC01290,cd09677, 1, 6.4e-128, 0.977, 0.997 | PDLC01030,cas_Csy3, 1, 2.6e-139, 0.977, 0.997 | PDLC01629,pfam09615, 1, 9.5e-147, 0.966, 0.997","PDLC01629, pfam09615, 9.5e-147, 0.966, 0.997 | PDLC01030, cas_Csy3, 2.6e-139, 0.977, 0.997 | PDLC01350, cd09737, 3.8e-137, 0.966, 0.994 | PDLC01290, cd09677, 6.4e-128, 0.977, 0.997"
1,JAYIQP010000010.1,cas_type_I-F1,JAYIQP010000010.1_144,PDLC01352,cd09739,Cas6f,3.999999999999999e-62,4.3999999999999995e-62,0.989,0.995,165187,165753,+,-,144,150,"PDLC01287,cd09674, 1, 3.7e-52, 0.989, 0.995 | PDLC00955,cas_Csy4, 1, 2.4e-50, 0.979, 0.995 | PDLC01352,cd09739, 1, 4.4e-62, 0.989, 0.995 | PDLC01631,pfam09618, 1, 6.6e-62, 0.974, 0.994","PDLC01352, cd09739, 4.4e-62, 0.989, 0.995 | PDLC01631, pfam09618, 6.6e-62, 0.974, 0.994 | PDLC01287, cd09674, 3.7e-52, 0.989, 0.995 | PDLC00955, cas_Csy4, 2.4e-50, 0.979, 0.995"
3,JAYIQP010000012.1,RM_type_I,JAYIQP010000012.1_43,PDLC03040,REase_I_00001,REase_I,5.699999999999999e-88,2.0999999999999996e-86,0.916,0.912,57643,60591,-,-,43,141,"PDLC03046,REase_I_00007, 1, 2e-09, 0.204, 0.206 | PDLC03046,REase_I_00007, 2, 4.9e-06, 0.076, 0.075 | PDLC03046,REase_I_00007, 3, 4.5e-07, 0.058, 0.051 | PDLC03047,REase_I_00008, 1, 5.8e-09, 0.419, 0.347 | PDLC03041,REase_I_00002, 1, 4.6e-10, 0.182, 0.179 | PDLC03041,REase_I_00002, 2, 3.1e-37, 0.448, 0.409 | PDLC03043,REase_I_00004, 1, 7.2e-05, 0.062, 0.201 | PDLC03045,REase_I_00006, 1, 3.9e-12, 0.212, 0.214 | PDLC03045,REase_I_00006, 2, 1.9e-05, 0.043, 0.042 | PDLC03044,REase_I_00005, 1, 7.5e-28, 0.453, 0.429 | PDLC03044,REase_I_00005, 2, 3.6e-20, 0.142, 0.134 | PDLC03040,REase_I_00001, 1, 2.1e-86, 0.916, 0.912 | PDLC03048,REase_I_00009, 1, 1.4e-37, 0.461, 0.453 | PDLC03048,REase_I_00009, 2, 3.9e-11, 0.154, 0.149","PDLC03040, REase_I_00001, 2.1e-86, 0.916, 0.912 | PDLC03048, REase_I_00009, 1.4e-37, 0.461, 0.453 | PDLC03041, REase_I_00002, 3.1e-37, 0.448, 0.409 | PDLC03044, REase_I_00005, 7.5e-28, 0.453, 0.429 | PDLC03045, REase_I_00006, 3.9e-12, 0.212, 0.214"
3,JAYIQP010000012.1,RM_type_I,JAYIQP010000012.1_44,PDLC03134,Specificity_I_00083,Specificity_I,9.399999999999998e-104,1.0999999999999998e-103,0.756,0.766,60588,61913,-,-,44,141,"PDLC03111,Specificity_I_00060, 1, 0.025, 0.068, 0.14 | PDLC03117,Specificity_I_00066, 1, 4.9e-23, 0.48, 0.407 | PDLC03188,Specificity_I_00137, 1, 3.7e-16, 0.314, 0.308 | PDLC03188,Specificity_I_00137, 2, 2.3e-06, 0.224, 0.21 | PDLC03190,Specificity_I_00139, 1, 270, 0.084, 0.591 | PDLC03190,Specificity_I_00139, 2, 0.0086, 0.152, 0.17 | PDLC03063,Specificity_I_00012, 1, 210, 0.077, 0.1 | PDLC03063,Specificity_I_00012, 2, 2.7e-07, 0.595, 0.64 | PDLC03187,Specificity_I_00136, 1, 0.0087, 0.242, 0.273 | PDLC03187,Specificity_I_00136, 2, 0.045, 0.149, 0.171 | PDLC03121,Specificity_I_00070, 1, 0.44, 0.267, 0.289 | PDLC03121,Specificity_I_00070, 2, 0.0099, 0.262, 0.276 | PDLC03074,Specificity_I_00023, 1, 1.5, 0.111, 0.115 | PDLC03074,Specificity_I_00023, 2, 5.5e-06, 0.156, 0.172 | PDLC03148,Specificity_I_00097, 1, 8.4e-43, 0.676, 0.709 | PDLC03089,Specificity_I_00038, 1, 3.8e-09, 0.355, 0.345 | PDLC03089,Specificity_I_00038, 2, 2, 0.102, 0.087 | PDLC03089,Specificity_I_00038, 3, 7.2e-17, 0.428, 0.417 | PDLC03089,Specificity_I_00038, 4, 24, 0.048, 0.047 | PDLC03116,Specificity_I_00065, 1, 5.2, 0.192, 0.205 | PDLC03116,Specificity_I_00065, 2, 3.1, 0.066, 0.071 | PDLC03116,Specificity_I_00065, 3, 0.56, 0.104, 0.112 | PDLC03096,Specificity_I_00045, 1, 2.8e-06, 0.351, 0.219 | PDLC03096,Specificity_I_00045, 2, 5.6e-26, 0.475, 0.318 | PDLC03073,Specificity_I_00022, 1, 0.16, 0.267, 0.263 | PDLC03073,Specificity_I_00022, 2, 1.5e-14, 0.441, 0.453 | PDLC03200,Specificity_I_00149, 1, 620, 0.077, 0.189 | PDLC03200,Specificity_I_00149, 2, 2e-05, 0.127, 0.289 | PDLC03112,Specificity_I_00061, 1, 28, 0.174, 0.201 | PDLC03112,Specificity_I_00061, 2, 0.00042, 0.222, 0.249 | PDLC03066,Specificity_I_00015, 1, 5.8e-11, 0.491, 0.456 | PDLC03140,Specificity_I_00089, 1, 0.00015, 0.319, 0.325 | PDLC03085,Specificity_I_00034, 1, 26, 0.145, 0.15 | PDLC03085,Specificity_I_00034, 2, 0.17, 0.109, 0.117 | PDLC03068,Specificity_I_00017, 1, 7.5e-06, 0.269, 0.278 | PDLC03068,Specificity_I_00017, 2, 4e-15, 0.373, 0.392 | PDLC03068,Specificity_I_00017, 3, 5, 0.041, 0.045 | PDLC03061,Specificity_I_00010, 1, 410, 0.088, 0.108 | PDLC03061,Specificity_I_00010, 2, 0.015, 0.127, 0.153 | PDLC03166,Specificity_I_00115, 1, 6.2e-06, 0.308, 0.247 | PDLC03185,Specificity_I_00134, 1, 1.9, 0.226, 0.238 | PDLC03185,Specificity_I_00134, 2, 8.8e-08, 0.398, 0.417 | PDLC03107,Specificity_I_00056, 1, 4.3e-47, 0.88, 0.941 | PDLC03138,Specificity_I_00087, 1, 56, 0.043, 0.039 | PDLC03138,Specificity_I_00087, 2, 0.00095, 0.133, 0.118 | PDLC03146,Specificity_I_00095, 1, 1e-12, 0.855, 0.871 | PDLC03038,MTase_I_00021, 1, 0.00015, 0.314, 0.153 | PDLC03139,Specificity_I_00088, 1, 0.011, 0.186, 0.199 | PDLC03139,Specificity_I_00088, 2, 0.048, 0.174, 0.178 | PDLC03109,Specificity_I_00058, 1, 17, 0.115, 0.09 | PDLC03109,Specificity_I_00058, 2, 9.8e-26, 0.455, 0.35 | PDLC03180,Specificity_I_00129, 1, 2.7e-11, 0.787, 0.818 | PDLC03079,Specificity_I_00028, 1, 2.8e-14, 0.407, 0.383 | PDLC03079,Specificity_I_00028, 2, 2.9e-14, 0.464, 0.443 | PDLC03090,Specificity_I_00039, 1, 0.054, 0.385, 0.385 | PDLC03090,Specificity_I_00039, 2, 3e-18, 0.45, 0.454 | PDLC03082,Specificity_I_00031, 1, 17, 0.133, 0.16 | PDLC03082,Specificity_I_00031, 2, 3e-05, 0.224, 0.266 | PDLC03104,Specificity_I_00053, 1, 8.3, 0.143, 0.149 | PDLC03104,Specificity_I_00053, 2, 0.001, 0.206, 0.217 | PDLC03158,Specificity_I_00107, 1, 660, 0.052, 0.053 | PDLC03158,Specificity_I_00107, 2, 3.3e-20, 0.683, 0.7 | PDLC03167,Specificity_I_00116, 1, 3.3e-08, 0.324, 0.268 | PDLC03075,Specificity_I_00024, 1, 290, 0.045, 0.049 | PDLC03075,Specificity_I_00024, 2, 0.1, 0.213, 0.224 | PDLC03124,Specificity_I_00073, 1, 37, 0.235, 0.242 | PDLC03124,Specificity_I_00073, 2, 6.1e-19, 0.434, 0.462 | PDLC03153,Specificity_I_00102, 1, 2.9e-10, 0.729, 0.751 | PDLC03194,Specificity_I_00143, 1, 3.9, 0.156, 0.179 | PDLC03194,Specificity_I_00143, 2, 0.034, 0.423, 0.43 | PDLC03194,Specificity_I_00143, 3, 1e-06, 0.17, 0.171 | PDLC03078,Specificity_I_00027, 1, 1.1e-10, 0.665, 0.69 | PDLC03126,Specificity_I_00075, 1, 120, 0.118, 0.077 | PDLC03126,Specificity_I_00075, 2, 3.6e-07, 0.271, 0.171 | PDLC03175,Specificity_I_00124, 1, 11, 0.095, 0.096 | PDLC03175,Specificity_I_00124, 2, 2.4e-09, 0.527, 0.542 | PDLC03186,Specificity_I_00135, 1, 5.4e-16, 0.217, 0.234 | PDLC03186,Specificity_I_00135, 2, 1.6e-17, 0.622, 0.632 | PDLC03057,Specificity_I_00006, 1, 370, 0.109, 0.118 | PDLC03057,Specificity_I_00006, 2, 7.4e-08, 0.244, 0.256 | PDLC03097,Specificity_I_00046, 1, 540, 0.12, 0.117 | PDLC03097,Specificity_I_00046, 2, 810, 0.113, 0.122 | PDLC03097,Specificity_I_00046, 3, 0.0066, 0.104, 0.11 | PDLC03165,Specificity_I_00114, 1, 5.4, 0.314, 0.324 | PDLC03165,Specificity_I_00114, 2, 7.6e-19, 0.455, 0.482 | PDLC03122,Specificity_I_00071, 1, 180, 0.201, 0.233 | PDLC03122,Specificity_I_00071, 2, 0.0057, 0.143, 0.171 | PDLC03174,Specificity_I_00123, 1, 1.3e-08, 0.597, 0.571 | PDLC03163,Specificity_I_00112, 1, 35, 0.26, 0.279 | PDLC03163,Specificity_I_00112, 2, 0.00029, 0.201, 0.207 | PDLC03132,Specificity_I_00081, 1, 61, 0.079, 0.09 | PDLC03132,Specificity_I_00081, 2, 0.028, 0.09, 0.103 | PDLC03118,Specificity_I_00067, 1, 0.0086, 0.195, 0.204 | PDLC03118,Specificity_I_00067, 2, 6.3e-08, 0.455, 0.478 | PDLC03164,Specificity_I_00113, 1, 1.9e-08, 0.265, 0.279 | PDLC03164,Specificity_I_00113, 2, 25, 0.05, 0.054 | PDLC03164,Specificity_I_00113, 3, 4.6e-11, 0.369, 0.394 | PDLC03128,Specificity_I_00077, 1, 6.9e-10, 0.376, 0.426 | PDLC03128,Specificity_I_00077, 2, 0.001, 0.188, 0.209 | PDLC03147,Specificity_I_00096, 1, 36, 0.167, 0.169 | PDLC03147,Specificity_I_00096, 2, 3.7e-07, 0.29, 0.295 | PDLC03053,Specificity_I_00002, 1, 0.052, 0.133, 0.149 | PDLC03129,Specificity_I_00078, 1, 3.4e-19, 0.613, 0.603 | PDLC03179,Specificity_I_00128, 1, 0.011, 0.41, 0.307 | PDLC03179,Specificity_I_00128, 2, 8.3e-17, 0.385, 0.285 | PDLC03092,Specificity_I_00041, 1, 0.53, 0.353, 0.39 | PDLC03092,Specificity_I_00041, 2, 1.6e-05, 0.197, 0.207 | PDLC03092,Specificity_I_00041, 3, 1.2, 0.052, 0.058 | PDLC03098,Specificity_I_00047, 1, 6.9e-26, 0.801, 0.786 | PDLC03076,Specificity_I_00025, 1, 0.001, 0.362, 0.322 | PDLC03076,Specificity_I_00025, 2, 1.4e-08, 0.38, 0.334 | PDLC03154,Specificity_I_00103, 1, 0.012, 0.317, 0.33 | PDLC03154,Specificity_I_00103, 2, 2.2e-10, 0.403, 0.424 | PDLC03154,Specificity_I_00103, 3, 0.47, 0.043, 0.047 | PDLC03086,Specificity_I_00035, 1, 0.0011, 0.276, 0.255 | PDLC03086,Specificity_I_00035, 2, 22, 0.068, 0.066 | PDLC03086,Specificity_I_00035, 3, 2.1e-17, 0.371, 0.349 | PDLC03086,Specificity_I_00035, 4, 1.7, 0.059, 0.057 | PDLC03143,Specificity_I_00092, 1, 2.3e-08, 0.299, 0.282 | PDLC03143,Specificity_I_00092, 2, 51, 0.14, 0.132 | PDLC03108,Specificity_I_00057, 1, 2.7e-26, 0.701, 0.67 | PDLC03062,Specificity_I_00011, 1, 6.7e-08, 0.595, 0.64 | PDLC03059,Specificity_I_00008, 1, 3e-16, 0.502, 0.539 | PDLC03169,Specificity_I_00118, 1, 4.3e-25, 0.833, 0.805 | PDLC03136,Specificity_I_00085, 1, 800, 0.07, 0.095 | PDLC03136,Specificity_I_00085, 2, 0.0016, 0.183, 0.247 | PDLC03162,Specificity_I_00111, 1, 1.1e-18, 0.676, 0.696 | PDLC03103,Specificity_I_00052, 1, 0.015, 0.303, 0.329 | PDLC03103,Specificity_I_00052, 2, 0.11, 0.204, 0.224 | PDLC03064,Specificity_I_00013, 1, 520, 0.102, 0.105 | PDLC03064,Specificity_I_00013, 2, 3.9e-11, 0.371, 0.386 | PDLC03069,Specificity_I_00018, 1, 1.4e-32, 0.871, 0.946 | PDLC03100,Specificity_I_00049, 1, 2.5e-08, 0.41, 0.454 | PDLC03100,Specificity_I_00049, 2, 1.3e-24, 0.446, 0.503 | PDLC03106,Specificity_I_00055, 1, 2e-05, 0.588, 0.627 | PDLC03052,Specificity_I_00001, 1, 110, 0.172, 0.164 | PDLC03052,Specificity_I_00001, 2, 19, 0.179, 0.168 | PDLC03052,Specificity_I_00001, 3, 1.6e-10, 0.337, 0.319 | PDLC03135,Specificity_I_00084, 1, 0.031, 0.489, 0.339 | PDLC03157,Specificity_I_00106, 1, 0.0013, 0.17, 0.202 | PDLC03127,Specificity_I_00076, 1, 1e-19, 0.33, 0.252 | PDLC03127,Specificity_I_00076, 2, 5.6e-23, 0.505, 0.399 | PDLC03173,Specificity_I_00122, 1, 4.1e-11, 0.758, 0.713 | PDLC03099,Specificity_I_00048, 1, 0.11, 0.262, 0.301 | PDLC03099,Specificity_I_00048, 2, 6.7e-08, 0.199, 0.2 | PDLC03099,Specificity_I_00048, 3, 0.018, 0.075, 0.081 | PDLC03081,Specificity_I_00030, 1, 1.9e-08, 0.224, 0.242 | PDLC03081,Specificity_I_00030, 2, 0.0012, 0.118, 0.123 | PDLC03151,Specificity_I_00100, 1, 1.8e-10, 0.38, 0.397 | PDLC03058,Specificity_I_00007, 1, 540, 0.068, 0.079 | PDLC03058,Specificity_I_00007, 2, 0.02, 0.181, 0.196 | PDLC03189,Specificity_I_00138, 1, 2.8e-21, 0.403, 0.373 | PDLC03125,Specificity_I_00074, 1, 1.1, 0.109, 0.122 | PDLC03125,Specificity_I_00074, 2, 0.018, 0.124, 0.137 | PDLC03119,Specificity_I_00068, 1, 0.85, 0.19, 0.211 | PDLC03119,Specificity_I_00068, 2, 5.2e-18, 0.337, 0.374 | PDLC03054,Specificity_I_00003, 1, 8.4e-20, 0.697, 0.761 | PDLC03192,Specificity_I_00141, 1, 4.2, 0.201, 0.213 | PDLC03192,Specificity_I_00141, 2, 1.5e-06, 0.371, 0.392 | PDLC03102,Specificity_I_00051, 1, 100, 0.113, 0.133 | PDLC03102,Specificity_I_00051, 2, 0.076, 0.131, 0.152 | PDLC03110,Specificity_I_00059, 1, 3.2e-09, 0.308, 0.215 | PDLC03161,Specificity_I_00110, 1, 5.3e-06, 0.301, 0.343 | PDLC03159,Specificity_I_00108, 1, 3.1e-23, 0.434, 0.377 | PDLC03134,Specificity_I_00083, 1, 1.1e-103, 0.756, 0.766 | PDLC03083,Specificity_I_00032, 1, 2.3e-23, 0.891, 0.54 | PDLC03095,Specificity_I_00044, 1, 6.9e-07, 0.446, 0.397 | PDLC03183,Specificity_I_00132, 1, 190, 0.122, 0.134 | PDLC03183,Specificity_I_00132, 2, 9.1e-06, 0.385, 0.417 | PDLC03156,Specificity_I_00105, 1, 1.4e-19, 0.604, 0.615 | PDLC03019,MTase_I_00002, 1, 1.6e-07, 0.326, 0.156 | PDLC03113,Specificity_I_00062, 1, 0.011, 0.14, 0.147 | PDLC03113,Specificity_I_00062, 2, 5.3e-10, 0.477, 0.495 | PDLC03144,Specificity_I_00093, 1, 92, 0.118, 0.131 | PDLC03144,Specificity_I_00093, 2, 1e-06, 0.33, 0.351 | PDLC03168,Specificity_I_00117, 1, 8.8, 0.326, 0.301 | PDLC03168,Specificity_I_00117, 2, 0.002, 0.179, 0.174 | PDLC03168,Specificity_I_00117, 3, 1.9e-17, 0.432, 0.403 | PDLC03168,Specificity_I_00117, 4, 30, 0.038, 0.037 | PDLC03060,Specificity_I_00009, 1, 390, 0.038, 0.043 | PDLC03060,Specificity_I_00009, 2, 0.45, 0.156, 0.158 | PDLC03060,Specificity_I_00009, 3, 20, 0.21, 0.226 | PDLC03060,Specificity_I_00009, 4, 6.6e-05, 0.188, 0.211 | PDLC03077,Specificity_I_00026, 1, 5.1, 0.319, 0.331 | PDLC03077,Specificity_I_00026, 2, 1e-08, 0.33, 0.329 | PDLC03176,Specificity_I_00125, 1, 1.2, 0.262, 0.197 | PDLC03176,Specificity_I_00125, 2, 4.9e-15, 0.428, 0.332 | PDLC03172,Specificity_I_00121, 1, 16, 0.199, 0.193 | PDLC03172,Specificity_I_00121, 2, 6e-11, 0.697, 0.726 | PDLC03091,Specificity_I_00040, 1, 0.94, 0.136, 0.136 | PDLC03091,Specificity_I_00040, 2, 1.4e-07, 0.475, 0.502 | PDLC03170,Specificity_I_00119, 1, 1.8e-06, 0.554, 0.584 | PDLC03084,Specificity_I_00033, 1, 0.018, 0.371, 0.908 | PDLC03105,Specificity_I_00054, 1, 1.2e-19, 0.74, 0.723 | PDLC03101,Specificity_I_00050, 1, 3.9, 0.131, 0.144 | PDLC03101,Specificity_I_00050, 2, 5.3e-17, 0.681, 0.71 | PDLC03087,Specificity_I_00036, 1, 7.1e-33, 0.719, 0.732 | PDLC03178,Specificity_I_00127, 1, 4.6e-20, 0.654, 0.698 | PDLC03182,Specificity_I_00131, 1, 1e-05, 0.421, 0.432 | PDLC03182,Specificity_I_00131, 2, 0.043, 0.186, 0.182 | PDLC03072,Specificity_I_00021, 1, 4.5e-33, 0.882, 0.884 | PDLC03032,MTase_I_00015, 1, 6.9e-05, 0.475, 0.207","PDLC03134, Specificity_I_00083, 1.1e-103, 0.756, 0.766 | PDLC03107, Specificity_I_00056, 4.3e-47, 0.88, 0.941 | PDLC03148, Specificity_I_00097, 8.4e-43, 0.676, 0.709 | PDLC03072, Specificity_I_00021, 4.5e-33, 0.882, 0.884 | PDLC03087, Specificity_I_00036, 7.1e-33, 0.719, 0.732"
3,JAYIQP010000012.1,RM_type_I,JAYIQP010000012.1_45,PDLC03031,MTase_I_00014,MTase_I,8.799999999999999e-74,1.1999999999999999e-73,0.783,0.579,61900,63741,-,-,45,141,"PDLC03028,MTase_I_00011, 1, 3e-145, 0.826, 0.4 | PDLC03031,MTase_I_00014, 1, 1.2e-73, 0.783, 0.579 | PDLC03021,MTase_I_00004, 1, 1.1e-30, 0.606, 0.749 | PDLC03020,MTase_I_00003, 1, 1e-27, 0.63, 0.937 | PDLC03038,MTase_I_00021, 1, 9.1e-65, 0.834, 0.539 | PDLC03029,MTase_I_00012, 1, 3.8e-46, 0.725, 0.669 | PDLC03027,MTase_I_00010, 1, 2.1e-06, 0.059, 0.044 | PDLC03027,MTase_I_00010, 2, 3.4e-69, 0.637, 0.47 | PDLC03018,MTase_I_00001, 1, 2.9e-07, 0.111, 0.087 | PDLC03039,MTase_I_00022, 1, 4e-58, 0.764, 0.617 | PDLC03036,MTase_I_00019, 1, 1.4e-08, 0.381, 0.362 | PDLC03035,MTase_I_00018, 1, 2.6e-41, 0.697, 0.617 | PDLC03035,MTase_I_00018, 2, 71, 0.085, 0.086 | PDLC03022,MTase_I_00005, 1, 1.1e-66, 0.782, 0.553 | PDLC03026,MTase_I_00009, 1, 4.7e-26, 0.43, 0.526 | PDLC03033,MTase_I_00016, 1, 3.6e-22, 0.507, 0.579 | PDLC03025,MTase_I_00008, 1, 5.7e-13, 0.332, 0.35 | PDLC03034,MTase_I_00017, 1, 1.2e-05, 0.098, 0.085 | PDLC03034,MTase_I_00017, 2, 0.32, 0.181, 0.156 | PDLC03019,MTase_I_00002, 1, 7.5e-42, 0.814, 0.509 | PDLC03032,MTase_I_00015, 1, 0.00076, 0.057, 0.035 | PDLC03032,MTase_I_00015, 2, 5.3e-51, 0.629, 0.378","PDLC03028, MTase_I_00011, 3e-145, 0.826, 0.4 | PDLC03031, MTase_I_00014, 1.2e-73, 0.783, 0.579 | PDLC03027, MTase_I_00010, 3.4e-69, 0.637, 0.47 | PDLC03022, MTase_I_00005, 1.1e-66, 0.782, 0.553 | PDLC03038, MTase_I_00021, 9.1e-65, 0.834, 0.539"
2,JAYIQP010000012.1,PDC-M05,JAYIQP010000012.1_48,PDLC04381,PDC-M05B_WP_192427186.1,PDC-M05B,4e-17,4.6e-17,0.744,0.513,65132,65365,-,-,48,141,"PDLC04377,PDC-M05B_WP_206292788.1, 1, 2.5e-05, 0.808, 0.45 | PDLC04379,PDC-M05B_WP_150698663.1, 1, 5.9e-09, 0.782, 0.442 | PDLC04374,PDC-M05B_WP_125205880.1, 1, 0.0022, 0.731, 0.418 | PDLC04373,PDC-M05B_WP_171938925.1, 1, 3.1e-31, 0.833, 0.461 | PDLC04376,PDC-M05B_WP_216152013.1, 1, 4.3e-08, 0.782, 0.537 | PDLC04381,PDC-M05B_WP_192427186.1, 1, 4.6e-17, 0.744, 0.513","PDLC04373, PDC-M05B_WP_171938925.1, 3.1e-31, 0.833, 0.461 | PDLC04381, PDC-M05B_WP_192427186.1, 4.6e-17, 0.744, 0.513 | PDLC04379, PDC-M05B_WP_150698663.1, 5.9e-09, 0.782, 0.442 | PDLC04376, PDC-M05B_WP_216152013.1, 4.3e-08, 0.782, 0.537 | PDLC04377, PDC-M05B_WP_206292788.1, 2.5e-05, 0.808, 0.45"
