seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPL010000088.1	1114	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPL010000078.1	3570	No terminal repeats	5	11	1.0000	NA	0	2.9906	NA	NA
JAUIPL010000066.1	9675	No terminal repeats	10	11	1.0000	NA	2	8.9978	G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIPL010000062.1	11700	ITR	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAUIPL010000077.1	3819	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIPL010000056.1	18118	No terminal repeats	19	11	0.9999	NA	0	3.1964	NA	NA
JAUIPL010000095.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUIPL010000060.1	15273	No terminal repeats	13	11	0.9785	NA	0	1.0007	NA	NA
JAUIPL010000065.1	10000	No terminal repeats	8	11	0.9757	NA	0	0.2071	NA	NA
JAUIPL010000071.1	7743	No terminal repeats	6	11	0.9625	NA	0	0.8983	NA	NA
JAUIPL010000037.1	47081	No terminal repeats	40	11	0.7368	NA	0	0.8870	NA	NF012174
