seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINF010000063.1	9675	No terminal repeats	10	11	1.0000	NA	2	8.9978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAUINF010000031.1	65588	No terminal repeats	69	11	1.0000	NA	20	49.4273	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH;T_virB6	NA
JAUINF010000074.1	5112	No terminal repeats	5	11	1.0000	NA	2	3.4366	B_traI;T_virB6	NA
JAUINF010000084.1	2344	No terminal repeats	4	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUINF010000079.1	2925	No terminal repeats	5	11	1.0000	NA	0	2.5047	NA	NA
JAUINF010000044.1	34629	No terminal repeats	43	11	0.9999	NA	10	17.2877	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAUINF010000053.1	18117	No terminal repeats	19	11	0.9999	NA	0	3.1964	NA	NA
JAUINF010000064.1	9651	No terminal repeats	7	11	0.9520	NA	0	0.2071	NA	NA
JAUINF010000068.1	7743	No terminal repeats	6	11	0.9207	NA	0	0.8983	NA	NA
JAUINF010000040.1	44164	No terminal repeats	31	11	0.9005	NA	0	3.7572	NA	NA
