seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITI010000032.1	57432	No terminal repeats	61	11	1.0000	NA	18	42.4991	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYITI010000051.1	9051	No terminal repeats	14	11	1.0000	NA	0	3.2647	NA	NA
JAYITI010000065.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYITI010000058.1	5346	No terminal repeats	10	11	0.9999	NA	0	2.9906	NA	NA
JAYITI010000042.1	23712	No terminal repeats	25	11	0.9999	NA	0	6.7921	NA	NA
JAYITI010000035.1	53608	No terminal repeats	55	11	0.9999	NA	0	14.6510	NA	NF000496
JAYITI010000046.1	13508	No terminal repeats	8	11	0.9999	NA	0	3.4237	NA	NA
JAYITI010000045.1	15471	No terminal repeats	15	11	0.9997	NA	0	2.6637	NA	NA
JAYITI010000063.1	3642	No terminal repeats	5	11	0.9996	NA	0	1.1242	NA	NA
JAYITI010000021.1	82232	No terminal repeats	73	11	0.9996	NA	1	1.4857	NA	NA
JAYITI010000062.1	4154	No terminal repeats	5	11	0.9988	NA	0	1.6693	NA	NA
JAYITI010000068.1	2523	No terminal repeats	3	11	0.9980	NA	2	2.6906	virb4;T_virB6	NA
JAYITI010000074.1	1707	No terminal repeats	3	11	0.9974	NA	1	1.6903	NA	NA
JAYITI010000038.1	35417	No terminal repeats	26	11	0.9934	NA	1	2.5987	NA	NA
JAYITI010000050.1	9712	No terminal repeats	8	11	0.9721	NA	0	0.2071	NA	NA
